IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
167.172.53.165,c2_covenant,7443,Low/Critical,US,2024-07-17 17:05:27
54.79.123.238,c2_posh,443,Low/Critical,EG,2024-07-22 19:55:17
209.160.68.44,c2_mythic,80,Safe/Critical,US,2024-08-11 16:31:35
107.191.57.153,c2_havoc,443,Safe/Critical,PT,2024-08-11 06:05:36
65.21.74.74,c2_meshagent,80,Moderate/Critical,FI,2024-08-12 03:01:03
193.29.56.122,c2_metasploit,3790,Moderate/Critical,US,2024-08-05 21:54:51
141.147.22.89,c2_meshagent,443,Critical/Critical,US,2024-08-12 01:02:17
81.43.22.192,c2_havoc,80,Moderate/Critical,US,2024-08-09 16:26:04
20.224.28.238,c2_meshagent,80,Low/Critical,US,2024-08-12 02:20:32
80.203.15.24,c2_posh,8443,Safe/Critical,NO,2024-08-04 01:42:23
3.127.190.89,c2_metasploit,80,Low/Critical,RU,2024-08-11 07:48:38
213.183.56.138,c2_metasploit,3790,Safe/Critical,DE,2024-08-06 00:15:53
31.207.45.151,c2_metasploit,3790,Safe/Critical,CN,2024-08-06 00:22:44
178.18.254.10,c2_covenant,7443,Safe/Critical,GB,2024-07-30 09:15:05
207.180.215.36,c2_metasploit,3790,Safe/Critical,HK,2024-08-05 23:23:49
165.227.250.1,c2_mythic,443,Critical/Critical,IN,2024-08-11 19:18:59
199.71.60.149,c2_mythic,443,Critical/Critical,US,2024-08-11 20:15:10
209.160.66.107,c2_mythic,80,Safe/Critical,US,2024-08-11 16:28:52
62.20.208.5,c2_meshagent,80,Moderate/Critical,GB,2024-08-12 01:33:07
217.114.222.10,c2_metasploit,3790,Low/Critical,FR,2024-08-06 00:15:53
80.82.77.211,c2_havoc,443,Safe/Critical,HK,2024-08-11 14:59:10
62.240.153.19,c2_meshagent,443,Safe/Critical,DE,2024-08-12 01:12:10
217.160.39.160,c2_metasploit,3790,Critical/Critical,ES,2024-08-06 00:15:53
62.232.90.76,c2_meshagent,80,Critical/Critical,SE,2024-08-12 01:20:35
63.250.44.135,c2_mythic,80,Critical/Critical,SG,2024-08-11 23:06:06
20.79.154.216,c2_meshagent,443,Low/Critical,CA,2024-08-12 01:08:29
218.29.158.91,c2_metasploit,3790,Safe/Critical,NL,2024-08-06 01:47:09
152.42.140.119,c2_metasploit,3790,Low/Critical,DE,2024-08-06 01:31:10
209.160.71.15,c2_mythic,80,Safe/Critical,US,2024-08-11 16:26:49
13.48.147.99,c2_mythic,443,Critical/Critical,IN,2024-08-11 19:25:51
62.204.41.39,c2_meshagent,443,Critical/Critical,US,2024-08-12 01:47:02
20.220.168.222,c2_meshagent,80,Low/Critical,US,2024-08-12 02:13:08
96.126.124.160,c2_mythic,80,Critical/Critical,US,2024-08-11 22:38:37
209.160.70.34,c2_mythic,80,Safe/Critical,US,2024-08-11 16:31:43
217.76.49.39,c2_metasploit,3790,Dangerous/Critical,LT,2024-08-06 00:03:08
213.252.246.56,c2_metasploit,3790,Critical/Critical,RU,2024-08-06 00:02:51
119.28.83.149,c2_havoc,443,Critical/Critical,US,2024-08-11 14:53:31
193.149.189.27,c2_havoc,443,Safe/Critical,ES,2024-08-10 19:01:05
104.37.234.2,c2_meshagent,443,Moderate/Critical,US,2024-08-12 01:31:45
209.160.64.101,c2_mythic,80,Safe/Critical,US,2024-08-11 16:29:36
20.3.244.24,c2_havoc,443,Low/Critical,DE,2024-08-08 13:07:46
208.85.17.127,c2_metasploit,3790,Dangerous/Critical,JP,2024-08-05 23:50:29
64.225.0.19,c2_meshagent,443,Low/Critical,US,2024-08-12 02:11:33
193.32.162.64,c2_metasploit,3790,Critical/Critical,DE,2024-08-05 22:11:57
138.197.79.113,c2_havoc,80,Low/Critical,NL,2024-08-11 08:23:21
62.109.6.142,c2_meshagent,80,Moderate/Critical,RU,2024-08-12 01:46:58
209.160.67.137,c2_mythic,80,Safe/Critical,US,2024-08-11 16:31:40
213.109.202.4,c2_metasploit,3790,Safe/Critical,LT,2024-08-06 00:03:08
101.42.21.172,c2_havoc,443,Dangerous/Critical,US,2024-08-11 19:25:21
64.23.188.124,c2_meshagent,80,Critical/Critical,US,2024-08-12 02:16:44
