IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
92.204.173.24,c2_metasploit,3790,Critical/Critical,fr,2025-01-09 07:16:09
178.32.93.152,c2_meshagent,443,Critical/Critical,fr,2025-01-20 23:34:12
104.248.172.20,c2_mythic,80,Critical/Critical,gb,2025-01-20 23:29:09
104.130.127.53,c2_mythic,443,Critical/Critical,us,2025-01-20 22:58:48
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2025-01-09 07:16:06
172.245.249.215,c2_mythic,80,Critical/Critical,us,2025-01-21 00:04:48
213.109.147.20,c2_havoc,443,Critical/Critical,nl,2025-01-19 14:57:32
167.235.64.230,c2_mythic,443,Critical/Critical,de,2025-01-20 22:04:48
161.35.171.166,c2_mythic,80,Critical/Critical,gb,2025-01-20 18:42:38
43.129.40.31,c2_havoc,443,Critical/Critical,id,2025-01-19 18:40:40
88.119.167.205,c2_metasploit,3790,Critical/Critical,lt,2025-01-09 06:23:39
38.180.225.95,c2_mythic,443,Critical/Critical,hu,2025-01-20 21:21:52
3.141.7.174,c2_havoc,443,Critical/Critical,us,2025-01-20 08:00:52
94.156.177.244,c2_metasploit,3790,Critical/Critical,bg,2025-01-09 08:19:29
51.178.83.13,c2_havoc,443,Critical/Critical,fr,2025-01-20 05:06:24
16.163.143.235,c2_havoc,443,Critical/Critical,hk,2025-01-20 03:04:17
143.198.40.134,c2_mythic,443,Critical/Critical,ca,2025-01-20 20:42:14
51.83.156.33,c2_metasploit,3790,Critical/Critical,fr,2025-01-09 02:01:58
104.248.24.200,c2_meshagent,443,Critical/Critical,de,2025-01-20 23:45:07
172.233.218.37,c2_meshagent,80,Critical/Critical,us,2025-01-20 23:36:30
132.145.210.148,c2_mythic,80,Critical/Critical,us,2025-01-20 22:11:26
172.104.139.109,c2_meshagent,80,Critical/Critical,de,2025-01-20 23:46:08
88.214.25.246,c2_metasploit,3790,Critical/Critical,de,2025-01-09 06:57:42
176.126.241.186,c2_mythic,443,Critical/Critical,gb,2025-01-20 22:25:54
45.159.208.173,c2_havoc,443,Critical/Critical,us,2025-01-20 03:36:46
192.210.226.110,c2_metasploit,3790,Critical/Critical,us,2025-01-09 09:40:22
178.24.64.184,c2_meshagent,443,Critical/Critical,de,2025-01-20 23:34:28
37.120.162.212,c2_mythic,80,Critical/Critical,de,2025-01-20 19:55:59
45.94.209.210,c2_havoc,443,Critical/Critical,de,2025-01-20 03:37:30
43.154.250.187,c2_havoc,443,Critical/Critical,hk,2025-01-19 15:15:11
198.12.107.149,c2_covenant,7443,Critical/Critical,us,2025-01-06 01:09:20
104.192.68.249,c2_meshagent,80,Critical/Critical,us,2025-01-20 23:29:44
174.138.41.37,c2_mythic,80,Critical/Critical,us,2025-01-20 21:29:49
159.100.30.181,c2_havoc,443,Critical/Critical,de,2025-01-20 17:53:47
178.201.22.87,c2_meshagent,80,Critical/Critical,de,2025-01-20 23:33:35
92.51.2.17,c2_metasploit,8080,Critical/Critical,ru,2025-01-20 16:32:32
82.208.21.255,c2_metasploit,3790,Critical/Critical,de,2025-01-09 04:42:20
82.115.223.177,c2_metasploit,3790,Critical/Critical,us,2025-01-09 04:42:20
107.152.41.128,c2_meshagent,80,Critical/Critical,us,2025-01-21 00:42:16
104.131.99.53,c2_mythic,80,Critical/Critical,us,2025-01-20 23:45:06
107.174.70.203,c2_meshagent,80,Critical/Critical,us,2025-01-21 00:03:07
13.231.152.17,c2_havoc,443,Critical/Critical,jp,2025-01-19 22:54:06
79.110.62.36,c2_metasploit,3790,Critical/Critical,bg,2025-01-09 04:42:17
85.239.54.208,c2_metasploit,3790,Critical/Critical,us,2025-01-09 05:49:29
87.229.94.231,c2_metasploit,3790,Critical/Critical,hu,2025-01-09 06:23:35
144.126.207.51,c2_mythic,80,Critical/Critical,gb,2025-01-20 20:35:58
3.136.231.230,c2_havoc,443,Critical/Critical,us,2025-01-19 22:34:46
185.22.152.178,c2_havoc,443,Moderate/Moderate,ru,2025-01-20 06:19:10
154.5.66.53,c2_meshagent,80,Critical/Critical,ca,2025-01-21 00:35:36
5.249.145.51,c2_metasploit,3790,Critical/Critical,it,2025-01-09 02:02:00
