IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
88.214.25.251,c2_metasploit,3790,Critical/Critical,de,2025-01-09 06:57:42
62.171.176.24,c2_metasploit,3790,Critical/Critical,de,2025-01-09 04:17:53
89.149.211.111,c2_metasploit,3790,Critical/Critical,nl,2025-01-09 06:23:44
137.184.233.44,c2_meshagent,80,Critical/Critical,us,2025-01-11 23:20:00
103.82.101.180,c2_havoc,443,Critical/Critical,fr,2025-01-11 17:11:53
85.215.221.231,c2_covenant,7443,Critical/Critical,de,2025-01-08 09:37:26
146.190.10.32,c2_mythic,80,Critical/Critical,in,2025-01-11 19:08:40
147.135.36.223,c2_mythic,80,Critical/Critical,us,2025-01-11 18:35:31
163.172.234.8,c2_havoc,80,Critical/Critical,fr,2025-01-09 02:57:35
109.242.30.131,c2_meshagent,80,Critical/Critical,gr,2025-01-11 23:28:13
213.109.147.20,c2_havoc,443,Critical/Critical,nl,2025-01-11 02:59:37
45.89.126.26,c2_havoc,443,Critical/Critical,de,2025-01-10 08:53:24
88.119.167.205,c2_metasploit,3790,Critical/Critical,lt,2025-01-09 06:58:52
210.2.169.247,c2_havoc,443,Critical/Critical,pk,2025-01-10 07:03:46
3.81.124.194,c2_havoc,443,Critical/Critical,us,2025-01-11 03:00:34
18.221.20.124,c2_meshagent,80,Critical/Critical,us,2025-01-12 01:41:21
45.94.209.210,c2_havoc,443,Critical/Critical,de,2025-01-10 08:05:58
81.0.219.234,c2_metasploit,3790,Critical/Critical,gb,2025-01-09 05:49:29
92.51.2.17,c2_metasploit,443,Critical/Critical,ru,2025-01-11 19:49:16
141.148.82.190,c2_meshagent,443,Critical/Critical,us,2025-01-11 23:59:08
18.118.128.170,c2_mythic,443,Critical/Critical,us,2025-01-11 01:53:30
77.92.95.143,c2_metasploit,3790,Critical/Critical,gb,2025-01-09 02:28:08
5.44.240.151,c2_metasploit,3790,Critical/Critical,fi,2025-01-09 02:01:58
138.2.154.95,c2_meshagent,443,Critical/Critical,de,2025-01-11 23:44:17
20.51.213.216,c2_havoc,443,Critical/Critical,us,2025-01-11 00:40:34
47.129.202.153,c2_mythic,443,Critical/Critical,sg,2025-01-11 00:22:13
141.147.35.85,c2_meshagent,80,Critical/Critical,de,2025-01-12 00:44:33
18.221.38.55,c2_meshagent,80,Critical/Critical,us,2025-01-12 00:11:22
144.126.207.51,c2_mythic,80,Critical/Critical,gb,2025-01-11 19:04:33
109.196.174.5,c2_meshagent,80,Critical/Critical,ru,2025-01-11 23:33:36
49.247.42.245,c2_metasploit,3790,Critical/Critical,kr,2025-01-09 02:17:29
135.181.86.246,c2_meshagent,80,Critical/Critical,fi,2025-01-11 23:04:04
49.232.86.118,c2_havoc,443,Critical/Critical,cn,2025-01-10 07:40:50
138.197.170.175,C2,80,Critical/Critical,ca,2025-01-11 23:35:42
138.197.105.230,c2_havoc,443,Critical/Critical,us,2025-01-11 11:27:52
18.233.172.58,c2_mythic,80,Critical/Critical,us,2025-01-11 18:05:40
109.228.61.198,c2_meshagent,443,Critical/Critical,gb,2025-01-11 23:54:31
136.244.88.210,c2_meshagent,80,Critical/Critical,de,2025-01-11 23:09:33
104.131.182.219,c2_mythic,443,Critical/Critical,us,2025-01-11 20:42:17
137.184.209.159,c2_meshagent,80,Critical/Critical,us,2025-01-11 23:22:19
141.148.19.6,c2_meshagent,443,Critical/Critical,us,2025-01-11 23:44:25
212.87.213.113,c2_mythic,443,Critical/Critical,de,2025-01-11 00:41:49
141.147.97.23,c2_meshagent,443,Critical/Critical,gb,2025-01-11 23:55:02
18.116.238.108,c2_meshagent,80,Critical/Critical,us,2025-01-12 00:35:29
109.75.181.106,c2_meshagent,443,Critical/Critical,de,2025-01-11 23:35:11
80.78.26.81,c2_havoc,443,Critical/Critical,se,2025-01-11 02:40:14
137.184.179.194,c2_meshagent,443,Critical/Critical,us,2025-01-11 23:20:26
138.197.122.210,c2_meshagent,443,Critical/Critical,us,2025-01-11 23:37:25
200.58.103.208,c2_mythic,443,Critical/Critical,ar,2025-01-11 17:50:24
137.220.55.245,c2_meshagent,80,Critical/Critical,ca,2025-01-11 23:20:00
