IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
185.90.211.157,c2_meshagent,443,Critical/Critical,es,2025-03-13 03:07:07
34.132.16.207,c2_covenant,7443,Critical/Critical,us,2025-02-16 08:23:41
165.227.227.148,c2_mythic,80,Critical/Critical,gb,2025-03-13 00:09:56
18.232.217.113,c2_mythic,80,Low/Safe,us,2025-03-12 21:52:30
192.81.135.7,c2_mythic,443,Critical/Critical,us,2025-03-12 22:17:32
3.106.225.186,c2_meshagent,443,Critical/Critical,au,2025-03-13 03:16:18
52.173.79.98,c2_meshagent,443,Critical/Critical,us,2025-03-13 05:14:29
3.254.14.101,c2_meshagent,443,Critical/Critical,ie,2025-03-13 03:34:07
77.92.95.127,c2_metasploit,3790,Critical/Critical,gb,2025-03-07 05:11:51
45.125.67.147,c2_metasploit,3790,Critical/Critical,hk,2025-03-06 21:11:16
172.205.115.95,c2_havoc,443,Critical/Critical,ie,2025-03-12 16:14:02
77.88.193.133,c2_metasploit,3790,Critical/Critical,ua,2025-03-07 05:11:41
121.41.130.182,c2_havoc,443,Critical/Critical,cn,2025-03-12 23:28:50
104.198.172.133,c2_mythic,80,Critical/Critical,us,2025-03-13 00:10:36
84.200.154.125,c2_posh,443,Critical/Critical,de,2025-03-12 20:58:54
164.92.79.49,c2_havoc,443,Critical/Critical,us,2025-03-12 21:12:02
85.239.54.208,c2_metasploit,3790,Critical/Critical,us,2025-03-07 05:11:53
185.238.2.165,c2_meshagent,443,Critical/Critical,vg,2025-03-13 03:09:08
13.36.144.221,c2_covenant,7443,Critical/Critical,fr,2025-02-15 16:10:31
3.65.13.57,c2_meshagent,443,Critical/Critical,de,2025-03-13 03:59:25
150.136.124.241,c2_mythic,80,Critical/Critical,us,2025-03-13 02:15:36
52.31.70.205,c2_meshagent,80,Critical/Critical,ie,2025-03-13 02:30:01
104.248.170.163,c2_mythic,80,Critical/Critical,gb,2025-03-13 00:52:14
74.175.81.231,c2_metasploit,3790,Critical/Critical,us,2025-03-07 01:12:41
185.178.47.243,c2_meshagent,443,Critical/Critical,ru,2025-03-13 02:43:25
185.46.18.155,c2_meshagent,443,Critical/Critical,ru,2025-03-13 03:03:30
52.136.194.61,c2_meshagent,443,Critical/Critical,nl,2025-03-13 02:59:24
138.68.184.210,c2_mythic,80,Critical/Critical,gb,2025-03-12 22:03:54
104.130.127.53,c2_mythic,443,Critical/Critical,us,2025-03-13 01:09:18
161.35.47.95,c2_mythic,80,Critical/Critical,gb,2025-03-12 22:06:21
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-03-12 23:52:06
104.248.172.20,c2_mythic,80,Critical/Critical,gb,2025-03-13 00:22:58
47.94.225.128,c2_metasploit,3790,Critical/Critical,cn,2025-03-06 21:45:04
34.134.126.120,c2_havoc,443,Critical/Critical,us,2025-03-12 17:10:53
63.210.148.42,c2_metasploit,3790,Critical/Critical,us,2025-03-06 23:33:04
138.68.175.78,c2_mythic,80,Critical/Critical,gb,2025-03-12 22:05:16
193.58.121.53,c2_mythic,80,Critical/Critical,bg,2025-03-12 23:12:50
88.214.25.246,c2_metasploit,3790,Critical/Critical,de,2025-03-07 06:36:51
150.136.90.238,c2_covenant,7443,Critical/Critical,us,2025-03-05 05:28:42
168.63.30.81,c2_havoc,443,Critical/Critical,nl,2025-03-12 23:16:38
52.183.85.122,c2_meshagent,443,Critical/Critical,us,2025-03-13 04:52:25
98.142.95.254,c2_metasploit,3790,Critical/Critical,us,2025-03-07 06:38:58
38.132.122.177,c2_havoc,443,Critical/Critical,us,2025-03-12 18:41:26
89.153.243.165,c2_metasploit,3790,Critical/Critical,pt,2025-03-07 06:36:51
3.144.179.233,c2_meshagent,443,Critical/Critical,us,2025-03-13 04:39:53
3.129.196.147,c2_mythic,80,Critical/Critical,us,2025-03-13 01:06:00
185.70.46.156,c2_meshagent,443,Critical/Critical,be,2025-03-13 02:36:01
43.154.250.187,c2_havoc,443,Critical/Critical,hk,2025-03-12 21:32:59
43.128.147.70,c2_havoc,443,Critical/Critical,kr,2025-03-12 19:56:30
52.39.156.106,c2_meshagent,443,Critical/Critical,us,2025-03-13 05:21:36
