IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
18.116.50.120,c2_meshagent,80,Critical/Critical,us,2025-06-19 01:49:19
185.193.127.252,c2_havoc,443,,Unknown,2025-06-16 03:26:46
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-06-18 09:44:14
47.119.129.168,c2_mythic,80,Critical/Critical,cn,2025-06-18 19:15:24
18.143.93.130,c2_mythic,443,Critical/Critical,sg,2025-06-18 21:53:09
49.13.116.197,c2_mythic,443,Critical/Critical,de,2025-06-18 20:29:03
45.8.157.139,c2_mythic,443,Safe/Safe,us,2025-06-18 18:16:06
18.221.38.55,c2_meshagent,80,Critical/Critical,us,2025-06-19 01:56:04
213.218.212.100,c2_havoc,443,Critical/Critical,it,2025-06-18 12:01:12
141.94.76.76,c2_meshagent,80,Critical/Critical,fr,2025-06-18 21:36:26
85.215.221.231,c2_covenant,7443,Critical/Critical,de,2025-05-26 16:26:40
18.158.245.25,c2_meshagent,80,Critical/Critical,de,2025-06-19 01:12:55
3.129.196.147,c2_mythic,443,Critical/Critical,us,2025-06-18 18:37:32
164.92.79.49,c2_havoc,80,Critical/Critical,us,2025-06-17 13:42:16
143.244.181.199,c2_havoc,443,Critical/Critical,us,2025-06-18 20:47:00
54.68.242.73,c2_mythic,443,Critical/Critical,us,2025-06-18 19:33:46
66.42.116.156,c2_mythic,443,Critical/Critical,us,2025-06-18 20:26:55
18.212.57.12,c2_meshagent,80,Critical/Critical,us,2025-06-19 01:00:30
179.43.172.173,c2_havoc,443,Critical/Critical,ch,2025-06-16 07:36:22
18.224.66.198,c2_meshagent,80,Critical/Critical,us,2025-06-19 00:13:52
85.217.171.203,c2_havoc,443,Critical/Critical,bg,2025-06-16 08:04:35
18.212.211.217,c2_meshagent,80,Critical/Critical,us,2025-06-19 02:00:07
62.234.73.27,c2_mythic,443,Critical/Critical,cn,2025-06-18 21:08:01
93.115.20.114,c2_metasploit,6667,Critical/Critical,nl,2025-06-01 21:44:31
103.19.87.35,c2_meshagent,80,Critical/Critical,us,2025-06-18 21:41:11
18.116.238.108,c2_meshagent,80,Critical/Critical,us,2025-06-19 00:21:57
3.69.1.219,c2_meshagent,80,Critical/Critical,de,2025-06-18 21:57:30
138.197.32.49,c2_havoc,443,Critical/Critical,us,2025-06-18 20:24:34
23.227.199.118,c2_havoc,443,,Unknown,2025-06-18 15:28:40
165.22.248.142,c2_havoc,443,,Unknown,2025-06-16 07:14:38
54.175.31.82,c2_mythic,443,,Unknown,2025-06-18 19:28:37
139.99.20.204,c2_mythic,443,Critical/Critical,sg,2025-06-18 20:28:00
193.181.209.35,c2_havoc,443,Critical/Critical,se,2025-06-15 23:08:39
3.65.13.57,c2_meshagent,80,Critical/Critical,de,2025-06-19 00:18:53
3.106.225.186,c2_meshagent,80,Critical/Critical,au,2025-06-18 22:21:09
3.110.141.192,c2_mythic,443,Critical/Critical,in,2025-06-18 20:51:58
47.245.101.46,c2_mythic,443,Critical/Critical,sg,2025-06-18 21:19:49
144.126.207.185,c2_havoc,443,,Unknown,2025-06-18 13:06:38
34.77.195.237,c2_meshagent,443,Critical/Critical,be,2025-06-18 21:40:07
146.185.233.170,c2_mythic,443,Moderate/Moderate,de,2025-06-18 21:29:38
188.166.205.148,c2_havoc,80,Critical/Low,sg,2025-06-16 03:45:35
3.221.238.180,c2_meshagent,80,Critical/Critical,us,2025-06-19 00:22:00
143.198.129.37,c2_meshagent,443,Critical/Critical,us,2025-06-18 21:37:55
15.235.58.149,c2_mythic,443,,Unknown,2025-06-18 15:12:00
158.58.207.165,c2_darkcomet,100,,Unknown,2025-06-10 18:09:19
3.7.71.65,c2_meshagent,80,,Unknown,2025-06-18 22:10:14
103.16.181.123,c2_mythic,443,Critical/Critical,nz,2025-06-18 21:45:07
18.140.67.129,c2_meshagent,80,Critical/Critical,sg,2025-06-19 02:06:51
134.22.162.165,c2_mythic,443,Critical/Critical,us,2025-06-18 17:54:55
146.83.8.130,c2_meshagent,443,Critical/Critical,cl,2025-06-18 21:38:01
