title,domain,score,country_code,reg_dtime
403 Error,http://apu.jzt.temporary.site,Low,US,2026-01-12 02:20:30 (UTC)
,http://k51qzi5uqu5djyto818ici4u3w200gbtortbsxgnoeywdjzh82d80qm3efra8k.ipns.dweb.link,Low,US,2026-01-12 02:22:03 (UTC)
Suspected phishing site | Cloudflare,http://live-ledgei.pages.dev,Low,,2026-01-12 02:24:50 (UTC)
,http://httpss-www-roblox.com,Critical,US,2026-01-12 02:25:27 (UTC)
Shopee,http://s5s5f.top,Critical,HK,2026-01-12 02:26:59 (UTC)
Suspected phishing site | Cloudflare,http://567567.shop,Critical,,2026-01-12 02:28:26 (UTC)
onlineserviceconfiguration,http://www.free-5520723.webadorsite.com,Low,NL,2026-01-12 02:29:08 (UTC)
Site not found · GitHub Pages,http://gr-usman-01.github.io,Low,US,2026-01-12 02:29:38 (UTC)
Suspected phishing site | Cloudflare,http://helps-ledg-r-sso.pages.dev,Low,,2026-01-12 02:30:19 (UTC)
블로그를 찾을 수 없습니다.,http://www.ruxbl-2new.blogspot.com,Low,US,2026-01-12 02:30:54 (UTC)
Suspected phishing site | Cloudflare,http://ledhgyr-0dd3jfd.pages.dev,Low,,2026-01-12 02:31:42 (UTC)
Verifying your connection...,http://office-tousf.com,Critical,US,2026-01-12 02:32:20 (UTC)
,http://steamcomnmunlity.com,Critical,,2026-01-12 02:33:02 (UTC)
Suspected phishing site | Cloudflare,http://divace-web-nda-cdn.pages.dev,Low,,2026-01-12 02:34:36 (UTC)
Suspected phishing site | Cloudflare,http://ent-trezor.pages.dev,Low,,2026-01-12 02:35:08 (UTC)
Service Suspended,http://cvvcvcvvcvcvbcb.onrender.com,Low,US,2026-01-12 02:36:51 (UTC)
403 Forbidden,http://oxx7opl.ym9dtr.cyou,Critical,GB,2026-01-12 02:37:27 (UTC)
Log-In | Metamask® Support*,http://card-metamask-io.typedream.app,Low,,2026-01-12 02:38:54 (UTC)
Bybit Audit,http://sync-bybit.click,Critical,DE,2026-01-12 02:39:43 (UTC)
wallet,http://tonkeeper-walle.top,Critical,,2026-01-12 02:40:20 (UTC)
Xoilac TV - Xem Trực Tiếp Bóng Đá Xôi Lạc hôm nay XoilacZ,http://xoilaczzfzz.tv,Moderate,,2026-01-12 02:42:09 (UTC)
Suspected phishing site | Cloudflare,http://allegrolokalnie.pl-smart6264221.sbs,Critical,,2026-01-12 02:42:54 (UTC)
Suspected phishing site | Cloudflare,http://live-ledgerf.pages.dev,Low,,2026-01-12 02:44:11 (UTC)
BASE,http://base.visionew.top,Critical,HK,2026-01-12 02:44:56 (UTC)
Site not found · GitHub Pages,http://harikalolla.github.io,Low,US,2026-01-12 02:47:27 (UTC)
onlineserviceconfiguration,http://free-5520723.webadorsite.com,Low,NL,2026-01-12 02:48:08 (UTC)
블로그를 찾을 수 없습니다.,http://ruxbl-2new.blogspot.com,Low,US,2026-01-12 02:48:47 (UTC)
欢迎光临,http://api.staging.795b2484-ecb2-424c-83a0-2fed01411603.cpgameweb.com,Low,US,2026-01-12 02:49:38 (UTC)
