IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
147.182.158.94,c2_covenant,7443,Low/Critical,CA,2024-09-01 04:24:34
193.22.152.104,c2_posh,8443,Moderate/Critical,US,2024-08-18 23:07:01
50.75.188.194,c2_mythic,80,Safe/Critical,US,2024-09-02 00:54:34
170.64.192.242,c2_havoc,443,Low/Critical,US,2024-08-29 19:41:39
150.136.79.57,c2_meshagent,443,Low/Critical,US,2024-09-02 00:30:20
74.48.125.18,c2_metasploit,3790,Safe/Critical,UA,2024-08-31 23:15:06
109.106.244.151,c2_meshagent,80,Low/Critical,US,2024-09-02 00:07:51
52.201.47.108,c2_mythic,443,Low/Critical,US,2024-09-01 13:34:22
185.158.94.217,c2_mythic,80,Critical/Critical,FI,2024-09-01 08:30:29
146.103.50.165,c2_mythic,443,Dangerous/Critical,US,2024-09-01 14:06:48
97.74.94.45,c2_metasploit,3790,Critical/Critical,FR,2024-09-01 00:51:27
98.152.174.38,c2_meshagent,443,Safe/Critical,US,2024-09-02 00:34:01
47.109.51.223,c2_mythic,80,Moderate/Critical,SG,2024-09-01 21:38:17
23.94.14.250,c2_mythic,443,Critical/Critical,US,2024-09-01 11:50:40
81.0.219.234,c2_metasploit,3790,Critical/Critical,DE,2024-09-01 00:02:34
103.29.190.28,c2_havoc,443,Safe/Critical,DE,2024-08-29 03:56:45
52.233.199.88,c2_havoc,443,Low/Critical,HK,2024-08-30 09:25:45
64.225.81.244,c2_metasploit,3790,Low/Critical,SG,2024-08-31 21:09:03
51.77.192.237,c2_metasploit,3790,Low/Critical,IE,2024-08-31 20:55:45
178.128.92.166,c2_mythic,443,Low/Critical,US,2024-09-01 10:36:33
77.88.193.133,c2_metasploit,3790,Safe/Critical,US,2024-08-31 22:35:52
62.20.208.5,c2_meshagent,80,Moderate/Critical,DE,2024-09-02 04:00:10
159.65.223.78,c2_mythic,7443,Critical/Critical,SY,2024-09-01 10:33:13
54.82.63.198,c2_covenant,7443,Low/Critical,US,2024-08-15 17:05:35
150.107.74.18,c2_meshagent,80,Safe/Critical,US,2024-09-02 00:09:03
47.129.202.153,c2_mythic,80,Critical/Critical,DE,2024-09-01 22:20:33
176.31.163.140,c2_havoc,443,Low/Critical,US,2024-08-31 19:29:58
193.149.189.27,c2_havoc,8989,Safe/Critical,RU,2024-09-01 06:06:50
89.111.133.213,c2_metasploit,3790,Safe/Critical,FR,2024-09-01 00:36:48
129.80.2.53,c2_mythic,80,Low/Critical,IN,2024-09-01 13:08:40
150.136.150.90,c2_meshagent,80,Low/Critical,US,2024-09-02 00:19:17
192.169.6.122,c2_havoc,82,Safe/Critical,BG,2024-09-01 07:51:29
51.15.227.211,c2_mythic,80,Safe/Critical,US,2024-09-01 23:02:19
20.3.244.24,c2_havoc,443,Low/Critical,US,2024-09-01 11:15:55
99.190.98.7,c2_meshagent,80,Safe/Critical,US,2024-09-02 00:54:30
91.206.14.228,c2_havoc,80,Critical/Critical,GB,2024-09-01 00:04:14
165.227.168.67,c2_havoc,443,Low/Critical,US,2024-08-28 02:03:26
46.235.225.138,c2_mythic,443,Safe/Critical,NZ,2024-09-01 17:34:46
62.159.121.157,c2_meshagent,80,Safe/Critical,RU,2024-09-02 03:48:24
84.247.179.26,c2_metasploit,3790,Low/Critical,DE,2024-08-31 23:37:42
52.179.157.18,c2_meshagent,80,Low/Critical,US,2024-09-02 01:28:59
104.131.99.53,c2_mythic,443,Critical/Critical,US,2024-09-01 21:00:59
63.250.53.40,c2_meshagent,80,Dangerous/Critical,SE,2024-09-02 03:36:36
77.92.95.144,c2_metasploit,3790,Critical/Critical,US,2024-08-31 23:07:17
200.58.103.208,c2_mythic,443,Moderate/Critical,AR,2024-09-01 13:27:52
96.85.21.74,c2_meshagent,80,Safe/Critical,CA,2024-09-01 23:56:11
91.121.144.27,c2_metasploit,3790,Low/Critical,FI,2024-09-01 01:29:15
89.44.9.238,c2_metasploit,3790,Safe/Critical,DE,2024-09-01 00:51:24
52.42.252.69,c2_meshagent,80,Low/Critical,US,2024-09-02 01:08:19
159.203.180.92,c2_mythic,80,Low/Critical,CA,2024-09-01 09:04:12
