IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
18.217.199.160,c2_meshagent,443,Critical/Critical,us,2025-06-17 22:59:52
209.240.132.76,c2_mythic,443,Critical/Critical,us,2025-06-17 17:35:15
82.180.146.166,c2_metasploit,3790,Critical/Critical,in,2025-05-20 18:02:07
54.198.99.73,c2_meshagent,443,Critical/Critical,us,2025-06-17 22:37:27
47.236.177.123,c2_havoc,443,Critical/Critical,sg,2025-06-17 20:14:34
65.0.190.98,c2_mythic,443,Critical/Critical,in,2025-06-17 18:27:03
116.203.22.124,c2_mythic,443,Critical/Critical,de,2025-06-17 17:10:50
3.136.231.230,c2_havoc,443,Critical/Critical,us,2025-06-17 10:46:08
20.188.119.195,c2_havoc,80,Critical/Critical,sg,2025-06-17 15:02:02
78.128.112.209,c2_havoc,443,Critical/Critical,bg,2025-06-17 02:15:12
47.204.20.58,c2_meshagent,443,Critical/Critical,us,2025-06-17 22:38:16
88.218.17.218,c2_metasploit,3790,Critical/Critical,nl,2025-05-20 19:08:13
35.202.0.75,c2_havoc,80,Critical/Critical,us,2025-06-17 13:42:16
45.134.26.136,c2_posh,443,Critical/Critical,ae,2025-06-17 20:07:13
18.191.137.27,c2_mythic,443,Critical/Critical,us,2025-06-17 20:58:40
103.16.181.123,c2_mythic,443,Critical/Critical,nz,2025-06-17 18:13:23
5.181.159.73,c2_havoc,80,Critical/Critical,us,2025-06-16 14:32:59
212.87.213.113,c2_mythic,443,Critical/Critical,de,2025-06-17 21:29:23
104.37.234.2,c2_meshagent,443,Critical/Critical,us,2025-06-17 22:32:49
132.145.210.148,c2_mythic,443,Critical/Critical,us,2025-06-17 16:46:04
18.116.238.108,c2_meshagent,80,Critical/Critical,us,2025-06-17 22:16:25
34.77.195.237,c2_meshagent,443,Critical/Critical,be,2025-06-17 22:33:13
47.110.81.63,c2_meshagent,443,Critical/Critical,cn,2025-06-17 22:47:51
158.58.207.165,c2_darkcomet,100,Critical/Critical,bg,2025-06-10 18:09:19
139.196.124.207,c2_metasploit,6667,Critical/Critical,cn,2025-06-01 21:44:31
18.221.38.55,c2_meshagent,443,Critical/Critical,us,2025-06-17 22:56:53
47.245.101.46,c2_mythic,80,Critical/Critical,sg,2025-06-17 23:09:44
66.115.138.116,c2_mythic,443,Critical/Critical,us,2025-06-17 19:02:02
18.191.38.118,c2_meshagent,80,Critical/Critical,us,2025-06-17 23:01:56
18.222.60.129,c2_meshagent,80,Critical/Critical,us,2025-06-17 23:41:41
47.84.47.134,c2_mythic,443,Critical/Critical,sg,2025-06-17 22:49:57
172.167.163.14,c2_havoc,80,Critical/Critical,gb,2025-06-15 23:03:30
188.166.205.148,c2_havoc,80,Critical/Critical,sg,2025-06-16 04:42:07
205.234.156.139,c2_metasploit,3790,Critical/Critical,us,2025-05-20 20:01:39
92.204.173.24,c2_metasploit,448,Critical/Critical,fr,2025-06-13 01:47:42
23.88.73.29,c2_meshagent,80,Critical/Critical,de,2025-06-17 22:17:43
134.22.162.165,c2_mythic,80,Critical/Critical,us,2025-06-17 18:22:04
34.154.30.18,c2_meshagent,80,Critical/Critical,it,2025-06-17 22:51:31
18.194.64.170,c2_meshagent,80,Critical/Critical,de,2025-06-17 22:37:33
101.126.149.119,c2_havoc,443,Critical/Critical,cn,2025-06-17 21:14:08
23.94.14.250,c2_mythic,443,Critical/Critical,us,2025-06-17 21:52:12
164.92.79.49,c2_havoc,443,Critical/Critical,us,2025-06-16 06:40:59
143.244.181.199,c2_havoc,80,Critical/Critical,us,2025-06-15 20:57:20
54.229.7.221,c2_meshagent,443,Critical/Critical,ie,2025-06-17 22:27:10
18.157.212.186,c2_meshagent,443,Critical/Critical,de,2025-06-17 22:49:35
18.158.245.25,c2_meshagent,443,Critical/Critical,de,2025-06-17 22:18:47
72.14.179.130,c2_havoc,443,Critical/Critical,us,2025-06-15 15:26:51
18.189.87.104,c2_mythic,443,Critical/Critical,us,2025-06-17 22:54:21
121.36.198.211,c2_havoc,443,Critical/Critical,cn,2025-06-17 20:54:52
34.222.248.79,c2_mythic,443,Critical/Critical,us,2025-06-17 22:27:16
