IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
47.83.134.97,c2_havoc,9003,Critical/Critical,hk,2025-08-25 11:58:59
62.234.73.27,c2_mythic,443,Critical/Critical,cn,2025-08-27 16:06:54
43.240.223.126,c2_metasploit,3790,Critical/Critical,cn,2025-08-16 18:25:28
45.63.99.50,c2_metasploit,3790,Critical/Critical,gb,2025-08-16 21:40:32
51.81.171.234,c2_havoc,80,Critical/Critical,us,2025-08-27 21:34:18
13.61.188.176,c2_meshagent,443,Critical/Critical,se,2025-08-28 00:59:57
70.77.120.233,c2_havoc,8443,Critical/Critical,ca,2025-08-25 08:04:49
104.248.172.20,c2_mythic,443,Critical/Critical,gb,2025-08-27 14:17:01
34.234.201.72,c2_meshagent,443,Critical/Critical,us,2025-08-28 01:51:25
176.65.138.231,c2_havoc,20443,Critical/Critical,cy,2025-08-24 04:03:06
91.107.192.97,c2_meshagent,443,Critical/Critical,de,2025-08-28 05:47:32
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2025-08-17 18:22:43
34.81.132.39,c2_metasploit,443,Critical/Critical,tw,2025-08-24 16:35:12
92.222.241.75,c2_metasploit,3790,Critical/Critical,fr,2025-08-17 18:22:45
13.55.121.98,C2,443,Critical/Critical,au,2025-08-28 02:17:44
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2025-08-27 19:10:52
49.12.224.107,c2_metasploit,3790,Critical/Critical,de,2025-08-17 00:45:41
46.101.95.235,c2_metasploit,3790,Critical/Critical,gb,2025-08-17 08:10:30
47.94.225.128,c2_metasploit,3790,Critical/Critical,cn,2025-08-17 00:05:00
35.73.179.148,c2_havoc,10443,Critical/Critical,jp,2025-08-17 18:08:34
216.104.169.223,c2_mythic,80,Critical/Critical,us,2025-08-27 19:31:17
135.181.41.9,c2_havoc,8082,Critical/Critical,fi,2025-08-25 05:00:55
88.214.25.251,c2_metasploit,3790,Critical/Critical,de,2025-08-17 16:28:18
51.222.47.161,c2_mythic,443,Critical/Critical,ca,2025-08-27 18:41:37
47.251.23.76,c2_mythic,443,Critical/Critical,us,2025-08-27 16:28:11
34.250.165.178,c2_meshagent,443,Critical/Critical,ie,2025-08-28 01:31:42
3.79.148.6,c2_mythic,80,Critical/Critical,de,2025-08-27 14:50:08
13.229.117.58,c2_meshagent,443,Critical/Critical,sg,2025-08-28 00:57:24
45.61.165.228,c2_metasploit,3790,Critical/Critical,us,2025-08-16 21:40:31
34.240.167.187,c2_meshagent,443,Critical/Critical,ie,2025-08-28 01:34:55
34.154.200.25,c2_meshagent,443,Critical/Critical,it,2025-08-28 01:38:00
38.242.144.116,c2_metasploit,3790,Critical/Critical,de,2025-08-16 21:40:32
192.223.27.22,c2_mythic,443,Safe/Low,us,2025-08-27 17:44:16
82.180.146.166,c2_metasploit,3790,Critical/Critical,in,2025-08-17 16:27:33
88.99.214.170,c2_metasploit,3790,Critical/Critical,de,2025-08-17 18:22:46
54.242.171.49,c2_havoc,443,Critical/Critical,us,2025-08-27 13:07:36
67.207.69.36,c2_metasploit,3790,Critical/Critical,gb,2025-08-17 11:06:30
34.160.137.166,c2_mythic,443,Critical/Critical,us,2025-08-28 01:28:52
78.38.80.242,c2_metasploit,3790,Critical/Critical,ir,2025-08-17 12:28:18
64.225.126.237,c2_havoc,443,Critical/Critical,us,2025-08-27 18:52:23
3.129.196.147,c2_mythic,443,Critical/Critical,us,2025-08-27 14:03:47
64.91.246.158,c2_mythic,443,Critical/Critical,us,2025-08-27 15:53:25
89.149.211.111,c2_metasploit,3790,Critical/Critical,nl,2025-08-17 19:12:53
91.223.214.29,c2_meshagent,443,Critical/Critical,ua,2025-08-28 05:34:15
13.215.112.119,c2_meshagent,443,Critical/Critical,sg,2025-08-28 01:29:36
150.136.101.139,c2_mythic,443,Critical/Critical,us,2025-08-27 15:12:07
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-08-26 23:45:18
13.55.120.178,c2_meshagent,443,Critical/Critical,au,2025-08-28 01:32:26
66.85.173.48,c2_metasploit,3790,Critical/Critical,us,2025-08-17 12:23:12
23.92.20.65,c2_havoc,443,Critical/Critical,us,2025-08-27 09:18:25
