IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
63.210.148.42,c2_metasploit,3790,Critical/Critical,us,2025-01-22 23:12:51
213.109.147.20,c2_havoc,80,Critical/Critical,nl,2025-01-24 18:33:34
54.254.91.191,c2_metasploit,3790,Critical/Critical,sg,2025-01-22 23:22:37
172.245.249.215,c2_mythic,443,Critical/Critical,us,2025-01-24 20:28:55
165.227.250.1,c2_mythic,443,Critical/Critical,us,2025-01-24 20:31:34
13.201.30.7,c2_havoc,443,Critical/Critical,in,2025-01-24 22:21:25
34.160.137.166,c2_mythic,80,Critical/Critical,us,2025-01-24 22:05:15
88.119.167.205,c2_metasploit,3790,Critical/Critical,lt,2025-01-23 03:35:50
181.214.221.92,c2_mythic,443,Critical/Critical,br,2025-01-24 19:14:20
13.228.105.222,c2_meshagent,80,Critical/Critical,sg,2025-01-25 02:01:47
194.3.165.55,c2_havoc,443,Safe/Safe,gp,2025-01-24 12:41:05
74.175.81.231,c2_metasploit,3790,Critical/Critical,us,2025-01-23 01:57:52
13.235.97.70,c2_meshagent,443,Critical/Critical,in,2025-01-25 02:05:48
82.115.223.177,c2_metasploit,3790,Critical/Critical,us,2025-01-23 03:31:58
176.126.240.209,c2_mythic,443,Critical/Critical,gb,2025-01-24 19:04:57
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2025-01-23 03:45:50
13.55.120.178,c2_meshagent,443,Critical/Critical,au,2025-01-25 05:11:02
188.166.180.187,c2_mythic,443,Critical/Critical,sg,2025-01-24 20:13:31
47.236.171.98,c2_mythic,443,Critical/Critical,sg,2025-01-24 18:38:42
23.94.188.227,c2_meshagent,443,Critical/Critical,us,2025-01-25 07:12:08
80.78.26.81,c2_havoc,443,Critical/Critical,se,2025-01-24 20:25:19
193.149.189.27,c2_havoc,443,Critical/Critical,gb,2025-01-24 05:13:51
64.7.198.196,c2_havoc,443,Critical/Critical,ro,2025-01-24 05:48:50
163.172.234.8,c2_havoc,443,Critical/Critical,fr,2025-01-24 19:23:48
179.60.150.151,c2_havoc,443,Critical/Critical,ve,2025-01-24 17:29:33
98.142.95.254,c2_metasploit,443,Critical/Critical,us,2025-01-25 00:15:58
172.104.155.65,c2_mythic,80,Critical/Critical,de,2025-01-24 20:25:33
185.42.170.220,c2_mythic,80,Critical/Critical,ee,2025-01-24 20:18:40
18.191.137.27,c2_mythic,443,Critical/Critical,us,2025-01-24 22:17:27
34.160.36.188,c2_mythic,80,Critical/Critical,us,2025-01-24 23:00:34
13.231.152.17,c2_havoc,443,Critical/Critical,jp,2025-01-25 00:45:15
144.126.207.51,c2_mythic,443,Critical/Critical,gb,2025-01-24 20:49:30
23.121.133.109,c2_meshagent,443,Critical/Critical,us,2025-01-25 06:23:24
18.218.134.137,c2_meshagent,443,Critical/Critical,us,2025-01-25 02:32:20
156.244.31.144,c2_havoc,443,Critical/Critical,tr,2025-01-24 18:20:53
13.200.173.229,c2_mythic,443,Critical/Critical,in,2025-01-24 22:31:01
18.194.64.170,c2_meshagent,443,Critical/Critical,de,2025-01-25 02:23:41
138.197.105.230,c2_havoc,443,Critical/Critical,us,2025-01-24 21:41:04
82.156.127.143,c2_havoc,443,Critical/Critical,cn,2025-01-25 00:23:24
159.223.0.103,c2_havoc,80,Critical/Critical,nl,2025-01-24 14:49:17
23.16.242.243,c2_meshagent,443,Critical/Critical,ca,2025-01-25 06:42:47
3.108.51.146,c2_covenant,7443,Critical/Critical,in,2025-01-08 09:37:26
146.71.86.14,c2_mythic,80,Critical/Critical,us,2025-01-24 20:33:49
147.135.36.223,c2_mythic,443,Critical/Critical,us,2025-01-24 20:45:21
34.27.146.70,c2_posh,443,Critical/Critical,us,2025-01-22 12:20:26
18.179.83.231,c2_meshagent,443,Critical/Critical,jp,2025-01-25 02:27:30
60.191.208.227,c2_metasploit,3790,Critical/Critical,cn,2025-01-22 23:57:11
34.81.132.39,c2_metasploit,443,Critical/Critical,tw,2025-01-24 08:13:40
77.92.95.127,c2_metasploit,3790,Critical/Critical,gb,2025-01-23 02:10:25
74.48.125.18,c2_metasploit,3790,Critical/Critical,us,2025-01-23 01:47:33
