IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
20.79.154.216,c2_meshagent,443,Critical/Critical,de,2026-07-20 00:14:49
179.27.92.99,c2_meshagent,8443,Critical/Critical,uy,2026-07-14 22:41:56
178.238.150.6,c2_meshagent,80,Critical/Critical,gb,2026-07-13 06:39:33
39.164.76.57,c2_meshagent,80,Critical/Critical,cn,2026-07-16 01:06:41
39.99.250.85,c2_meshagent,8443,Critical/Critical,cn,2026-07-14 22:45:03
167.235.183.3,c2_meshagent,80,Critical/Critical,de,2026-07-18 04:12:11
179.27.92.101,c2_meshagent,80,Critical/Critical,uy,2026-07-16 16:09:00
168.138.25.143,c2_meshagent,80,Critical/Critical,au,2026-07-19 10:30:53
97.107.137.189,c2_meshagent,443,Critical/Critical,us,2026-07-20 03:56:50
34.144.245.98,c2_mythic,443,Critical/Critical,us,2026-07-20 02:54:28
38.23.231.244,c2_meshagent,80,Critical/Critical,ca,2026-07-16 19:20:08
5.161.41.247,c2_meshagent,443,Critical/Critical,us,2026-07-20 04:05:18
23.88.110.42,c2_posh,8443,Critical/Critical,de,2026-07-10 21:09:02
149.56.110.2,c2_meshagent,80,Critical/Critical,ca,2026-07-16 22:16:48
165.227.13.26,c2_meshagent,80,Critical/Critical,us,2026-07-16 22:13:15
168.119.186.69,c2_meshagent,80,Critical/Critical,de,2026-07-19 13:23:56
168.138.70.2,c2_meshagent,80,Critical/Critical,ca,2026-07-19 16:41:30
162.0.239.148,c2_meshagent,3000,Critical/Critical,us,2026-07-18 12:40:51
132.145.70.6,c2_mythic,443,Critical/Critical,gb,2026-07-20 10:25:42
18.212.57.12,c2_meshagent,8443,Critical/Critical,us,2026-07-13 15:16:41
34.253.133.65,c2_meshagent,80,Critical/Critical,ie,2026-07-19 16:36:38
52.74.77.156,c2_meshagent,443,Critical/Critical,sg,2026-07-20 09:54:47
154.12.95.204,c2_meshagent,8443,Critical/Critical,hk,2026-07-19 15:27:13
39.164.76.8,c2_meshagent,80,Critical/Critical,cn,2026-07-13 15:39:01
20.220.29.224,c2_havoc,80,Critical/Critical,ca,2026-07-03 18:30:24
221.152.178.33,C2,3000,Critical/Critical,kr,2026-07-18 19:46:01
15.204.14.143,c2_havoc,8443,Critical/Critical,us,2026-07-10 17:58:19
159.89.228.34,c2_meshagent,80,Critical/Critical,us,2026-07-19 22:16:24
168.138.149.125,C2,3000,Critical/Critical,br,2026-07-18 21:40:57
220.126.109.245,c2_meshagent,80,Critical/Critical,kr,2026-07-19 07:27:39
52.39.171.29,c2_meshagent,443,Critical/Critical,us,2026-07-20 02:48:50
5.161.41.253,c2_meshagent,443,Critical/Critical,us,2026-07-19 18:27:48
142.44.247.41,C2,443,Critical/Critical,ca,2026-07-20 07:10:48
52.74.8.50,c2_meshagent,443,Critical/Critical,sg,2026-07-19 22:55:48
158.247.227.62,c2_meshagent,443,Critical/Critical,kr,2026-07-20 08:01:10
15.204.95.228,c2_havoc,80,Critical/Critical,us,2026-06-30 19:46:27
5.161.46.99,c2_meshagent,443,Critical/Critical,us,2026-07-20 03:56:50
3.36.30.41,C2,443,Critical/Critical,kr,2026-07-20 05:23:59
167.235.133.83,c2_meshagent,80,Critical/Critical,de,2026-07-18 19:08:18
34.117.216.69,c2_mythic,3000,Critical/Critical,us,2026-07-20 18:40:08
162.210.6.156,c2_meshagent,8443,Critical/Critical,us,2026-07-14 22:45:02
38.7.216.246,C2,3000,Critical/Critical,cl,2026-07-18 19:44:28
158.247.194.144,c2_havoc,80,Safe/Safe,kr,2026-06-27 01:13:22
170.205.18.114,c2_meshagent,443,Critical/Critical,ca,2026-07-19 22:49:48
35.163.17.118,c2_mythic,443,Critical/Critical,us,2026-07-20 10:28:49
5.161.203.172,c2_meshagent,443,Critical/Critical,us,2026-07-20 00:44:17
54.71.110.113,C2,443,Critical/Critical,us,2026-07-19 18:59:19
59.26.161.192,C2,3000,Critical/Critical,kr,2026-07-18 21:48:53
15.164.102.1,c2_meshagent,443,Critical/Critical,kr,2026-07-19 09:12:28
34.120.60.41,c2_meshagent,443,Critical/Critical,us,2026-07-20 06:45:48
