title,domain,score,country_code,reg_dtime
Site not found · GitHub Pages,http://ziad-alghawi.github.io,Low,US,2026-03-19 02:22:30 (UTC)
Suspected phishing site | Cloudflare,http://view-exoodss-net.pages.dev,Low,,2026-03-19 02:23:00 (UTC)
,http://allegrolokalnie.ogloszenie598433543-pl.click,Critical,,2026-03-19 02:24:52 (UTC)
Bell Business Site,http://bellcanada-mu.vercel.app,Low,US,2026-03-19 02:25:26 (UTC)
Suspected phishing site | Cloudflare,http://exivolt-v9.pages.dev,Low,,2026-03-19 02:25:56 (UTC)
,http://allegrolokalnie.135485234.sbs,Critical,,2026-03-19 02:27:20 (UTC)
Log in | AMAZON,http://am.ugfatm.shop,Critical,,2026-03-19 02:28:55 (UTC)
403 Forbidden,http://puncake-svvap.web-3.to,Critical,DE,2026-03-19 02:30:34 (UTC)
Exodus Web3 Wallet: Securely Manage Your Digital Assets,http://web3-wallet-exodas.wasmer.app,Low,SG,2026-03-19 02:31:21 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,http://allegrolokalnie.283743.top,Low,,2026-03-19 02:32:23 (UTC)
Site not found · GitHub Pages,http://abhiraj-prog.github.io,Low,US,2026-03-19 02:34:03 (UTC)
Site not found · GitHub Pages,http://edeha115-hash.github.io,Low,US,2026-03-19 02:34:41 (UTC)
Exódus® Web3 Wallet | Exódus® Browser Extension,http://exodus-wallet-eng-anny.wasmer.app,Low,SG,2026-03-19 02:35:15 (UTC)
,http://allegro.pl-oferta017428.cfd,Critical,,2026-03-19 02:35:54 (UTC)
Suspected phishing site | Cloudflare,http://flaskodata.pages.dev,Low,,2026-03-19 02:36:22 (UTC)
Mon site,http://re-acheminement822.com,Critical,GB,2026-03-19 02:39:20 (UTC)
Run this app to see the results here.,http://3c0807a9-17be-4e67-9dd3-c48b94c4121f-00-2xk2zg60dbk9.picard.replit.dev,Low,US,2026-03-19 02:40:46 (UTC)
Site not found · GitHub Pages,http://raultindogan.github.io,Low,US,2026-03-19 02:42:25 (UTC)
Suspected phishing site | Cloudflare,http://web3-exo-r-watt.pages.dev,Low,,2026-03-19 02:42:54 (UTC)
Evergreen,http://www--cedartc--org--a.2717213819.xyz,Critical,US,2026-03-19 02:43:37 (UTC)
Closet Dobrável Inteligente – Cupons Premiados,http://shpeebr-escadatelesco.vercel.app,Low,US,2026-03-19 02:44:10 (UTC)
Site not found,http://asunnyca.netlify.app,Low,SG,2026-03-19 02:44:48 (UTC)
"Netflix India – Watch TV Shows Online, Watch Movies Online",http://www.netflix-clone-umber-beta.vercel.app,Critical,US,2026-03-19 02:45:19 (UTC)
Cerro Jardin,http://cerrojardin.cl,Critical,US,2026-03-19 02:46:20 (UTC)
,http://allegrolokalnie.ogloszenie73162744.sbs,Critical,,2026-03-19 02:46:54 (UTC)
Site not found,http://strongbonbonbun.netlify.app,Low,SG,2026-03-19 02:47:34 (UTC)
,http://strong-emerald-cheetah.31-22-7-102.cpanel.site,Low,GB,2026-03-19 02:48:23 (UTC)
,http://allegro.ogloszenie598433543-pl.click,Critical,,2026-03-19 02:50:07 (UTC)
Google,http://taxaatualizacao.com,Safe,,2026-03-19 02:51:33 (UTC)
HADIAH-THR-RAMADHAN,http://www.hadiah-ramadhan99.blogspot.com,Low,US,2026-03-19 02:52:57 (UTC)
Site not found,http://asumnygia.netlify.app,Low,SG,2026-03-19 02:54:45 (UTC)
Creating Your Own Exodus Cryptocurrency Wallet – Step-by-Step Guide,http://wallett-exoduss-innus.wasmer.app,Low,SG,2026-03-19 02:55:29 (UTC)
Exodus Wallet,http://exodusdownload.blogspot.com,Low,US,2026-03-19 02:56:00 (UTC)
allegrolokalnie.pl,http://allegro.pl-ogloszenie985498231.click,Low,,2026-03-19 02:56:52 (UTC)
Exodus Web3 Wallet | Exodus® Browser Extension - webapp.ghost.io,http://exodus-wallet-ummi.wasmer.app,Low,SG,2026-03-19 02:57:23 (UTC)
How Do I Open the Developer Menu? | Exodus Knowledge Base,http://exodass-wallet.wasmer.app,Low,SG,2026-03-19 02:57:54 (UTC)
Amazon,http://xbox-clone-5h5w.vercel.app,Low,US,2026-03-19 02:58:42 (UTC)
Site not found · GitHub Pages,http://tehreem234344.github.io,Low,US,2026-03-19 02:59:13 (UTC)
Login | DeBank | The Web3 Messenger & Best Web3 Portfolio Tracker,http://www.dbanks.now.sh,Low,US,2026-03-19 03:00:00 (UTC)
Deployment Unavailable,http://www.official-communitydrop8.vercel.app,Low,US,2026-03-19 03:02:42 (UTC)
Run this app to see the results here.,http://5e5139f6-7140-4600-b291-a172bc7aaa3f-00-34em9z56m0h9e.janeway.replit.dev,Low,US,2026-03-19 03:03:21 (UTC)
Formulario Dinámico,http://davivienda-verificacion-sa.vercel.app,Low,US,2026-03-19 03:04:44 (UTC)
Site not found,http://asunnyga.netlify.app,Low,SG,2026-03-19 03:05:31 (UTC)
Suspected phishing site | Cloudflare,http://exo-access-w-eb3.pages.dev,Low,,2026-03-19 03:06:14 (UTC)
