IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
159.203.180.92,c2_mythic,443,Critical/Critical,us,2025-04-11 22:38:36
44.230.57.170,c2_mythic,80,Low/Safe,us,2025-04-11 22:07:51
52.25.98.103,c2_meshagent,443,Critical/Critical,us,2025-04-11 23:47:09
52.39.156.106,c2_meshagent,80,Critical/Critical,us,2025-04-12 02:38:07
3.91.147.61,c2_darkcomet,1604,Critical/Critical,us,2025-03-21 21:22:04
47.110.81.63,c2_meshagent,443,Critical/Critical,cn,2025-04-12 00:59:28
193.29.56.122,c2_metasploit,3790,Critical/Critical,de,2025-04-11 09:02:14
192.163.197.248,c2_mythic,80,Critical/Critical,us,2025-04-11 19:28:49
45.32.140.174,c2_mythic,80,Critical/Critical,us,2025-04-11 22:31:03
203.171.25.30,c2_metasploit,3790,Critical/Critical,vn,2025-04-11 11:12:52
37.8.238.50,c2_darkcomet,443,Critical/Critical,pl,2025-03-31 18:57:37
210.255.57.172,c2_metasploit,3790,Critical/Critical,jp,2025-04-11 12:23:11
45.146.234.153,c2_havoc,443,Critical/Critical,us,2025-04-12 01:09:33
78.128.112.209,c2_havoc,443,Critical/Critical,bg,2025-04-11 03:36:11
196.251.80.3,c2_metasploit,3790,Critical/Critical,nl,2025-04-11 11:56:38
193.134.209.170,c2_metasploit,3790,Critical/Critical,us,2025-04-11 08:46:21
82.156.127.143,c2_havoc,443,Critical/Critical,cn,2025-04-11 22:18:09
23.94.188.227,c2_meshagent,80,Critical/Critical,us,2025-04-11 23:25:36
13.93.32.158,c2_meshagent,443,Critical/Critical,nl,2025-04-12 01:26:03
46.235.225.138,c2_mythic,443,Critical/Critical,gb,2025-04-11 19:21:15
195.90.209.113,c2_metasploit,3790,Critical/Critical,de,2025-04-11 08:13:56
47.236.86.214,c2_mythic,443,Critical/Critical,sg,2025-04-12 00:52:26
23.94.25.236,C2,8888,Critical/Critical,us,2025-04-12 02:38:46
185.156.73.148,c2_metasploit,3790,Critical/Critical,za,2025-04-11 05:49:13
165.154.112.80,c2_havoc,8443,Critical/Critical,hk,2025-04-11 00:58:50
185.205.246.134,c2_metasploit,3790,Critical/Critical,de,2025-04-11 04:16:27
107.161.22.118,c2_mythic,443,Critical/Critical,us,2025-04-11 21:15:46
194.5.212.154,c2_metasploit,3790,Critical/Critical,de,2025-04-11 08:09:50
152.42.219.50,c2_havoc,80,Critical/Critical,sg,2025-04-09 16:37:44
129.80.2.53,c2_mythic,80,Critical/Critical,us,2025-04-11 19:25:20
47.236.171.98,c2_mythic,80,Critical/Critical,sg,2025-04-11 22:48:34
213.109.147.20,c2_havoc,443,Critical/Critical,nl,2025-04-09 00:30:45
178.18.247.239,c2_mythic,80,Critical/Critical,de,2025-04-11 18:47:33
221.214.111.106,c2_metasploit,3790,Critical/Critical,cn,2025-04-11 16:34:38
13.216.14.219,c2_mythic,443,Critical/Critical,us,2025-04-12 00:58:13
23.227.202.141,c2_havoc,443,Critical/Critical,us,2025-04-11 22:36:53
52.73.245.175,c2_mythic,443,Critical/Critical,us,2025-04-12 00:41:10
178.33.41.145,c2_mythic,443,Critical/Critical,fr,2025-04-11 19:16:00
140.82.20.165,c2_darkcomet,4444,Critical/Critical,us,2025-03-24 16:23:49
157.90.111.39,c2_havoc,443,Critical/Critical,de,2025-04-11 16:52:25
165.227.250.1,c2_mythic,80,Critical/Critical,us,2025-04-11 22:08:33
185.196.9.29,c2_darkcomet,5632,Critical/Critical,gb,2025-03-24 13:15:57
192.52.166.48,c2_metasploit,3790,Critical/Critical,us,2025-04-11 04:15:24
207.148.14.209,c2_mythic,443,Critical/Critical,us,2025-04-11 21:49:27
18.143.93.130,c2_mythic,443,Critical/Critical,sg,2025-04-11 22:11:36
47.206.200.227,c2_meshagent,443,Critical/Critical,us,2025-04-12 01:17:59
13.200.188.186,c2_mythic,443,Critical/Critical,in,2025-04-12 00:40:47
165.227.236.240,c2_mythic,80,Critical/Critical,gb,2025-04-11 22:23:13
20.51.209.18,c2_metasploit,3790,Critical/Critical,us,2025-04-11 09:59:30
166.88.225.91,c2_havoc,443,Critical/Critical,bz,2025-04-11 19:52:32
