IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
13.235.97.70,c2_meshagent,80,Critical/Critical,in,2026-01-06 01:01:53
147.182.187.72,c2_metasploit,3790,Critical/Critical,us,2025-12-20 05:40:40
13.200.214.164,c2_havoc,443,Critical/Critical,in,2025-12-23 05:09:14
209.74.87.113,c2_mythic,80,Critical/Critical,us,2026-01-05 20:34:35
13.93.32.158,c2_meshagent,443,Critical/Critical,nl,2026-01-06 00:56:51
150.136.180.112,c2_mythic,443,Critical/Low,us,2026-01-05 21:16:14
54.213.75.158,c2_havoc,80,Critical/Critical,us,2026-01-05 03:25:05
18.230.240.74,c2_meshagent,443,Critical/Critical,br,2026-01-06 00:49:43
18.143.93.130,c2_mythic,80,Critical/Critical,sg,2026-01-06 01:15:16
145.14.157.18,c2_metasploit,3790,Critical/Critical,nl,2025-12-20 06:44:10
157.230.201.114,c2_metasploit,3790,Critical/Critical,us,2025-12-20 11:22:57
13.49.83.190,c2_meshagent,443,Critical/Critical,se,2026-01-06 01:23:13
107.172.180.58,c2_havoc,4433,Critical/Critical,us,2025-12-19 07:51:32
185.202.196.73,c2_meshagent,443,Critical/Critical,de,2026-01-06 00:44:42
20.199.67.52,c2_covenant,7443,Critical/Critical,fr,2025-12-25 18:20:32
34.70.99.195,c2_meshagent,443,Critical/Critical,us,2026-01-06 01:00:07
165.232.173.110,c2_metasploit,3790,Critical/Critical,sg,2025-12-20 13:45:37
13.60.223.123,c2_meshagent,80,Critical/Critical,se,2026-01-06 01:50:29
195.24.236.100,c2_mythic,443,Critical/Critical,nl,2026-01-05 17:16:46
138.197.18.115,c2_metasploit,3790,Critical/Critical,us,2025-12-20 04:26:50
162.243.22.15,c2_metasploit,3790,Critical/Critical,us,2025-12-20 11:41:32
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2025-12-20 17:17:12
185.124.8.174,c2_mythic,443,Critical/Critical,ua,2026-01-05 23:38:25
104.248.5.223,c2_meshagent,443,Critical/Critical,us,2026-01-06 01:26:23
104.198.172.133,c2_mythic,443,Critical/Critical,us,2026-01-06 00:05:09
185.233.42.60,c2_mythic,80,Critical/Critical,ua,2026-01-05 23:10:49
13.38.178.248,c2_meshagent,443,Critical/Critical,fr,2026-01-06 01:00:25
104.130.127.53,c2_mythic,80,Critical/Critical,us,2026-01-06 01:24:37
13.57.13.8,c2_meshagent,80,Critical/Critical,us,2026-01-06 01:52:12
13.233.136.46,c2_meshagent,443,Critical/Critical,in,2026-01-06 01:24:43
185.208.158.120,c2_meshagent,443,Critical/Critical,us,2026-01-06 00:47:15
147.135.36.223,c2_mythic,443,Critical/Critical,us,2026-01-05 23:40:37
152.136.23.27,c2_metasploit,3790,Critical/Critical,cn,2025-12-20 06:29:20
151.244.111.46,c2_havoc,80,Critical/Critical,pl,2025-12-16 02:20:42
145.249.109.9,c2_metasploit,3790,Critical/Critical,ru,2025-12-20 07:36:57
129.80.2.53,c2_mythic,8000,Critical/Critical,us,2026-01-05 23:26:17
185.130.249.106,c2_meshagent,80,Critical/Critical,ru,2026-01-06 00:52:59
187.57.147.70,c2_havoc,443,Critical/Critical,br,2025-12-14 21:30:06
44.233.125.158,c2_mythic,443,Critical/Critical,us,2026-01-05 21:50:40
172.245.152.31,c2_havoc,443,Critical/Critical,us,2025-12-12 04:06:17
3.129.196.147,c2_mythic,443,Critical/Critical,us,2026-01-05 21:11:27
18.229.140.241,c2_meshagent,80,Critical/Critical,br,2026-01-06 04:19:31
146.59.199.61,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 06:52:25
185.202.199.51,c2_meshagent,80,Critical/Critical,de,2026-01-06 00:44:23
176.126.240.209,c2_mythic,80,Critical/Critical,gb,2026-01-05 20:10:18
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2026-01-05 16:16:30
150.136.101.139,c2_mythic,443,Critical/Low,us,2026-01-05 21:09:57
156.244.7.169,c2_metasploit,3790,Critical/Critical,sc,2025-12-20 12:47:22
104.171.216.41,c2_meshagent,80,Critical/Critical,us,2026-01-06 01:27:47
92.222.241.75,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 18:58:14
