IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
49.13.116.197,c2_mythic,80,Critical/Critical,de,2026-03-04 10:57:39
45.138.48.85,c2_metasploit,3790,Critical/Critical,de,2026-03-10 16:48:22
185.216.68.70,c2_meshagent,80,Critical/Critical,bg,2026-03-12 23:24:54
48.211.216.77,c2_mythic,80,Critical/Critical,us,2026-03-01 21:07:08
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
217.154.217.139,c2_havoc,80,Critical/Critical,de,2026-03-12 15:39:54
209.38.252.85,c2_havoc,443,Critical/Critical,de,2026-02-27 02:00:13
45.8.148.165,c2_metasploit,3790,Critical/Critical,de,2026-03-10 16:13:44
89.111.133.213,c2_metasploit,3790,Critical/Critical,ru,2026-03-11 11:35:07
185.119.119.128,c2_meshagent,443,Critical/Critical,at,2026-03-12 23:07:37
47.129.202.153,c2_mythic,7443,Critical/Critical,sg,2026-02-27 12:51:06
107.172.3.15,c2_havoc,443,Critical/Critical,us,2026-02-15 01:29:35
48.217.50.253,c2_mythic,443,Critical/Critical,us,2026-02-20 22:01:01
132.145.210.148,c2_mythic,80,Critical/Critical,us,2026-03-12 02:19:37
51.68.151.94,c2_mythic,80,Critical/Critical,fr,2026-03-12 13:11:18
77.92.95.127,c2_metasploit,3790,Critical/Critical,gb,2026-03-11 09:53:12
185.12.231.102,c2_meshagent,80,Critical/Critical,ru,2026-03-12 23:04:15
185.225.17.17,c2_meshagent,443,Critical/Critical,ro,2026-03-12 23:24:49
45.116.104.104,c2_mythic,7443,Critical/Critical,nl,2026-02-27 10:02:21
217.76.56.80,c2_meshagent,80,Critical/Critical,fr,2026-03-12 23:25:22
13.60.26.78,c2_havoc,443,Critical/Critical,se,2026-03-12 21:04:59
186.148.93.244,c2_meshagent,443,Critical/Critical,do,2026-03-12 23:19:14
46.235.225.189,c2_mythic,443,Critical/Safe,gb,2026-03-11 09:15:24
185.202.199.134,c2_meshagent,80,Critical/Critical,de,2026-03-12 23:39:35
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2026-03-11 12:13:12
151.26.102.67,c2_havoc,8443,Critical/Critical,it,2026-03-08 16:52:56
52.41.166.221,c2_mythic,7443,Critical/Critical,us,2026-02-23 10:04:32
88.119.170.212,c2_metasploit,3790,Critical/Critical,nl,2026-03-11 12:13:10
185.208.158.120,c2_meshagent,80,Critical/Critical,us,2026-03-12 23:40:33
5.135.42.246,c2_mythic,443,Critical/Critical,gb,2026-03-10 12:10:59
206.189.213.116,c2_havoc,443,Critical/Critical,us,2026-02-20 00:53:14
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2026-03-12 18:53:22
15.204.14.143,c2_havoc,8080,Critical/Critical,us,2026-03-04 11:50:45
38.47.176.135,c2_mythic,80,Critical/Critical,sg,2026-03-11 20:34:48
74.208.147.234,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2026-03-10 17:59:28
57.129.62.39,c2_mythic,80,Critical/Critical,de,2026-03-10 18:35:32
83.168.110.172,c2_metasploit,3790,Critical/Critical,pl,2026-03-11 12:13:10
74.175.81.231,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
89.168.42.140,c2_havoc,8443,Critical/Critical,fr,2026-02-26 05:39:20
217.154.36.134,c2_meshagent,443,Critical/Critical,gb,2026-03-12 23:29:14
217.252.44.223,c2_meshagent,443,Critical/Critical,de,2026-03-12 23:31:28
45.32.140.174,c2_mythic,80,Critical/Critical,us,2026-03-12 23:00:41
38.55.193.188,c2_metasploit,3790,Critical/Critical,us,2026-03-10 16:48:20
77.92.95.143,c2_metasploit,3790,Critical/Critical,gb,2026-03-11 09:40:48
23.92.21.155,c2_meshagent,7900,Critical/Critical,us,2026-03-12 23:17:47
51.81.171.234,c2_havoc,443,Critical/Critical,us,2026-03-12 05:46:44
194.135.20.24,c2_havoc,443,Critical/Critical,nl,2026-02-14 14:21:31
13.51.178.252,c2_havoc,80,Critical/Critical,se,2026-03-10 03:43:08
144.86.148.65,c2_meshagent,443,Critical/Critical,us,2026-03-12 23:22:41
