IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
142.59.129.113,c2_meshagent,443,Safe/Safe,ca,2026-04-14 18:12:08
213.136.76.155,c2_meshagent,443,Critical/Critical,fr,2026-04-14 17:59:27
47.251.242.244,c2_mythic,80,Critical/Critical,us,2026-04-11 04:32:29
178.128.125.237,c2_havoc,443,Critical/Critical,sg,2026-04-14 12:49:41
23.126.23.20,c2_meshagent,443,Critical/Critical,us,2026-04-14 20:01:38
193.151.140.75,c2_metasploit,3792,Critical/Critical,ir,2026-04-07 19:21:09
40.66.42.246,c2_havoc,50001,Critical/Critical,fr,2026-04-11 21:35:41
23.95.188.142,c2_meshagent,443,Critical/Critical,us,2026-04-14 19:13:39
217.154.162.45,c2_havoc,443,Critical/Critical,de,2026-04-14 12:25:49
217.154.201.206,c2_meshagent,443,Safe/Low,de,2026-04-14 18:56:26
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2026-04-12 20:00:06
142.93.198.81,c2_meshagent,443,Critical/Critical,us,2026-04-14 18:14:31
46.235.225.138,c2_mythic,80,Critical/Critical,gb,2026-04-08 02:15:15
83.222.136.71,c2_meshagent,3093,Critical/Critical,ch,2026-04-14 18:11:55
51.81.171.234,c2_havoc,443,Critical/Critical,us,2026-04-07 07:43:55
141.227.152.43,c2_meshagent,443,Critical/Critical,fr,2026-04-14 18:03:40
142.93.100.117,c2_meshagent,443,Low/Safe,de,2026-04-14 18:30:53
213.127.158.197,c2_meshagent,443,Critical/Critical,nl,2026-04-14 17:16:25
47.91.124.11,c2_mythic,80,Critical/Critical,ae,2026-04-12 03:00:52
217.154.217.139,c2_havoc,443,Moderate/Moderate,de,2026-04-12 03:36:07
142.112.54.55,c2_meshagent,443,Safe/Safe,ca,2026-04-14 18:28:15
50.116.26.208,c2_mythic,443,Critical/Critical,us,2026-03-17 16:09:01
23.94.232.178,c2_meshagent,443,Critical/Critical,us,2026-04-14 19:45:05
217.15.166.188,c2_meshagent,443,Critical/Critical,sg,2026-04-14 19:01:15
23.121.133.109,c2_meshagent,443,Critical/Critical,us,2026-04-14 21:51:23
213.184.248.8,c2_meshagent,443,Critical/Critical,by,2026-04-14 17:32:05
46.62.161.76,c2_mythic,80,Critical/Critical,fi,2026-04-11 10:16:34
213.233.42.59,c2_meshagent,443,Critical/Critical,it,2026-04-14 17:19:24
159.65.223.78,c2_mythic,443,Critical/Critical,us,2026-04-14 09:05:09
37.1.226.227,c2_mythic,80,Critical/Critical,gb,2026-04-13 01:00:17
213.126.36.30,c2_meshagent,443,Critical/Critical,nl,2026-04-14 17:19:01
46.235.231.164,c2_mythic,80,Critical/Critical,gb,2026-04-13 23:26:47
213.96.44.212,c2_meshagent,443,Critical/Critical,es,2026-04-14 17:11:17
142.93.152.196,c2_meshagent,443,Low/Low,ca,2026-04-14 18:25:39
217.154.114.85,C2,443,Critical/Critical,es,2026-04-14 18:42:25
12.172.187.5,c2_meshagent,443,Critical/Critical,us,2026-04-14 18:02:43
141.147.35.85,c2_meshagent,443,Critical/Critical,de,2026-04-14 18:07:26
57.129.62.39,c2_mythic,443,Critical/Critical,de,2026-03-25 20:26:03
34.218.247.220,c2_mythic,80,Critical/Critical,us,2026-04-13 22:02:34
141.144.247.95,c2_meshagent,443,Critical/Critical,de,2026-04-14 18:06:03
217.115.115.117,c2_meshagent,443,Critical/Critical,ie,2026-04-14 18:42:40
23.92.21.155,c2_meshagent,443,Critical/Critical,us,2026-04-14 18:27:52
141.147.6.80,c2_meshagent,443,Critical/Moderate,de,2026-04-14 17:25:58
141.147.79.66,c2_meshagent,443,Critical/Critical,gb,2026-04-14 18:05:44
44.216.29.5,c2_mythic,80,Critical/Critical,us,2026-04-08 07:44:36
5.199.138.38,c2_mythic,80,Critical/Critical,de,2026-04-08 04:54:09
195.177.94.157,c2_havoc,443,Critical/Critical,fr,2026-04-14 04:35:28
50.87.65.199,c2_mythic,80,Critical/Critical,us,2026-04-11 05:08:06
217.160.142.129,c2_meshagent,443,Critical/Critical,de,2026-04-14 20:47:15
185.229.119.241,c2_havoc,443,Critical/Critical,fr,2026-04-12 09:44:43
