title,domain,score,country_code,reg_dtime
Ecount WebMail - Login,http://www.mailverification-eta.vercel.app,Low,US,2026-02-21 02:20:30 (UTC)
Ecount WebMail - Login,http://login-webmail-ecount.vercel.app,Low,US,2026-02-21 02:20:59 (UTC)
Living-Bots.net Webhosting,http://dkbing-banking.91-218-65-223.plesk.page,Low,DE,2026-02-21 02:21:59 (UTC)
Suspected phishing site | Cloudflare,http://trz0r-d87d.mahsa2-1f6.workers.dev,Low,,2026-02-21 02:23:20 (UTC)
Deployment Unavailable,http://session0penseapr18.vercel.app,Low,US,2026-02-21 02:24:42 (UTC)
startshub,http://homepage-site.ghost.io,Low,KR,2026-02-21 02:25:27 (UTC)
502 Bad Gateway,http://instagram.azeme.uz,Critical,UA,2026-02-21 02:26:08 (UTC)
Suspected phishing site | Cloudflare,http://a705580e.waccon.pages.dev,Low,,2026-02-21 02:26:35 (UTC)
Suspected phishing site | Cloudflare,http://syncreconfig.pages.dev,Low,,2026-02-21 02:27:58 (UTC)
globalapps,http://global-apps.ghost.io,Low,KR,2026-02-21 02:28:32 (UTC)
Suspected phishing site | Cloudflare,http://trzrl4jrgpo.garvie14.workers.dev,Low,,2026-02-21 02:28:59 (UTC)
My WordPress,http://reenwebsite.in10.cdn-alpha.com,Low,,2026-02-21 02:30:51 (UTC)
Ecount WebMail - Login,http://www.login-webmail-ecount.vercel.app,Low,US,2026-02-21 02:31:31 (UTC)
Site not found,http://networkbainga.netlify.app,Low,SG,2026-02-21 02:32:06 (UTC)
Ecount WebMail - Login,http://glasklow.vercel.app,Low,US,2026-02-21 02:33:00 (UTC)
Netflix,http://www.netflix-clone-omega-gules.vercel.app,Low,US,2026-02-21 02:33:29 (UTC)
Deployment Unavailable,http://session0penseapr3.vercel.app,Low,US,2026-02-21 02:34:08 (UTC)
Not Found,http://pub-88a311b77d5844ebaafbc002e7a143b8.r2.dev,Low,,2026-02-21 02:34:51 (UTC)
Accès refusé — 403,http://helpdeskplpservice.com,Critical,BN,2026-02-21 02:36:01 (UTC)
Suspected phishing site | Cloudflare,http://exdsweb-us-xrt5.pages.dev,Low,,2026-02-21 02:37:24 (UTC)
Домен заблокирован в Timeweb,http://bastchange.icu,Safe,RU,2026-02-21 02:38:22 (UTC)
shopee,http://www.shopee8717.blogspot.com,Low,US,2026-02-21 02:39:43 (UTC)
OpenSea.io,http://www.nft-luckybox-005.vercel.app,Low,US,2026-02-21 02:40:15 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,http://allegro.pl-oferta1353949-sprzedam-imac-m4-16-512.sbs,Low,,2026-02-21 02:40:49 (UTC)
블로그를 찾을 수 없습니다.,http://www.instagramprofilefinder.blogspot.com,Low,US,2026-02-21 02:41:35 (UTC)
Trezor.io/Start – Step-by-Step Guide to Secure Setup,http://trezor--io-start.blogspot.com,Low,US,2026-02-21 02:42:16 (UTC)
MetaMask SDK Quickstart,http://metamask-wagmi-demo.vercel.app,Low,US,2026-02-21 02:42:56 (UTC)
Un instant...,http://assistancerelay.com,Critical,DE,2026-02-21 02:43:41 (UTC)
