IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
1.14.193.234,c2_meshagent,443,Critical/Critical,cn,2025-11-01 04:02:13
185.243.216.43,c2_havoc,443,Critical/Critical,no,2025-10-24 05:33:08
94.154.123.101,c2_meshagent,443,Critical/Critical,il,2025-11-01 03:48:36
38.89.142.156,c2_meshagent,80,Critical/Critical,sg,2025-11-01 03:57:31
206.189.32.112,c2_havoc,443,Low/Low,sg,2025-11-01 00:57:26
208.85.16.193,c2_havoc,443,Critical/Critical,es,2025-10-30 07:10:05
172.167.163.14,c2_havoc,443,Critical/Critical,gb,2025-10-31 12:06:08
43.139.57.190,c2_havoc,443,Critical/Critical,cn,2025-10-24 18:41:49
47.91.124.11,c2_mythic,443,Critical/Critical,ae,2025-10-31 23:16:34
95.216.189.69,c2_meshagent,443,Critical/Critical,fi,2025-11-01 04:40:20
52.14.250.59,c2_havoc,443,Critical/Critical,us,2025-10-26 13:28:56
34.252.229.122,c2_meshagent,443,Critical/Critical,ie,2025-11-01 04:05:44
3.111.197.32,c2_mythic,443,Critical/Critical,in,2025-11-01 04:13:07
154.37.155.252,c2_havoc,443,Critical/Critical,hk,2025-10-31 23:01:19
3.110.141.192,c2_mythic,443,Critical/Critical,in,2025-11-01 04:39:32
146.70.24.193,c2_havoc,443,Critical/Critical,us,2025-10-28 04:03:32
3.150.6.129,c2_mythic,80,Critical/Critical,us,2025-10-31 23:54:51
150.136.124.241,c2_mythic,80,Critical/Critical,us,2025-11-01 00:58:38
95.53.131.28,c2_meshagent,443,Critical/Critical,ru,2025-11-01 04:20:48
15.235.0.177,c2_meshagent,443,Critical/Critical,ca,2025-11-01 03:50:08
45.150.128.160,c2_havoc,443,Critical/Critical,th,2025-11-01 01:22:07
95.179.171.93,c2_havoc,443,Critical/Critical,de,2025-10-31 23:16:56
34.74.201.74,c2_meshagent,443,Critical/Critical,us,2025-11-01 04:47:45
34.41.175.101,c2_meshagent,443,Critical/Critical,us,2025-11-01 04:17:30
147.135.214.124,c2_mythic,7443,Critical/Critical,fr,2025-11-01 02:17:06
185.168.194.154,c2_mythic,80,Critical/Critical,gb,2025-10-31 23:06:33
193.29.13.162,c2_havoc,8080,Critical/Critical,ro,2025-10-25 09:47:00
34.73.197.22,c2_meshagent,443,Critical/Critical,us,2025-11-01 03:33:27
150.136.25.249,c2_mythic,80,Critical/Critical,us,2025-11-01 00:56:24
3.83.159.195,c2_meshagent,80,Critical/Critical,us,2025-11-01 03:30:34
45.134.26.136,c2_posh,443,Critical/Critical,ru,2025-10-22 12:53:01
89.117.57.121,c2_mythic,443,Critical/Critical,fr,2025-11-01 01:57:52
54.252.5.210,c2_meshagent,443,Critical/Critical,au,2025-11-01 04:04:30
15.222.213.116,c2_meshagent,80,Critical/Critical,ca,2025-11-01 03:33:54
144.202.6.54,c2_mythic,443,Safe/Safe,us,2025-10-31 23:12:43
47.251.23.76,c2_mythic,443,Critical/Critical,us,2025-11-01 00:47:32
195.209.210.34,c2_havoc,443,Critical/Critical,ru,2025-10-30 16:25:21
89.117.2.138,c2_havoc,443,Critical/Critical,fr,2025-10-27 17:48:34
34.130.23.213,c2_meshagent,443,Critical/Critical,ca,2025-11-01 03:34:09
46.235.231.164,c2_mythic,443,Critical/Critical,gb,2025-11-01 00:35:11
195.66.213.157,c2_posh,443,Critical/Critical,nl,2025-10-14 13:37:06
3.87.188.100,c2_mythic,443,Critical/Critical,us,2025-11-01 02:11:09
56.125.162.63,c2_havoc,8000,Critical/Critical,br,2025-10-28 13:10:38
105.101.89.231,c2_darkcomet,5001,Critical/Critical,dz,2025-10-25 08:45:20
159.203.143.205,c2_havoc,443,Critical/Critical,us,2025-10-31 15:05:22
94.130.106.205,c2_meshagent,443,Critical/Critical,de,2025-11-01 04:05:41
35.220.199.172,c2_havoc,443,Critical/Critical,hk,2025-10-31 02:51:00
3.146.176.12,c2_mythic,7443,Critical/Critical,us,2025-11-01 02:09:31
3.83.201.170,c2_mythic,80,Critical/Critical,us,2025-11-01 01:47:28
95.47.122.87,c2_meshagent,443,Critical/Critical,ua,2025-11-01 04:25:47
