IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
34.221.71.243,c2_havoc,443,Critical/Critical,us,2025-11-16 19:42:08
159.203.143.205,c2_havoc,443,Critical/Critical,us,2025-11-23 22:00:42
132.145.210.148,c2_mythic,443,Critical/Critical,us,2025-11-23 20:04:14
3.12.108.249,c2_posh,443,Critical/Critical,us,2025-11-23 09:20:50
92.222.241.75,c2_metasploit,3790,Critical/Critical,fr,2025-11-09 02:00:52
45.55.123.49,c2_havoc,443,Critical/Critical,us,2025-11-23 20:25:54
18.140.67.129,c2_meshagent,443,Critical/Critical,sg,2025-11-24 06:32:17
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2025-11-09 02:10:20
193.108.113.14,c2_havoc,443,Critical/Critical,ru,2025-11-08 03:16:54
178.62.48.123,c2_havoc,8000,Critical/Critical,gb,2025-11-18 18:01:01
185.196.11.90,c2_havoc,80,Critical/Critical,ch,2025-11-14 08:39:23
79.143.87.222,c2_metasploit,3790,Critical/Critical,ir,2025-11-08 22:54:32
37.60.242.208,c2_havoc,443,Critical/Critical,fr,2025-11-08 10:34:26
66.85.173.48,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:30:18
150.136.124.241,c2_mythic,80,Critical/Critical,us,2025-11-24 00:02:24
38.60.253.163,c2_havoc,443,Critical/Critical,vn,2025-11-13 18:41:24
18.217.199.160,c2_meshagent,443,Critical/Critical,us,2025-11-24 06:51:23
18.229.140.241,c2_meshagent,443,Critical/Critical,br,2025-11-24 07:15:42
18.191.137.27,c2_mythic,80,Critical/Critical,us,2025-11-24 00:10:04
67.207.69.36,c2_metasploit,3790,Critical/Critical,gb,2025-11-08 19:26:32
18.231.230.129,c2_meshagent,443,Critical/Critical,br,2025-11-24 06:32:45
63.210.148.42,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:21:30
45.63.86.203,c2_metasploit,3790,Critical/Critical,us,2025-11-08 04:46:37
18.171.150.43,c2_meshagent,80,Critical/Critical,gb,2025-11-24 13:01:00
35.180.207.220,c2_havoc,443,Critical/Critical,fr,2025-11-17 17:55:48
52.188.13.228,c2_metasploit,3790,Critical/Critical,us,2025-11-08 14:41:46
176.126.240.209,c2_mythic,80,Critical/Critical,gb,2025-11-24 02:45:05
104.131.99.53,c2_mythic,80,Critical/Critical,us,2025-11-23 20:36:01
132.145.156.102,c2_mythic,443,Critical/Critical,us,2025-11-23 20:47:04
13.93.32.158,c2_meshagent,80,Critical/Critical,nl,2025-11-24 03:04:52
89.149.211.111,c2_metasploit,3790,Critical/Critical,nl,2025-11-09 02:10:21
18.224.66.198,c2_meshagent,443,Critical/Critical,us,2025-11-24 06:54:20
46.62.161.76,c2_mythic,443,Critical/Critical,fi,2025-11-24 00:02:07
83.168.110.172,c2_metasploit,3790,Critical/Critical,pl,2025-11-09 01:14:04
23.20.191.130,c2_mythic,80,Critical/Critical,us,2025-11-24 13:58:07
18.143.93.130,c2_mythic,80,Critical/Critical,sg,2025-11-24 01:10:43
43.240.223.126,c2_metasploit,3790,Critical/Critical,cn,2025-11-08 04:46:21
18.191.100.173,c2_meshagent,443,Critical/Critical,us,2025-11-24 05:31:01
45.227.254.4,c2_metasploit,3790,Critical/Critical,pa,2025-11-08 13:37:25
13.229.117.58,c2_meshagent,80,Critical/Critical,sg,2025-11-24 03:01:57
92.204.173.24,c2_metasploit,3790,Critical/Critical,fr,2025-11-09 02:00:55
34.219.200.70,c2_havoc,80,Critical/Critical,us,2025-11-23 21:52:43
18.116.50.120,c2_meshagent,443,Critical/Critical,us,2025-11-24 06:58:36
23.132.164.20,c2_meshagent,80,Critical/Critical,gb,2025-11-24 13:55:13
18.191.38.118,c2_meshagent,80,Critical/Critical,us,2025-11-24 03:31:00
150.136.25.249,c2_mythic,80,Critical/Critical,us,2025-11-24 00:08:17
54.176.66.101,c2_covenant,7443,Critical/Critical,us,2025-11-02 12:59:37
212.227.76.105,c2_mythic,80,Critical/Critical,de,2025-11-23 20:02:43
44.241.113.123,c2_mythic,80,Critical/Critical,us,2025-11-23 20:48:38
18.225.17.240,c2_meshagent,443,Critical/Critical,us,2025-11-24 03:51:53
