IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
147.182.165.92,c2_covenant,6443,Critical/Critical,us,2025-11-15 20:14:19
18.229.140.241,c2_meshagent,80,Critical/Critical,br,2025-11-24 13:01:00
18.159.102.4,c2_meshagent,443,Critical/Critical,de,2025-11-24 07:03:47
18.140.70.140,c2_meshagent,443,Critical/Critical,sg,2025-11-24 06:36:14
89.149.211.111,c2_metasploit,3790,Critical/Critical,nl,2025-11-09 02:00:58
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2025-11-09 02:10:20
40.66.42.246,c2_havoc,443,Critical/Critical,fr,2025-11-23 09:27:40
212.227.76.105,c2_mythic,80,Critical/Critical,de,2025-11-23 19:50:31
3.147.84.164,c2_posh,443,Critical/Critical,us,2025-11-23 08:09:39
62.84.102.124,c2_metasploit,3790,Critical/Critical,nl,2025-11-08 19:30:18
77.246.99.16,c2_metasploit,3790,Critical/Critical,nl,2025-11-09 01:14:04
146.59.1.7,c2_mythic,443,Critical/Critical,fr,2025-11-23 18:58:22
45.63.86.203,c2_metasploit,3790,Critical/Critical,us,2025-11-08 04:46:37
85.215.221.231,c2_covenant,7443,Critical/Critical,de,2025-11-02 12:59:37
18.231.230.129,c2_meshagent,443,Critical/Critical,br,2025-11-24 07:00:04
23.92.21.155,c2_meshagent,80,Critical/Critical,us,2025-11-24 03:04:52
176.126.244.57,c2_mythic,80,Critical/Critical,gb,2025-11-24 01:10:43
23.254.215.118,c2_havoc,443,Critical/Critical,us,2025-11-08 03:16:54
18.116.12.31,c2_meshagent,443,Critical/Critical,us,2025-11-24 06:54:20
149.102.148.193,c2_mythic,80,Critical/Critical,gb,2025-11-23 23:26:02
185.196.11.90,c2_havoc,8443,Critical/Critical,ch,2025-11-07 23:33:42
68.183.183.150,c2_havoc,443,Critical/Critical,sg,2025-11-17 06:33:17
18.191.38.118,c2_meshagent,80,Critical/Critical,us,2025-11-24 03:31:00
3.144.92.202,c2_posh,443,Critical/Critical,us,2025-11-23 10:11:47
18.212.211.217,c2_meshagent,443,Critical/Critical,us,2025-11-24 04:45:00
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-11-23 17:58:06
51.81.171.234,c2_havoc,80,Critical/Critical,us,2025-11-23 02:28:57
3.8.23.180,c2_havoc,443,Critical/Critical,gb,2025-11-17 17:55:48
44.241.113.123,c2_mythic,443,Critical/Critical,us,2025-11-23 20:19:23
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2025-11-09 01:47:37
23.20.191.130,c2_mythic,80,Critical/Critical,us,2025-11-24 00:08:09
45.134.26.123,c2_metasploit,3790,Critical/Critical,ru,2025-11-08 08:45:08
52.188.13.228,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:26:32
38.60.253.163,c2_havoc,80,Critical/Critical,vn,2025-11-14 08:39:23
87.249.53.167,c2_metasploit,3790,Critical/Critical,ru,2025-11-08 22:43:00
217.154.162.45,c2_havoc,443,Critical/Critical,de,2025-11-15 17:03:13
23.30.96.152,c2_meshagent,443,Critical/Critical,us,2025-11-24 07:07:30
154.37.155.252,c2_havoc,80,Critical/Critical,hk,2025-11-23 21:52:43
18.171.150.43,c2_meshagent,80,Critical/Critical,gb,2025-11-24 11:57:00
104.131.99.53,c2_mythic,443,Critical/Critical,us,2025-11-23 20:48:59
79.143.87.222,c2_metasploit,3790,Critical/Critical,ir,2025-11-08 22:42:58
44.244.204.235,c2_havoc,80,Critical/Critical,us,2025-11-23 14:10:41
18.191.137.27,c2_mythic,80,Critical/Critical,us,2025-11-24 00:08:17
38.55.193.188,c2_metasploit,3790,Critical/Critical,us,2025-11-08 08:43:00
103.152.255.69,c2_havoc,443,Critical/Critical,pk,2025-11-15 02:54:00
18.140.67.129,c2_meshagent,443,Critical/Critical,sg,2025-11-24 06:27:37
144.202.6.54,c2_mythic,80,Safe/Safe,us,2025-11-23 20:00:23
86.54.42.94,c2_havoc,443,Critical/Critical,sc,2025-11-23 23:03:40
13.216.130.82,c2_havoc,80,Critical/Critical,us,2025-11-23 09:33:46
77.92.95.143,c2_metasploit,3790,Critical/Critical,gb,2025-11-09 01:13:58
