IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.138.16.145,c2_metasploit,3790,Critical/Critical,pl,2026-03-10 10:20:00
50.87.65.199,c2_mythic,80,Critical/Critical,us,2026-03-11 15:18:08
46.235.231.164,c2_mythic,80,Critical/Critical,gb,2026-03-14 17:50:27
83.168.110.172,c2_metasploit,3790,Critical/Critical,pl,2026-03-11 12:36:01
174.129.7.230,c2_meshagent,80,Critical/Critical,us,2026-03-15 15:49:59
52.25.98.103,c2_meshagent,443,Critical/Critical,us,2026-03-16 17:19:46
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2026-03-10 17:59:25
168.245.196.225,c2_meshagent,443,Critical/Critical,es,2026-03-15 17:33:24
88.99.214.170,c2_metasploit,3790,Critical/Critical,de,2026-03-11 12:13:12
52.41.166.221,c2_mythic,80,Critical/Critical,us,2026-03-08 08:22:31
188.217.121.39,c2_meshagent,80,Critical/Critical,it,2026-03-15 15:50:55
74.208.147.186,c2_metasploit,3790,Critical/Critical,us,2026-03-11 07:51:01
57.129.62.39,c2_mythic,80,Critical/Critical,de,2026-03-13 07:21:30
46.62.133.190,c2_metasploit,3790,Critical/Critical,fi,2026-03-10 21:06:36
51.255.46.245,c2_metasploit,3790,Critical/Critical,fr,2026-03-10 21:36:49
209.38.252.85,c2_havoc,8443,Critical/Critical,de,2026-02-26 05:39:20
8.148.80.112,c2_metasploit,3790,Critical/Critical,cn,2026-03-11 09:40:48
45.55.38.194,c2_meshagent,443,Critical/Critical,us,2026-03-16 05:20:54
51.68.151.94,c2_mythic,80,Critical/Critical,fr,2026-03-14 22:47:49
20.57.168.200,c2_meshagent,80,Critical/Critical,us,2026-03-15 15:52:30
35.173.190.86,c2_havoc,8080,Critical/Critical,us,2026-02-23 10:25:13
116.203.203.125,c2_meshagent,443,Critical/Critical,de,2026-03-16 10:43:34
45.55.182.145,c2_mythic,7443,Critical/Critical,us,2026-02-25 16:43:15
40.66.42.246,c2_havoc,443,Critical/Critical,fr,2026-03-13 20:00:12
20.208.137.120,c2_meshagent,443,Critical/Critical,ch,2026-03-15 16:07:49
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2026-03-10 16:13:44
188.68.242.209,c2_meshagent,443,Critical/Critical,pl,2026-03-15 15:53:34
172.105.131.118,c2_meshagent,443,Critical/Critical,de,2026-03-16 05:08:29
13.51.178.252,c2_havoc,80,Critical/Critical,se,2026-03-10 03:43:08
78.38.80.242,c2_metasploit,3790,Critical/Critical,ir,2026-03-11 09:53:12
48.217.50.253,c2_mythic,80,Critical/Critical,us,2026-03-06 02:25:02
38.47.176.135,c2_mythic,80,Critical/Critical,sg,2026-03-14 17:20:18
132.145.210.148,c2_mythic,80,Critical/Critical,us,2026-03-11 16:23:02
3.208.159.213,c2_mythic,80,Critical/Critical,us,2026-03-14 17:02:38
20.104.107.19,c2_havoc,443,Critical/Critical,ca,2026-03-15 11:07:50
45.154.14.198,c2_metasploit,3790,Critical/Critical,hk,2026-03-10 15:22:56
49.13.116.197,c2_mythic,3001,Critical/Critical,de,2026-03-15 05:57:27
34.81.189.83,c2_havoc,443,Critical/Critical,tw,2026-03-04 06:36:14
174.138.50.225,c2_meshagent,80,Critical/Critical,us,2026-03-15 15:48:11
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2026-03-11 07:39:05
45.79.130.92,c2_mythic,443,Critical/Critical,us,2026-02-20 22:01:01
103.27.157.122,c2_havoc,443,Critical/Critical,de,2026-03-01 00:13:26
77.246.99.16,c2_metasploit,3790,Critical/Critical,nl,2026-03-11 09:53:08
37.1.226.227,c2_mythic,7443,Critical/Critical,gb,2026-02-23 10:04:32
5.249.145.51,c2_metasploit,3790,Critical/Critical,it,2026-03-10 22:27:55
3.11.144.113,c2_meshagent,443,Critical/Critical,gb,2026-03-16 10:33:55
38.147.244.61,c2_mythic,443,Critical/Critical,ca,2026-03-14 04:57:28
185.229.119.241,c2_havoc,443,Critical/Critical,fr,2026-03-13 02:19:59
47.91.124.11,c2_mythic,443,Critical/Critical,ae,2026-03-14 14:49:09
151.26.102.67,c2_havoc,443,Critical/Critical,it,2026-03-12 11:39:37
