title,domain,score,country_code,reg_dtime
,http://allegrolokalnie.pl-ogloszenie2423509.biz,Critical,,2026-03-06 02:20:33 (UTC)
,http://staemconmunmity.click,Critical,IR,2026-03-06 02:22:16 (UTC)
,http://allegrolokalnie.743903.top,Critical,,2026-03-06 02:23:49 (UTC)
"Netflix India - Watch TV Shows Online, Watch Movies Online",http://www.netflix-clone-coral-ten.vercel.app,Low,US,2026-03-06 02:24:30 (UTC)
Home,http://www.tk2.ceshi89.cc,Critical,HK,2026-03-06 02:25:12 (UTC)
Suspected phishing site | Cloudflare,http://skleave.sehaapp.workers.dev,Low,,2026-03-06 02:26:36 (UTC)
NetFlix clone,http://www.netflix-clone-psi-nine.vercel.app,Low,US,2026-03-06 02:28:09 (UTC)
Site not found · GitHub Pages,http://letarthuralcantara.github.io,Low,US,2026-03-06 02:29:00 (UTC)
"Limey - Simple, free, fully responsive sites",http://lm.fm,Low,US,2026-03-06 02:29:45 (UTC)
Trezor Bridge® | Secure Connect Your Trezor® Wallet,http://secure-device-brridge.typedream.app,Low,,2026-03-06 02:31:09 (UTC)
Run this app to see the results here.,http://22e13cd3-b36a-44f4-806e-5ba5e18a00ea-00-2cl48nvb8z3hj.kirk.replit.dev,Low,US,2026-03-06 02:31:55 (UTC)
Home - OX-FER,http://portalcotacao.net,Critical,BR,2026-03-06 02:33:34 (UTC)
Microsoft teams软件 - Microsoft,http://microsoftems.top,Critical,HK,2026-03-06 02:35:13 (UTC)
,http://allegrolokalnie.pl-5341.sbs,Critical,,2026-03-06 02:36:37 (UTC)
,http://allegrolokalnie.pl-oferta6375991.click,Critical,,2026-03-06 02:37:15 (UTC)
,http://allegrolokalnie.pl-oferta5279642.cfd,Critical,,2026-03-06 02:37:51 (UTC)
Suspected phishing site | Cloudflare,http://soft-scene-737e.cdo-labs-fair-hacker.workers.dev,Low,,2026-03-06 02:38:29 (UTC)
,http://allegrolokalnie.230493.top,Critical,,2026-03-06 02:42:02 (UTC)
WEBHOSTING - Bulletproof Infrastructure,http://latemadsouth.mypi.co,Low,KR,2026-03-06 02:43:24 (UTC)
Coming Soon,http://017.65c.mytemp.website,Low,US,2026-03-06 02:45:03 (UTC)
Site not found,http://genuine-tarsier-32ad45.netlify.app,Critical,SG,2026-03-06 02:46:27 (UTC)
,http://allegrolokalnie.pl-oferta873590.cfd,Critical,,2026-03-06 02:47:09 (UTC)
Deployment Unavailable,http://seguro-allianz-delta.vercel.app,Low,US,2026-03-06 02:50:12 (UTC)
,http://allegro.12881010s-1.biz,Critical,,2026-03-06 02:51:10 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,http://allegrolokalnie.pl-27266149bbsbzbdjsh726382829zamowienie.cfd,Low,,2026-03-06 02:52:50 (UTC)
,http://app.presentedabia.click,Critical,BE,2026-03-06 02:53:32 (UTC)
Netflix,http://netflix-clone-gray-seven.vercel.app,Low,US,2026-03-06 02:54:11 (UTC)
