title,domain,score,country_code,reg_dtime
Site not found,http://bansamikaga.netlify.app,Low,SG,2026-03-04 02:20:28 (UTC)
Error,http://deshunfavors69.wixforms.com,Critical,US,2026-03-04 02:21:58 (UTC)
The Courier Guy,http://starlit-sherbet-9b3623.netlify.app,Low,SG,2026-03-04 02:23:27 (UTC)
Suspected phishing site | Cloudflare,http://account-ethics-center.pages.dev,Low,,2026-03-04 02:24:54 (UTC)
Site not found · GitHub Pages,http://poojasugathan.github.io,Low,US,2026-03-04 02:26:15 (UTC)
Waddyworks – Design | Brand | Dream,http://waddyworks.com,Critical,US,2026-03-04 02:27:58 (UTC)
Amazon,http://www.amazon-clone-umber-three.vercel.app,Low,US,2026-03-04 02:29:21 (UTC)
Suspected phishing site | Cloudflare,http://myexodus.pages.dev,Low,,2026-03-04 02:29:51 (UTC)
Suspected phishing site | Cloudflare,http://ad-account-check-and-alert-system.pages.dev,Low,,2026-03-04 02:30:22 (UTC)
Suspected phishing site | Cloudflare,http://advertising-account-activity-dashboard-b1y.pages.dev,Low,,2026-03-04 02:30:59 (UTC)
Atendimento Serasa,http://v0-pagina-inicial-com-imagens.vercel.app,Low,US,2026-03-04 02:31:45 (UTC)
Suspected phishing site | Cloudflare,http://customer-support-system-faq-help-center.pages.dev,Low,,2026-03-04 02:32:15 (UTC)
Site not found · GitHub Pages,http://sailajpradhan.github.io,Low,US,2026-03-04 02:32:48 (UTC)
Suspected phishing site | Cloudflare,http://compliance-quality-department.pages.dev,Low,,2026-03-04 02:33:17 (UTC)
Run this app to see the results here.,http://c4e85705-5a64-47b0-b9ca-f203f72a479e-00-18s2n7ckexoeq.janeway.replit.dev,Low,US,2026-03-04 02:33:56 (UTC)
,http://email.mg.theleap.co,Low,US,2026-03-04 02:35:39 (UTC)
Suspected phishing site | Cloudflare,http://kivorn-biz-selpat-15126.pages.dev,Low,,2026-03-04 02:36:13 (UTC)
SHOPEE,http://info-resmi388.blogspot.com,Low,US,2026-03-04 02:36:51 (UTC)
Amazon,http://www.amazon-clone-plum-three.vercel.app,Low,US,2026-03-04 02:37:38 (UTC)
