title,domain,score,country_code,reg_dtime
Suspected phishing site | Cloudflare,http://web3verify.pages.dev,Low,,2026-03-09 02:20:37 (UTC)
Suspected phishing site | Cloudflare,http://alliviateapp.pages.dev,Low,,2026-03-09 02:21:19 (UTC)
Site not found · GitHub Pages,http://viktor-angelo.github.io,Low,US,2026-03-09 02:23:01 (UTC)
,http://account-mysecure.com,Critical,NO,2026-03-09 02:23:42 (UTC)
Meta Business Help Centre,http://case03.partner-connect-marketing.com,Critical,,2026-03-09 02:25:12 (UTC)
404 Not Found,http://allegro.73891.cyou,Critical,,2026-03-09 02:26:36 (UTC)
,http://allegro.2937473735433.click,Critical,,2026-03-09 02:28:08 (UTC)
Netflix,http://www.netflix-clone-mu-seven.vercel.app,Critical,US,2026-03-09 02:28:41 (UTC)
Anmeldung | SwissPass,http://ch-login-swisssp.serv00.net,Low,PL,2026-03-09 02:29:24 (UTC)
Suspected phishing site | Cloudflare,http://klausplanocentra.pages.dev,Low,,2026-03-09 02:30:02 (UTC)
404 Not Found,http://wap.imtoken-trade.com,Critical,US,2026-03-09 02:30:36 (UTC)
Suspected phishing site | Cloudflare,http://ajukan-pinjamanxc.lingmung.my.id,Critical,,2026-03-09 02:33:18 (UTC)
,http://allegro.pl-oferta-9281902392.sbs,Critical,,2026-03-09 02:34:40 (UTC)
404 Error: Page Not Found | Wix.com,http://trezersuiteapp.wixsite.com,Low,US,2026-03-09 02:35:12 (UTC)
Netflix,http://netflix-clone-jade-beta.vercel.app,Critical,US,2026-03-09 02:36:34 (UTC)
Website Takedown Notice - Lovable Trust & Safety,http://guiasprdetranweb.lovable.app,Low,SE,2026-03-09 02:37:15 (UTC)
Welcome to nginx!,http://emiratespost.traniit.top,Critical,,2026-03-09 02:37:54 (UTC)
404 Not Found,http://wap.imtoken-safe.com,Critical,US,2026-03-09 02:39:21 (UTC)
Đăng Nhập | NVN Dashboard,http://cze.verifizieren-blaues-abzeichen.click,Critical,,2026-03-09 02:43:17 (UTC)
New form,http://suites-trzre.zapier.app,Low,US,2026-03-09 02:44:43 (UTC)
Website Takedown Notice - Lovable Trust & Safety,http://credit-seguro-pichincha.lovable.app,Low,SE,2026-03-09 02:45:18 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,http://allegro.2348723523.cfd,Low,,2026-03-09 02:46:09 (UTC)
Site not found · GitHub Pages,http://ramyalok.github.io,Low,US,2026-03-09 02:46:49 (UTC)
404 Not Found,http://imtokenzg.com,Critical,ZA,2026-03-09 03:36:21 (UTC)
Spotify-Login,http://spotify-login.vercel.app,Low,US,2026-03-09 02:48:44 (UTC)
Site not found · GitHub Pages,http://anushkab197.github.io,Low,US,2026-03-09 02:49:12 (UTC)
"Netflix India – Watch TV Shows Online, Watch Movies Online",http://www.netflix-clone-blue-nine.vercel.app,Critical,US,2026-03-09 02:49:45 (UTC)
"One moment, please...",http://www.wzheqlciyo.iostours.net,Critical,AU,2026-03-09 02:50:19 (UTC)
Netflix Clone,http://www.netflix-clone-opal-delta.vercel.app,Critical,US,2026-03-09 02:50:49 (UTC)
Facebook - Log In or Sign Up,http://login.facebo0k.legal-lead-hub.com,Critical,RU,2026-03-09 02:51:29 (UTC)
404 Not Found,http://imtoken-safe.com,Critical,US,2026-03-09 03:27:47 (UTC)
bet365,http://bet420.cc,Critical,HK,2026-03-09 02:54:30 (UTC)
404 Not Found,http://m.imtokenzg.com,Critical,ZA,2026-03-09 02:55:56 (UTC)
Site not found,http://simultswerodtr.netlify.app,Low,SG,2026-03-09 02:57:16 (UTC)
,http://allegro.2837433836365.click,Critical,,2026-03-09 02:58:53 (UTC)
Index of /,http://aresxx.serv00.net,Low,PL,2026-03-09 02:59:40 (UTC)
Site not found,http://avetinoxaga.netlify.app,Low,SG,2026-03-09 03:00:13 (UTC)
404: NOT_FOUND,http://veriify-chase.vercel.app,Low,US,2026-03-09 03:02:02 (UTC)
404 Not Found,http://m.imtoken-trade.com,Critical,US,2026-03-09 03:02:38 (UTC)
Attention Required! | Cloudflare,http://istemization.laitou888.cn,Critical,,2026-03-09 03:03:57 (UTC)
Авторизация | Instagram,http://insta-clone-application.vercel.app,Low,US,2026-03-09 03:05:22 (UTC)
404 Not Found,http://fsb4me.owhemwyrlp.club,Critical,US,2026-03-09 03:05:55 (UTC)
404: NOT_FOUND,http://www.veriify-chase.vercel.app,Low,US,2026-03-09 03:06:20 (UTC)
Run this app to see the results here.,http://014e479b-9b17-403a-ae26-a569d23f7e11-00-3vqkbom6kua7b.pike.replit.dev,Low,IN,2026-03-09 03:06:57 (UTC)
Pedágio Digital,http://www.webrodivia.vercel.app,Low,US,2026-03-09 03:08:25 (UTC)
Site not found · GitHub Pages,http://nycolasfelipe.github.io,Low,US,2026-03-09 03:08:54 (UTC)
Suspected phishing site | Cloudflare,http://coursesignapps.pages.dev,Low,,2026-03-09 03:09:25 (UTC)
The app is currently not running. Deploy this app to keep it running externally.,http://693cb2d8-0f7b-42c3-a942-48cbca02e696-00-2d4jdwcs8nfso.riker.replit.dev,Low,US,2026-03-09 03:10:31 (UTC)
Garena,http://info.community-verifizierung-skampagne.sbs,Critical,,2026-03-09 03:11:51 (UTC)
𝗗𝗔𝗡𝗔 | 𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗖𝗮𝗿𝗲 𝗗𝗔𝗡𝗔,http://pinjaman-01.barracuda.my.id,Critical,,2026-03-09 03:13:34 (UTC)
Netflix Clone,http://www.netflix-clone-nu-nine.vercel.app,Low,US,2026-03-09 03:14:56 (UTC)
Pedágio Digital,http://webrodivia.vercel.app,Low,US,2026-03-09 03:15:27 (UTC)
Suspected phishing site | Cloudflare,http://channel.nigafo.download,Critical,,2026-03-09 03:15:57 (UTC)
Binance,http://binance-usdt.org,Critical,,2026-03-09 03:16:41 (UTC)
Site not found · GitHub Pages,http://regirter.github.io,Low,US,2026-03-09 03:17:08 (UTC)
Suspected phishing site | Cloudflare,http://ledgar-com-strt.pages.dev,Low,,2026-03-09 03:17:50 (UTC)
Site not found · GitHub Pages,http://amh012-hu.github.io,Low,US,2026-03-09 03:18:21 (UTC)
Garena,http://info.mycheckfanpages.sbs,Critical,,2026-03-09 03:18:54 (UTC)
"One moment, please...",http://qwrhucjtlh.iostours.net,Critical,AU,2026-03-09 03:20:28 (UTC)
Welcome to nginx!,http://emiratespost.carrer.top,Critical,,2026-03-09 03:21:47 (UTC)
404 Error: Page Not Found | Wix.com,http://mogoal007.wixsite.com,Low,US,2026-03-09 03:23:15 (UTC)
Plesk Obsidian 18.0.74,http://fhukpal.com,Critical,PK,2026-03-09 03:25:00 (UTC)
𝗗𝗔𝗡𝗔 𝗜𝗗 | 𝗔𝗸𝘁𝗶𝗳𝗸𝗮𝗻 𝗙𝗶𝘁𝘂𝗿,http://kupnfstvlrmdn.update-date.web.id,Critical,,2026-03-09 03:26:27 (UTC)
404 Not Found,http://m.imtoken-safe.com,Critical,US,2026-03-09 03:27:47 (UTC)
Oficial | Inicio,http://pglynxr.vercel.app,Low,US,2026-03-09 03:29:09 (UTC)
,http://allegro.9595329932654.click,Critical,,2026-03-09 03:29:48 (UTC)
Index of /,http://intlupdtmanagescureowkmgakekgremv.sakramento21.biz.id,Critical,HK,2026-03-09 03:30:18 (UTC)
Bybit wallet,http://xn--bybt-xpa.app,Critical,US,2026-03-09 03:31:53 (UTC)
Site not found · GitHub Pages,http://avijitghoshal.github.io,Low,US,2026-03-09 03:32:21 (UTC)
,http://ntx-profil-help-center.com,Critical,GB,2026-03-09 03:33:04 (UTC)
Não é possível acessar esse site,http://atendimento-protocolo.vercel.app,Low,US,2026-03-09 03:34:25 (UTC)
404 Not Found,http://allegro.43577.cyou,Critical,,2026-03-09 03:34:56 (UTC)
404 Not Found,http://wap.imtokenzg.com,Critical,ZA,2026-03-09 03:36:21 (UTC)
trkloge23.serv00.net - hosted on Serv00.com,http://trkloge23.serv00.net,Low,PL,2026-03-09 03:37:56 (UTC)
,http://service-sante-ameli.com,Critical,FR,2026-03-09 03:39:54 (UTC)
Hmm... We couldn't reach this app,http://41ac1dc3-e882-4b45-b4a1-e13bc00b717d-00-26sb210jignoa.riker.replit.dev,Low,US,2026-03-09 03:41:20 (UTC)
TikTok-Wholesale,http://shop.tiktokmall.eu.cc,Low,HK,2026-03-09 03:43:10 (UTC)
404 Not Found,http://imtoken-trade.com,Critical,US,2026-03-09 03:43:40 (UTC)
,http://allegrolokalnie.pl-oferta-9281902392.sbs,Critical,,2026-03-09 03:45:10 (UTC)
