title,domain,score,country_code,reg_dtime
Binance Red Packet Code - Claim USDT,http://www.binance-red-packet.vercel.app,Low,US,2026-03-29 02:20:27 (UTC)
SHOPEE,http://www.shopee-229.blogspot.com,Low,US,2026-03-29 02:21:54 (UTC)
shopee,http://www.shopee0109.blogspot.com,Low,US,2026-03-29 02:23:26 (UTC)
Deployment Unavailable,http://www.instant-verify.vercel.app,Low,US,2026-03-29 02:24:52 (UTC)
Discord,http://www.discord-login-three.vercel.app,Low,US,2026-03-29 02:27:29 (UTC)
SHOPEE,http://www.shopee02.blogspot.com,Low,US,2026-03-29 02:28:53 (UTC)
Amazon.com,http://www.amazon-clone-sable-rho.vercel.app,Low,US,2026-03-29 02:30:30 (UTC)
SHOPEE,http://www.shopee4777.blogspot.com,Low,US,2026-03-29 02:32:08 (UTC)
SHOPEE INDONESIA,http://www.info-pemenang72.blogspot.com,Low,US,2026-03-29 02:33:50 (UTC)
SHOPEE,http://www.ptshopee-949.blogspot.com,Low,US,2026-03-29 02:37:26 (UTC)
Site not found · GitHub Pages,http://priyamyadav05.github.io,Low,US,2026-03-29 02:38:51 (UTC)
404 - Not Found,http://apple-located.help,Critical,RU,2026-03-29 02:40:24 (UTC)
Netflix,http://www.netflix-clone-k25l.vercel.app,Critical,US,2026-03-29 02:41:46 (UTC)
PT-SHOPEE INDONESIA,http://www.info-hadiah3339.blogspot.com,Low,US,2026-03-29 02:43:35 (UTC)
Suspected phishing site | Cloudflare,http://fqaopense.pages.dev,Low,,2026-03-29 02:44:59 (UTC)
404 Not Found,http://ubicacin-appl-mapas.com,Critical,RU,2026-03-29 02:48:41 (UTC)
404 Not Found,http://lcloud-apps.online,Critical,RU,2026-03-29 02:50:19 (UTC)
Suspected phishing site | Cloudflare,http://ldrsd8djsd7.vincent-a05.workers.dev,Low,,2026-03-29 02:51:38 (UTC)
SHOPEE,http://www.situs-undian2021.blogspot.com,Low,US,2026-03-29 02:54:29 (UTC)
Site not found · GitHub Pages,http://cosmiccoderx.github.io,Low,US,2026-03-29 02:55:54 (UTC)
PELICAN AVIATION,http://pelicanaviation.in,Critical,IN,2026-03-29 02:57:32 (UTC)
