title,domain,score,country_code,reg_dtime
Not Found,http://nz8ka.bond,Critical,,2026-03-15 02:20:32 (UTC)
Site not found · GitHub Pages,http://muhammadzainm.github.io,Low,US,2026-03-15 02:22:22 (UTC)
Not Found,http://a7b4x.sbs,Critical,,2026-03-15 02:22:52 (UTC)
Sign in to your microsoft account,http://www.company-nine-delta.vercel.app,Low,US,2026-03-15 02:24:22 (UTC)
403 Forbidden,http://kqsss.top,Critical,US,2026-03-15 02:25:18 (UTC)
,http://allegrolokalnie.pl-6002485.cfd,Critical,,2026-03-15 02:26:40 (UTC)
updatemarchh.com | 504: Gateway time-out,http://updatemarchh.com,Critical,,2026-03-15 02:27:59 (UTC)
Bubble | No-code apps,http://hot-hot-29903.bubbleapps.io,Low,,2026-03-15 02:30:12 (UTC)
,http://allegrolokalnie.rtbfdksvkekrbe.sbs,Critical,,2026-03-15 02:30:45 (UTC)
,http://allegro-lokalnie.99r8328f230.sbs,Critical,,2026-03-15 02:32:09 (UTC)
Inloggen - Mijn ICS | International Card Services,http://klntnr-6578.myftp.org,Low,RU,2026-03-15 02:37:16 (UTC)
Banco Pichincha,http://ea0c2799-05b6-445f-b873-5bf327e10ceb-00-11pp7c9ksv5og.janeway.replit.dev,Low,US,2026-03-15 02:37:51 (UTC)
Site Not Found | Framer,http://original-happen-900509.framer.app,Low,NL,2026-03-15 02:39:17 (UTC)
pl-oferta2508073.click | 522: Connection timed out,http://allegrolokalnie.pl-oferta2508073.click,Critical,,2026-03-15 02:40:26 (UTC)
404: This page could not be found.,http://copy-of-rhode-gift-card-lan-436.created.app,Critical,US,2026-03-15 02:41:06 (UTC)
Site Not Found | Framer,http://strong-spot-982941.framer.app,Low,UA,2026-03-15 02:41:49 (UTC)
Site not found · GitHub Pages,http://rohantanwar2126.github.io,Low,US,2026-03-15 02:42:34 (UTC)
Suspected phishing site | Cloudflare,http://exosdusweb.pages.dev,Low,,2026-03-15 02:44:16 (UTC)
Site not found,http://papaya-choux-96dabd.netlify.app,Low,SG,2026-03-15 02:45:36 (UTC)
Attention Required! | Cloudflare,http://agricole-sms0621.com,Critical,,2026-03-15 02:46:08 (UTC)
Community Hub,http://s.teamwe.world,Critical,,2026-03-15 02:47:32 (UTC)
Suspected phishing site | Cloudflare,http://liv-web-ledger-help.pages.dev,Low,,2026-03-15 02:48:49 (UTC)
KuCoin,http://kucoinmnz.nilcat.cn,Critical,CN,2026-03-15 02:49:33 (UTC)
Recovery - Sign In | Coinbase,http://238747-recovery.com,Critical,US,2026-03-15 02:50:57 (UTC)
404 Error: Page Not Found | Wix.com,http://asaplayorn.wixsite.com,Low,US,2026-03-15 02:51:35 (UTC)
,http://allegro.95328g8383249.cfd,Critical,,2026-03-15 02:53:20 (UTC)
pl-oferta84794854.sbs | 522: Connection timed out,http://allegrolokalnie.pl-oferta84794854.sbs,Critical,,2026-03-15 02:55:15 (UTC)
Suspected phishing site | Cloudflare,http://bitalnode-rectifier.pages.dev,Low,,2026-03-15 02:55:55 (UTC)
pl-591248129512.cyou | 522: Connection timed out,http://allegrolokalne.pl-591248129512.cyou,Critical,,2026-03-15 02:56:58 (UTC)
Access forbidden!,http://berama1071.temp.swtest.ru,Low,RU,2026-03-15 02:58:31 (UTC)
,http://allegrolokalnie.28392.cfd,Critical,,2026-03-15 02:59:52 (UTC)
,http://allegro.kuptearz95382012-1t.cyou,Critical,,2026-03-15 03:01:12 (UTC)
S4W - Short Link Generator - S4W,http://s4w.in,Critical,,2026-03-15 03:02:51 (UTC)
403 Forbidden,http://wck-whatsapp.com,Critical,US,2026-03-15 03:04:01 (UTC)
iCloud,http://applelocalizar.com,Critical,,2026-03-15 03:05:49 (UTC)
403 Forbidden,http://yem-whatsapp.com,Critical,US,2026-03-15 03:07:12 (UTC)
KuCoin,http://kucoinggq.nilcat.cn,Critical,CN,2026-03-15 03:08:43 (UTC)
,http://allegro-lokalnie.posi183-1r399.bond,Critical,,2026-03-15 03:10:22 (UTC)
Sign in to your account,http://docx-app-d7624292.azurewebsites.net,Low,CH,2026-03-15 03:11:59 (UTC)
,http://allegrolokalnie.impls.sbs,Critical,,2026-03-15 03:13:21 (UTC)
"Netflix India - Watch TV Shows Online, Watch Movies Online",http://netflix-clone-wheat-three.vercel.app,Low,US,2026-03-15 03:16:09 (UTC)
Site not found · GitHub Pages,http://hieunbk765.github.io,Low,US,2026-03-15 03:16:44 (UTC)
Plesk Obsidian 18.0.74,http://biometrique-sante-public.com,Critical,PK,2026-03-15 03:17:56 (UTC)
403 Forbidden,http://ksssg.top,Critical,US,2026-03-15 03:19:22 (UTC)
Password Protection,http://easy-bank-tutorial.netlify.app,Low,SG,2026-03-15 03:21:34 (UTC)
404 Error: Page Not Found | Wix Studio,http://franwendell21.wixstudio.com,Low,US,2026-03-15 03:22:07 (UTC)
