title,domain,score,country_code,reg_dtime
Home - Netflix,http://www.netflix-clone-blond-gamma.vercel.app,Critical,US,2026-03-22 02:20:29 (UTC)
404: This page could not be found.,http://czk.transparency-violations-compl.click,Critical,,2026-03-22 02:22:20 (UTC)
,http://allegrolokalnie.38287.cfd,Critical,,2026-03-22 02:24:00 (UTC)
Facebook Asiakaspalvelu Ylläpito Yhteystiedot Suomi,http://facebook.suomiasiakastuki.com,Critical,US,2026-03-22 02:25:37 (UTC)
v0 App,http://sapoocorreioportallpt.vercel.app,Low,US,2026-03-22 02:26:07 (UTC)
,http://gifts-marathon.click,Critical,IR,2026-03-22 02:26:42 (UTC)
shopee,http://www.shopee582.blogspot.com,Low,US,2026-03-22 02:28:25 (UTC)
Metamask Wallet,http://metamaskwalletcustomerservice.blogspot.com,Low,US,2026-03-22 02:29:02 (UTC)
Metamask Wallet,http://www.metamask-wallet.vercel.app,Low,US,2026-03-22 02:29:32 (UTC)
PicSee URL Shortener | Boost YouTube's Facebook game,http://psee.io,Safe,,2026-03-22 02:31:45 (UTC)
,http://allegro.9360435109827.click,Critical,,2026-03-22 02:32:20 (UTC)
Login,http://tikttokoemall.us.cc,Critical,,2026-03-22 02:32:59 (UTC)
ecommerce-clone,http://ecommerce-clone-gules.vercel.app,Low,US,2026-03-22 02:33:37 (UTC)
404 Error: Page Not Found | Wix Studio,http://suitetrezoor.wixstudio.com,Low,US,2026-03-22 02:34:09 (UTC)
404 Error: Page Not Found | Wix Studio,http://trezerio.wixstudio.com,Low,US,2026-03-22 02:34:39 (UTC)
Amazone,http://amazon-clone-mu-five.vercel.app,Low,US,2026-03-22 02:35:09 (UTC)
evri-notice.online,http://evri-notice.online,Critical,SG,2026-03-22 02:35:51 (UTC)
Ecount WebMail - Login,http://miin.vercel.app,Low,US,2026-03-22 02:37:14 (UTC)
Suivi - DHL - France,http://dhl-express-suivis-colis.com,Critical,PK,2026-03-22 02:38:01 (UTC)
,http://allegrolokalnie.oferta293484pl.click,Critical,,2026-03-22 02:39:29 (UTC)
Meta Business Help Centre,http://member139.marketing-partner-invite.com,Critical,,2026-03-22 02:40:01 (UTC)
Amazon,http://www.amazon-clone-blue-ten.vercel.app,Low,US,2026-03-22 02:41:39 (UTC)
Your Souq is now Amazone!!,http://www.amazon-clone-xi-eight.vercel.app,Low,US,2026-03-22 02:42:47 (UTC)
Netflix,http://netflix-ten-inky.vercel.app,Critical,US,2026-03-22 02:43:22 (UTC)
Run this app to see the results here.,http://313c149a-7433-40c3-843c-7290fd755c9a-00-2vqjrd65nbgnz.worf.replit.dev,Low,US,2026-03-22 02:43:58 (UTC)
Suspected phishing site | Cloudflare,http://allegro.pl-38g1z.cfd,Critical,,2026-03-22 02:45:28 (UTC)
404: This page could not be found.,http://czek.transparency-violations-compl.click,Critical,,2026-03-22 02:46:53 (UTC)
,http://allegrolokalnie.pl-oferta659372213522.sbs,Critical,,2026-03-22 02:48:34 (UTC)
,http://allegrolokalnie.pl-oferta568942.sbs,Critical,,2026-03-22 02:49:23 (UTC)
Site not found,http://69bcd3623723158185d633f8--dainty-raindrop-8387b9.netlify.app,Low,SG,2026-03-22 02:49:53 (UTC)
Amazon,http://amazon-clone-plum-three.vercel.app,Low,US,2026-03-22 02:50:22 (UTC)
Echo - Amazon Clone,http://www.echo-blush.vercel.app,Low,US,2026-03-22 02:52:56 (UTC)
shopee,http://shopee582.blogspot.com,Low,US,2026-03-22 02:53:33 (UTC)
wammapoke-voifruwop-f2d180.pages.dev,http://wammapoke-voifruwop-f2d180.pages.dev,Low,,2026-03-22 02:54:06 (UTC)
DANA Kaget buatmu,http://ambil-danakagetmu.duckdns.org,Low,SG,2026-03-22 02:54:47 (UTC)
Ledger Live,http://ledgertermupdates.live,Critical,US,2026-03-22 02:56:24 (UTC)
SHOPEE,http://www.layanan-undian79.blogspot.com,Low,US,2026-03-22 02:57:50 (UTC)
403 Forbidden,http://aesthest.sw000hc14.cc,Critical,SG,2026-03-22 02:58:26 (UTC)
Ecount WebMail - Login,http://www.paiipilitovruz.vercel.app,Low,US,2026-03-22 02:59:48 (UTC)
404 Error: Page Not Found | Wix Studio,http://suitetrezorr.wixstudio.com,Low,US,2026-03-22 03:01:10 (UTC)
Webmail,http://bafybeibiri6akaf2pabdtm6fnlk2jnkmay5v6a5kaukpfc6mttlflk6oyq.ipfs.infura-ipfs.io,Low,US,2026-03-22 03:01:53 (UTC)
