IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
150.136.72.116,c2_mythic,80,Critical/Low,us,2025-09-26 07:08:22
134.199.166.195,c2_mythic,80,Critical/Critical,au,2025-09-26 06:46:27
203.171.25.30,c2_metasploit,3790,Critical/Critical,vn,2025-09-25 20:14:12
31.192.107.185,c2_posh,443,Critical/Critical,ru,2025-09-09 21:13:30
23.20.191.130,c2_mythic,443,Critical/Critical,us,2025-09-26 13:33:39
45.79.175.160,c2_havoc,443,Critical/Critical,us,2025-09-25 21:09:23
23.97.157.112,c2_meshagent,443,Critical/Critical,nl,2025-09-26 13:33:33
217.114.222.10,c2_metasploit,3790,Critical/Critical,de,2025-09-26 00:56:59
50.116.26.208,c2_mythic,443,Critical/Critical,us,2025-09-26 13:17:11
38.60.217.35,c2_havoc,10443,Critical/Critical,pk,2025-09-12 05:42:38
45.66.248.70,c2_metasploit,3790,Critical/Critical,us,2025-09-26 11:01:29
3.123.17.149,c2_havoc,443,Critical/Critical,de,2025-09-19 03:34:12
121.43.235.93,c2_mythic,443,Critical/Critical,cn,2025-09-26 07:53:09
45.8.157.139,c2_mythic,443,Safe/Safe,us,2025-09-26 04:08:43
149.102.28.247,c2_mythic,443,Critical/Low,gb,2025-09-26 04:35:38
159.203.163.99,c2_mythic,443,Critical/Critical,us,2025-09-26 13:26:56
50.77.238.40,c2_meshagent,443,Critical/Critical,us,2025-09-26 13:39:20
82.67.97.136,c2_meshagent,443,Critical/Critical,fr,2025-09-26 16:44:39
150.136.101.139,c2_mythic,443,Critical/Low,us,2025-09-26 04:55:46
44.244.111.160,c2_havoc,80,Critical/Critical,us,2025-09-20 09:28:58
144.217.75.7,c2_mythic,443,Critical/Critical,ca,2025-09-26 01:45:18
43.240.223.126,c2_metasploit,3790,Critical/Critical,cn,2025-09-26 07:08:33
45.154.14.198,c2_metasploit,3790,Critical/Critical,hk,2025-09-26 12:37:33
3.110.210.126,c2_havoc,443,Critical/Critical,in,2025-09-24 03:58:29
23.227.199.118,c2_havoc,443,Critical/Critical,us,2025-09-23 12:11:14
34.248.206.212,c2_havoc,443,Critical/Critical,ie,2025-09-16 03:22:13
45.227.254.4,c2_metasploit,3790,Critical/Critical,pa,2025-09-26 11:29:31
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-09-26 11:01:52
82.66.87.67,c2_meshagent,443,Critical/Critical,fr,2025-09-26 16:49:30
213.165.80.114,c2_havoc,443,Critical/Critical,es,2025-09-14 09:57:48
50.116.56.121,c2_meshagent,443,Critical/Critical,us,2025-09-26 13:33:39
47.94.225.128,c2_metasploit,3790,Critical/Critical,cn,2025-09-26 11:03:11
51.21.194.182,c2_havoc,443,Critical/Critical,se,2025-09-23 21:38:54
85.23.245.182,c2_havoc,443,Critical/Critical,fi,2025-09-19 15:37:24
34.219.200.70,c2_havoc,11443,Critical/Critical,us,2025-09-23 03:04:01
103.235.75.42,c2_havoc,8080,Critical/Critical,id,2025-09-25 01:05:12
50.87.65.199,c2_mythic,443,Critical/Critical,us,2025-09-26 13:17:18
23.95.218.57,c2_meshagent,443,Critical/Critical,us,2025-09-26 16:18:57
38.47.93.43,c2_metasploit,3790,Critical/Critical,id,2025-09-26 10:14:06
193.29.56.122,c2_metasploit,3790,Critical/Critical,de,2025-09-25 18:13:06
5.129.197.185,c2_havoc,9003,Critical/Critical,ru,2025-09-19 13:14:41
192.142.0.63,c2_havoc,443,Safe/Safe,nl,2025-09-25 21:41:04
202.65.83.83,c2_meshagent,443,Critical/Critical,au,2025-09-26 15:00:31
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2025-09-26 11:12:09
45.8.148.165,c2_metasploit,3790,Critical/Critical,de,2025-09-26 09:28:39
147.182.165.92,c2_covenant,7443,Critical/Critical,us,2025-09-14 20:34:57
63.250.44.135,c2_mythic,80,Critical/Critical,us,2025-09-26 09:05:45
150.136.25.249,c2_mythic,80,Critical/Critical,us,2025-09-26 07:19:05
1.15.106.229,c2_havoc,443,Critical/Critical,cn,2025-09-25 14:23:30
50.233.156.43,c2_meshagent,443,Critical/Critical,us,2025-09-26 13:23:33
