IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
18.224.84.65,c2_meshagent,80,Low/Critical,us,2024-12-12 13:38:36
85.215.177.29,c2_meshagent,443,Safe/Critical,de,2024-12-12 13:46:54
143.198.40.134,c2_mythic,443,Low/Critical,ca,2024-12-13 07:04:26
101.126.149.119,c2_havoc,443,Moderate/Critical,cn,2024-12-11 20:47:14
35.233.38.208,c2_covenant,443,Low/Critical,be,2024-12-11 10:33:12
159.89.182.136,c2_havoc,443,Critical/Critical,us,2024-12-13 13:28:32
150.136.90.238,c2_covenant,7443,Critical/Critical,us,2024-12-06 04:31:00
52.15.112.117,c2_meshagent,443,Low/Critical,us,2024-12-12 14:17:19
88.119.170.212,c2_metasploit,3790,Safe/Critical,nl,2024-12-12 20:45:41
4.236.181.11,c2_mythic,80,Low/Critical,us,2024-12-13 04:51:24
159.65.223.78,c2_mythic,443,Critical/Critical,us,2024-12-13 11:33:55
45.89.126.26,c2_havoc,443,Critical/Critical,de,2024-12-12 12:51:29
20.51.213.216,c2_havoc,80,Low/Critical,us,2024-12-13 07:30:34
216.9.224.60,c2_metasploit,3790,Critical/Critical,tr,2024-12-12 08:53:32
51.83.156.33,c2_metasploit,3790,Safe/Critical,fr,2024-12-12 18:26:27
64.7.198.196,c2_havoc,443,Moderate/Critical,ro,2024-12-13 02:10:58
79.110.62.36,c2_metasploit,3790,Low/Critical,bg,2024-12-12 19:55:11
71.174.91.58,c2_meshagent,80,Safe/Critical,us,2024-12-13 14:37:23
89.168.47.71,c2_meshagent,443,Low/Critical,fr,2024-12-13 14:39:06
104.130.127.53,c2_mythic,80,Moderate/Critical,us,2024-12-13 04:52:19
82.180.146.166,c2_metasploit,3790,Moderate/Critical,in,2024-12-12 20:16:35
221.214.111.106,c2_metasploit,3790,Critical/Critical,cn,2024-12-12 09:20:59
86.49.147.23,c2_meshagent,80,Safe/Critical,cz,2024-12-12 14:14:27
46.250.235.202,c2_meshagent,80,Critical/Critical,sg,2024-12-12 16:54:31
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2024-12-12 15:19:31
81.161.238.253,c2_havoc,443,Safe/Critical,nl,2024-12-13 12:48:22
85.215.62.175,c2_meshagent,443,Moderate/Critical,de,2024-12-12 13:26:13
71.249.120.209,c2_meshagent,443,Safe/Critical,us,2024-12-13 14:31:18
38.180.225.79,c2_mythic,80,Critical/Critical,hu,2024-12-13 04:48:51
200.58.103.208,c2_mythic,443,Moderate/Critical,ar,2024-12-13 11:24:21
50.233.156.43,c2_meshagent,443,Safe/Critical,us,2024-12-13 14:38:49
167.86.67.238,c2_meshagent,443,Safe/Critical,,2024-12-13 14:38:47
162.19.94.108,c2_mythic,80,Safe/Critical,gb,2024-12-13 10:45:52
185.196.11.26,c2_havoc,443,Safe/Critical,ch,2024-12-13 09:07:50
5.181.3.6,c2_havoc,443,Safe/Critical,ru,2024-12-13 13:54:07
20.2.251.56,c2_havoc,443,Low/Critical,hk,2024-12-13 09:26:43
63.210.148.42,c2_metasploit,3790,Critical/Critical,us,2024-12-12 16:41:35
162.33.177.7,c2_covenant,7443,Safe/Critical,us,2024-12-06 17:31:58
45.138.74.77,C2,8888,Moderate/Critical,at,2024-12-12 15:13:38
185.196.9.125,c2_havoc,443,Safe/Critical,gb,2024-12-12 14:09:08
42.192.226.194,c2_metasploit,3790,Critical/Critical,cn,2024-12-12 14:14:14
79.137.34.141,c2_metasploit,3790,Safe/Critical,fr,2024-12-12 20:16:38
167.100.237.96,c2_meshagent,443,Safe/Critical,sa,2024-12-13 14:39:28
62.109.6.142,c2_meshagent,443,Moderate/Critical,ru,2024-12-12 13:44:23
85.214.10.230,c2_meshagent,443,Safe/Critical,de,2024-12-12 13:31:01
51.222.226.144,c2_mythic,80,Safe/Critical,ca,2024-12-13 12:14:30
154.38.167.90,c2_havoc,80,Safe/Critical,us,2024-12-12 21:29:33
18.221.38.55,c2_meshagent,80,Low/Critical,us,2024-12-12 14:20:39
45.55.107.254,c2_mythic,80,Low/Critical,us,2024-12-13 07:34:49
90.84.243.89,c2_meshagent,443,Safe/Critical,fr,2024-12-13 14:51:17
