IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
23.88.110.42,c2_posh,8443,Critical/Critical,de,2026-03-09 19:06:20
172.105.131.118,c2_meshagent,443,Critical/Critical,de,2026-03-25 22:45:24
107.172.3.15,c2_havoc,443,Critical/Critical,us,2026-03-15 05:01:43
115.73.210.221,c2_meshagent,443,Critical/Critical,vn,2026-03-25 23:06:03
74.208.147.186,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
3.79.148.6,c2_mythic,443,Critical/Critical,de,2026-03-16 13:48:34
147.93.9.173,c2_havoc,80,Critical/Critical,br,2026-03-10 03:43:08
74.208.147.163,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
46.62.148.236,c2_meshagent,443,Critical/Critical,fi,2026-03-25 22:45:12
45.8.148.165,c2_metasploit,3790,Critical/Critical,de,2026-03-10 16:13:44
178.17.62.9,c2_covenant,7443,Critical/Critical,ch,2026-02-28 05:57:59
4.230.24.119,c2_meshagent,443,Critical/Critical,kr,2026-03-26 00:00:11
88.218.17.218,c2_metasploit,3790,Critical/Critical,nl,2026-03-11 12:36:01
83.168.110.172,c2_metasploit,3790,Critical/Critical,pl,2026-03-11 11:17:35
46.225.129.99,c2_mythic,80,Critical/Critical,de,2026-03-15 05:16:17
78.159.131.56,c2_metasploit,3790,Critical/Critical,al,2026-03-11 09:40:48
57.129.62.39,c2_mythic,443,Critical/Critical,de,2026-03-25 20:26:03
48.211.216.77,c2_mythic,80,Critical/Critical,us,2026-03-04 10:57:39
35.169.32.190,c2_mythic,443,Critical/Critical,us,2026-03-22 06:43:41
13.60.26.78,c2_havoc,80,Critical/Critical,se,2026-03-15 06:56:50
52.231.216.45,c2_meshagent,443,Critical/Critical,kr,2026-03-25 22:15:24
94.237.86.193,c2_havoc,443,Critical/Critical,fi,2026-03-03 03:13:54
217.154.217.139,c2_havoc,443,Critical/Critical,de,2026-03-15 11:07:50
45.79.204.57,c2_meshagent,443,Critical/Critical,us,2026-03-26 00:20:44
148.113.4.142,c2_meshagent,443,Critical/Critical,in,2026-03-26 20:28:47
130.162.221.203,c2_meshagent,8443,Critical/Critical,de,2026-03-25 22:35:16
74.208.147.234,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
51.222.30.245,c2_metasploit,3790,Critical/Critical,ca,2026-03-10 17:59:28
20.64.41.208,c2_meshagent,443,Critical/Critical,us,2026-03-26 00:20:27
77.92.95.143,c2_metasploit,3790,Critical/Critical,gb,2026-03-11 09:40:48
35.238.61.25,c2_mythic,80,Critical/Critical,us,2026-03-10 23:38:15
15.204.14.143,c2_havoc,4343,Critical/Critical,us,2026-03-14 22:15:16
34.81.189.83,c2_havoc,4432,Critical/Critical,tw,2026-03-03 00:33:48
5.161.41.247,c2_meshagent,443,Critical/Critical,us,2026-03-26 00:46:04
46.62.160.31,c2_meshagent,443,Critical/Critical,fi,2026-03-25 21:55:42
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2026-03-15 09:16:00
202.179.141.71,c2_meshagent,443,Critical/Critical,nz,2026-03-26 01:30:20
151.26.102.67,c2_havoc,8443,Critical/Critical,it,2026-03-09 06:01:43
38.47.176.135,c2_mythic,80,Critical/Critical,sg,2026-03-14 17:02:38
74.208.147.7,c2_metasploit,3790,Critical/Critical,us,2026-03-11 07:56:58
185.229.119.241,c2_havoc,443,Critical/Critical,fr,2026-03-14 15:56:44
43.205.82.171,c2_havoc,443,Critical/Critical,in,2026-03-14 02:33:52
51.81.171.234,c2_havoc,8443,Critical/Critical,us,2026-03-08 16:52:56
163.47.143.131,c2_meshagent,443,Critical/Critical,in,2026-03-26 00:11:54
144.172.95.146,c2_havoc,443,Critical/Critical,us,2026-03-12 11:39:37
66.85.173.48,c2_metasploit,3790,Critical/Critical,us,2026-03-11 07:51:01
104.248.249.211,c2_havoc,443,Critical/Critical,de,2026-03-12 03:42:29
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2026-03-10 14:55:08
107.189.27.83,c2_havoc,443,Critical/Critical,nl,2026-03-11 00:44:53
74.208.147.203,c2_metasploit,3790,Critical/Critical,us,2026-03-11 09:05:26
