IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
89.117.2.138,c2_havoc,443,Critical/Critical,fr,2025-11-29 01:27:35
185.243.216.43,c2_havoc,443,Critical/Critical,no,2025-11-27 13:44:55
50.87.65.199,c2_mythic,80,Critical/Critical,us,2025-12-11 23:46:59
40.66.42.246,c2_havoc,443,Critical/Critical,fr,2025-12-04 20:09:40
45.150.128.160,c2_havoc,443,Critical/Critical,th,2025-11-29 01:27:21
44.244.204.235,c2_havoc,443,Critical/Critical,us,2025-11-28 09:05:19
23.94.232.178,c2_meshagent,80,Critical/Critical,us,2025-12-12 04:57:30
144.172.107.116,c2_havoc,80,Critical/Critical,us,2025-12-10 00:54:52
185.208.159.162,c2_havoc,443,Critical/Critical,us,2025-12-10 07:36:48
185.233.42.60,c2_mythic,443,Critical/Critical,ua,2025-12-11 20:38:23
3.115.6.114,c2_meshagent,80,Critical/Critical,jp,2025-12-12 02:40:52
3.12.108.249,c2_posh,443,Critical/Critical,us,2025-11-23 05:45:05
194.182.64.104,c2_havoc,443,Critical/Critical,cz,2025-12-11 02:37:09
185.68.250.19,c2_meshagent,80,Critical/Critical,at,2025-12-12 03:04:52
18.230.240.74,c2_meshagent,80,Critical/Critical,br,2025-12-12 14:18:55
18.217.199.160,c2_meshagent,80,Critical/Critical,us,2025-12-12 04:43:18
18.191.38.118,c2_meshagent,80,Critical/Critical,us,2025-12-12 04:38:26
3.145.42.234,c2_posh,443,Critical/Critical,us,2025-11-23 08:09:39
185.42.170.220,c2_mythic,80,Critical/Critical,no,2025-12-12 03:11:59
138.197.32.49,c2_havoc,443,Critical/Critical,us,2025-12-10 04:57:53
3.149.152.173,c2_mythic,443,Critical/Critical,us,2025-12-11 23:36:06
3.141.192.174,c2_posh,443,Critical/Critical,us,2025-11-23 11:15:09
165.227.250.1,c2_mythic,80,Critical/Critical,us,2025-12-11 23:30:20
185.113.10.170,c2_havoc,8071,Critical/Critical,de,2025-11-26 17:50:48
96.126.124.160,c2_mythic,443,Critical/Moderate,us,2025-12-11 20:45:22
13.237.204.184,c2_meshagent,80,Critical/Critical,au,2025-12-12 02:52:49
3.108.245.149,c2_meshagent,443,Critical/Critical,in,2025-12-12 03:20:10
151.244.111.46,c2_havoc,443,Critical/Critical,pl,2025-12-11 21:01:07
104.248.172.20,c2_mythic,80,Critical/Critical,gb,2025-12-12 03:10:07
13.60.223.123,c2_meshagent,80,Critical/Critical,se,2025-12-12 03:08:43
136.56.17.242,c2_mythic,80,Critical/Critical,us,2025-12-11 23:43:35
23.95.218.57,c2_meshagent,80,Critical/Critical,us,2025-12-12 05:11:03
150.136.236.250,c2_mythic,80,Critical/Critical,us,2025-12-11 20:17:33
104.130.127.53,c2_mythic,80,Critical/Critical,us,2025-12-12 03:32:11
18.191.137.27,c2_mythic,30001,Critical/Low,us,2025-12-11 23:42:43
104.131.99.53,c2_mythic,80,Critical/Critical,us,2025-12-12 02:46:49
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-12-11 05:28:33
185.125.24.7,C2,80,Critical/Critical,ch,2025-12-12 02:59:38
3.150.6.129,c2_mythic,443,Critical/Critical,us,2025-12-12 00:53:41
13.61.8.206,c2_meshagent,80,Critical/Critical,se,2025-12-12 02:54:59
188.166.156.56,c2_havoc,80,Critical/Critical,gb,2025-12-11 18:50:26
150.136.25.249,c2_mythic,80,Critical/Critical,us,2025-12-12 00:15:32
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2025-12-11 20:10:03
159.203.143.205,c2_havoc,443,Critical/Critical,us,2025-12-12 01:19:15
172.105.183.234,c2_havoc,443,Critical/Critical,au,2025-11-29 04:36:12
88.179.35.110,c2_darkcomet,49168,Critical/Critical,fr,2025-12-06 00:18:43
23.20.191.130,c2_mythic,443,Critical/Critical,us,2025-12-11 23:15:43
3.80.100.173,c2_meshagent,80,Critical/Critical,us,2025-12-12 04:17:41
130.61.47.176,c2_havoc,80,Critical/Critical,de,2025-12-09 14:33:06
134.199.166.195,c2_mythic,80,Critical/Critical,au,2025-12-11 23:13:31
