IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
47.116.25.208,c2_covenant,7443,Dangerous/Critical,US,2024-07-30 06:49:45
156.194.251.137,c2_posh,443,Safe/Critical,EG,2024-07-21 10:19:27
212.47.237.233,c2_mythic,443,Moderate/Critical,AR,2024-07-31 10:02:01
154.38.167.90,c2_havoc,443,Safe/Critical,BR,2024-07-30 11:52:38
165.22.216.48,c2_meshagent,80,Low/Critical,CZ,2024-07-31 14:19:03
139.196.124.207,c2_metasploit,80,Safe/Critical,RU,2024-07-31 00:26:59
104.248.120.16,c2_meshagent,80,Low/Critical,FR,2024-07-31 13:16:26
89.111.133.213,c2_metasploit,3790,Safe/Critical,FR,2024-07-18 07:26:01
162.244.81.245,c2_metasploit,6667,Moderate/Critical,CN,2024-07-23 15:48:50
162.245.182.95,c2_meshagent,80,Moderate/Critical,HU,2024-07-31 13:18:22
103.195.6.58,c2_havoc,443,Safe/Critical,US,2024-07-31 13:58:37
192.52.166.37,c2_havoc,443,Safe/Critical,JP,2024-07-31 08:33:02
209.226.68.244,c2_meshagent,80,Safe/Critical,US,2024-07-31 14:13:32
158.160.84.31,c2_havoc,443,Low/Critical,FR,2024-07-30 10:37:58
165.255.19.60,c2_meshagent,80,Moderate/Critical,NO,2024-07-31 14:22:41
209.160.67.123,c2_mythic,80,Safe/Critical,US,2024-07-31 07:01:47
209.160.68.249,c2_mythic,80,Safe/Critical,US,2024-07-31 07:01:03
77.92.95.144,c2_metasploit,3790,Critical/Critical,FR,2024-07-18 06:22:16
209.160.67.240,c2_mythic,80,Safe/Critical,US,2024-07-31 07:00:58
208.113.200.165,c2_meshagent,80,Safe/Critical,DE,2024-07-31 13:27:59
205.234.156.138,c2_metasploit,8080,Critical/Critical,US,2024-07-22 20:09:36
209.160.71.91,c2_mythic,80,Safe/Critical,US,2024-07-31 07:01:00
156.194.127.120,c2_posh,443,Safe/Critical,EG,2024-07-22 19:55:17
162.243.22.15,c2_metasploit,3790,Critical/Critical,US,2024-07-29 12:40:07
77.91.77.72,c2_metasploit,3790,Safe/Critical,IR,2024-07-18 06:26:32
209.89.8.92,c2_meshagent,80,Safe/Critical,DE,2024-07-31 13:55:52
209.160.69.34,c2_mythic,80,Safe/Critical,US,2024-07-31 07:01:36
88.17.150.110,c2_meshagent,443,Moderate/Critical,CA,2024-07-31 13:51:32
87.106.115.60,c2_meshagent,443,Moderate/Critical,US,2024-07-31 13:43:01
87.106.253.167,c2_meshagent,80,Low/Critical,US,2024-07-31 13:14:31
77.221.152.198,c2_metasploit,3790,Safe/Critical,GB,2024-07-18 06:22:13
20.51.213.216,c2_havoc,80,Low/Critical,NL,2024-07-31 10:59:06
103.16.181.123,c2_mythic,80,Critical/Critical,US,2024-07-31 07:56:00
87.193.224.4,c2_meshagent,80,Safe/Critical,US,2024-07-31 13:37:30
209.160.71.185,c2_mythic,80,Safe/Critical,US,2024-07-31 06:58:02
8.140.130.129,c2_metasploit,3790,Dangerous/Critical,CN,2024-07-18 06:35:15
68.183.19.125,c2_mythic,80,Critical/Critical,FR,2024-07-31 13:30:13
164.92.97.45,c2_meshagent,80,Low/Critical,DE,2024-07-31 13:29:21
209.95.52.173,c2_meshagent,80,Low/Critical,DE,2024-07-31 14:00:43
88.119.174.117,c2_covenant,7443,Safe/Critical,FR,2024-07-30 13:44:52
88.214.25.251,c2_metasploit,3790,Safe/Critical,NL,2024-07-18 07:17:08
209.160.67.230,c2_mythic,80,Safe/Critical,US,2024-07-31 06:58:15
212.87.213.116,c2_mythic,80,Safe/Critical,US,2024-07-31 07:01:20
65.109.133.88,c2_metasploit,3790,Moderate/Critical,GE,2024-07-18 06:22:16
77.92.95.143,c2_metasploit,3790,Critical/Critical,GB,2024-07-18 06:22:13
192.169.6.122,c2_havoc,443,Safe/Critical,CN,2024-07-31 08:13:26
65.109.128.33,c2_metasploit,443,Safe/Critical,DE,2024-07-30 12:42:54
101.42.21.172,c2_havoc,443,Dangerous/Critical,US,2024-07-31 02:07:24
88.119.167.206,c2_metasploit,3790,Safe/Critical,DE,2024-07-18 07:17:09
91.245.255.55,c2_metasploit,9001,Safe/Critical,NL,2024-07-23 01:17:05
