IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
151.115.73.165,c2_meshagent,80,Critical/Critical,pl,2026-06-05 22:49:13
147.219.41.240,c2_meshagent,80,Critical/Critical,us,2026-06-05 21:11:20
51.83.161.87,c2_mythic,80,Critical/Critical,fr,2026-05-28 18:36:37
151.2.33.4,c2_meshagent,80,Critical/Critical,it,2026-06-05 22:57:59
13.209.95.4,c2_mythic,80,Critical/Critical,kr,2026-05-28 20:52:04
35.154.111.96,c2_mythic,7443,Critical/Critical,in,2026-06-05 20:02:59
151.2.221.174,c2_meshagent,80,Critical/Critical,gb,2026-06-05 22:50:29
47.91.124.11,c2_mythic,80,Critical/Critical,ae,2026-05-22 09:03:51
148.113.4.142,c2_meshagent,80,Critical/Critical,in,2026-06-05 22:11:20
46.235.225.138,c2_mythic,443,Critical/Critical,gb,2026-06-05 13:10:26
15.235.0.177,c2_meshagent,80,Critical/Critical,ca,2026-06-05 22:45:19
44.239.237.207,c2_mythic,80,Critical/Critical,us,2026-05-22 18:26:44
38.147.244.61,c2_mythic,80,Critical/Critical,ca,2026-05-19 00:34:08
147.135.161.169,C2,80,Critical/Critical,fr,2026-06-05 21:45:35
147.139.213.171,c2_meshagent,80,Critical/Critical,id,2026-06-05 21:29:50
151.0.189.66,c2_meshagent,80,Critical/Critical,it,2026-06-05 22:55:07
154.206.98.133,c2_meshagent,80,Critical/Critical,sc,2026-06-05 23:51:03
37.187.20.127,c2_metasploit,3790,Critical/Critical,fr,2026-05-11 00:07:29
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2026-05-11 01:59:45
46.225.129.99,c2_mythic,80,Critical/Critical,de,2026-05-26 04:35:15
152.42.144.204,c2_meshagent,80,Critical/Critical,ca,2026-06-05 23:48:54
18.212.211.217,c2_meshagent,80,Critical/Critical,us,2026-06-05 23:53:28
150.230.125.57,c2_meshagent,80,Critical/Critical,gb,2026-06-05 22:29:02
31.57.201.105,c2_havoc,8080,Critical/Critical,ae,2026-05-15 06:26:56
78.38.80.242,c2_metasploit,3790,Critical/Critical,ir,2026-05-11 12:24:53
154.5.66.53,c2_meshagent,80,Critical/Critical,ca,2026-06-05 23:49:47
31.97.132.235,c2_mythic,80,Critical/Critical,us,2026-05-16 09:04:57
152.53.237.169,c2_meshagent,80,Critical/Critical,at,2026-06-05 23:47:47
88.119.170.212,c2_metasploit,3790,Critical/Critical,nl,2026-05-11 16:11:48
149.56.46.107,c2_meshagent,80,Critical/Critical,ca,2026-06-05 22:09:30
147.182.221.203,c2_meshagent,80,Critical/Critical,us,2026-06-05 21:17:53
15.222.213.116,c2_meshagent,80,Critical/Critical,ca,2026-06-05 22:28:43
150.107.74.18,c2_meshagent,80,Critical/Critical,au,2026-06-05 23:19:44
152.89.176.187,c2_meshagent,80,Critical/Critical,de,2026-06-05 23:44:53
77.88.193.133,c2_metasploit,3790,Critical/Critical,ua,2026-05-11 12:55:09
51.255.46.245,c2_metasploit,3790,Critical/Critical,fr,2026-05-11 05:30:26
43.159.50.194,c2_metasploit,3790,Critical/Critical,sg,2026-05-10 23:58:31
15.222.126.245,c2_meshagent,80,Critical/Critical,ca,2026-06-05 22:33:54
45.8.148.165,c2_metasploit,3790,Critical/Critical,de,2026-05-10 19:27:32
152.89.94.119,c2_meshagent,80,Critical/Critical,de,2026-06-05 23:40:16
152.160.173.31,c2_meshagent,80,Critical/Critical,us,2026-06-05 23:44:10
45.79.198.18,c2_metasploit,3790,Critical/Critical,us,2026-05-11 01:02:24
77.246.99.16,c2_metasploit,3790,Critical/Critical,nl,2026-05-11 12:30:08
150.254.67.84,C2,80,Critical/Critical,pl,2026-06-05 22:50:42
66.94.126.203,c2_metasploit,3790,Critical/Critical,us,2026-05-11 10:57:09
147.139.170.108,c2_meshagent,80,Critical/Critical,id,2026-06-05 22:08:24
149.102.137.170,c2_meshagent,80,Critical/Critical,fr,2026-06-05 22:21:05
150.107.75.69,c2_meshagent,80,Critical/Critical,au,2026-06-05 23:27:40
202.171.43.176,c2_havoc,443,Critical/Critical,my,2026-05-13 01:14:53
147.182.136.209,c2_meshagent,80,Critical/Critical,us,2026-06-05 21:27:00
