IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
13.231.152.17,c2_havoc,443,Critical/Critical,jp,2025-03-06 07:02:26
165.22.184.26,c2_metasploit,3790,Critical/Critical,us,2025-03-06 03:45:55
23.227.203.225,c2_havoc,443,Critical/Critical,us,2025-03-05 16:27:19
209.29.184.250,c2_mythic,443,Critical/Critical,ca,2025-03-06 04:10:15
192.241.190.243,c2_meshagent,80,Critical/Critical,us,2025-03-06 11:26:07
210.89.45.122,c2_covenant,7443,Critical/Critical,in,2025-03-05 05:28:42
189.82.196.168,c2_metasploit,3790,Critical/Critical,br,2025-03-06 05:14:17
35.233.38.208,c2_covenant,7443,Critical/Critical,be,2025-03-05 17:10:40
99.190.98.7,c2_meshagent,80,Critical/Critical,us,2025-03-06 09:08:48
192.9.235.249,c2_meshagent,443,Critical/Critical,us,2025-03-06 10:37:27
173.212.214.79,c2_metasploit,3790,Critical/Critical,fr,2025-03-06 03:46:24
34.233.11.134,c2_mythic,80,Critical/Critical,us,2025-03-06 06:06:40
138.197.105.230,c2_havoc,443,Critical/Critical,us,2025-03-06 01:29:52
63.250.44.135,c2_mythic,80,Critical/Critical,us,2025-03-06 04:22:48
196.251.85.139,c2_havoc,443,Critical/Critical,nl,2025-03-05 20:57:52
194.163.166.19,c2_metasploit,3790,Critical/Critical,de,2025-03-06 08:20:58
73.189.16.69,c2_mythic,80,Critical/Critical,us,2025-03-06 05:59:43
13.93.32.158,c2_meshagent,443,Critical/Critical,nl,2025-03-06 10:17:40
34.253.133.65,c2_meshagent,443,Critical/Critical,ie,2025-03-06 09:47:16
52.35.242.83,c2_meshagent,80,Critical/Critical,us,2025-03-06 09:01:04
192.81.135.7,c2_mythic,443,Critical/Critical,us,2025-03-06 11:07:53
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-03-05 22:54:13
185.216.119.142,c2_metasploit,3790,Critical/Critical,hk,2025-03-06 05:39:39
165.154.51.207,c2_metasploit,3790,Critical/Critical,th,2025-03-06 01:54:46
18.191.38.118,C2,80,Critical/Critical,us,2025-03-06 12:11:52
51.81.171.234,c2_havoc,443,Critical/Critical,us,2025-03-05 14:17:43
172.96.166.107,c2_metasploit,3790,Critical/Critical,us,2025-03-06 03:45:55
34.229.170.92,c2_meshagent,443,Critical/Critical,us,2025-03-06 09:38:37
34.207.225.10,c2_mythic,443,Critical/Critical,us,2025-03-06 07:52:47
212.227.76.105,c2_mythic,443,Critical/Critical,de,2025-03-06 07:18:04
34.69.120.231,c2_meshagent,443,Critical/Critical,us,2025-03-06 10:42:18
165.227.250.1,c2_mythic,443,Critical/Critical,us,2025-03-06 07:50:54
104.248.128.15,c2_mythic,80,Critical/Critical,de,2025-03-06 04:33:32
34.136.31.140,c2_meshagent,443,Critical/Critical,us,2025-03-06 09:55:44
174.138.41.37,c2_mythic,443,Critical/Critical,us,2025-03-06 06:57:16
18.222.60.129,c2_meshagent,80,Critical/Critical,us,2025-03-06 12:11:42
173.249.45.65,c2_havoc,443,Safe/Safe,fr,2025-03-06 09:09:42
18.97.23.201,c2_havoc,443,Critical/Critical,us,2025-03-06 04:05:54
154.90.58.124,c2_meshagent,443,Critical/Critical,sg,2025-03-06 09:40:13
193.32.162.64,c2_metasploit,3790,Critical/Critical,ro,2025-03-06 06:57:18
164.92.79.49,c2_havoc,80,Critical/Critical,us,2025-03-06 08:29:48
13.36.144.221,c2_covenant,7443,Critical/Critical,fr,2025-02-15 16:10:31
34.134.126.120,c2_havoc,443,Critical/Critical,us,2025-03-06 08:57:13
45.33.116.110,c2_covenant,7443,Critical/Critical,us,2025-02-16 05:09:16
192.210.141.106,c2_meshagent,443,Critical/Critical,us,2025-03-06 10:05:16
192.46.215.160,c2_posh,443,Critical/Critical,in,2025-02-20 02:22:15
165.227.136.106,c2_metasploit,3790,Critical/Critical,de,2025-03-06 03:45:56
34.134.212.77,c2_covenant,7443,Critical/Critical,us,2025-03-05 16:04:53
172.96.166.109,c2_metasploit,3790,Critical/Critical,us,2025-03-06 03:45:55
13.61.7.218,c2_posh,443,Critical/Critical,se,2025-02-27 05:17:09
