IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.55.38.145,c2_covenant,7443,Low/Critical,FR,2024-10-18 07:56:55
78.129.165.233,c2_posh,443,Critical/Critical,GB,2024-10-28 03:00:48
65.1.73.230,c2_mythic,80,Low/Critical,US,2024-11-02 22:51:18
207.148.117.38,c2_havoc,80,Safe/Critical,SG,2024-11-01 21:55:43
20.218.152.181,c2_meshagent,80,Low/Critical,DE,2024-11-03 00:11:35
5.182.87.77,c2_metasploit,3790,Safe/Critical,GB,2024-10-22 10:08:45
20.46.248.81,c2_meshagent,80,Low/Critical,US,2024-11-03 00:11:48
161.35.239.147,c2_havoc,443,Low/Critical,DE,2024-11-01 13:58:27
98.142.95.254,c2_metasploit,1337,Safe/Critical,US,2024-10-22 20:01:26
91.245.255.55,c2_metasploit,3790,Safe/Critical,DE,2024-10-22 14:34:59
62.232.90.76,c2_meshagent,80,Critical/Critical,US,2024-11-03 00:08:43
18.222.189.178,c2_havoc,80,Low/Critical,DE,2024-11-02 06:33:17
193.149.189.27,c2_havoc,443,Safe/Critical,US,2024-11-01 14:53:23
45.55.107.254,c2_mythic,80,Low/Critical,US,2024-11-02 08:17:43
104.171.123.55,c2_mythic,6001,Dangerous/Moderate,DE,2024-11-02 23:35:56
71.12.200.158,c2_meshagent,80,Safe/Critical,US,2024-11-03 03:55:05
88.119.170.212,c2_metasploit,3790,Safe/Critical,HK,2024-10-22 14:47:48
20.188.119.195,c2_havoc,443,Low/Critical,NL,2024-11-01 14:58:32
172.233.121.249,c2_havoc,80,Low/Critical,US,2024-11-01 23:58:53
180.150.55.144,c2_mythic,80,Moderate/Critical,US,2024-11-02 10:24:21
64.176.189.134,c2_havoc,443,Safe/Critical,ES,2024-10-31 14:30:34
213.109.147.20,c2_havoc,443,Safe/Critical,AU,2024-11-02 01:04:47
64.23.188.124,c2_meshagent,80,Critical/Critical,US,2024-11-03 00:55:19
212.56.32.90,c2_havoc,443,Moderate/Critical,FR,2024-11-02 03:39:32
92.222.241.75,c2_metasploit,443,Critical/Critical,DE,2024-11-02 05:24:23
20.172.132.26,c2_meshagent,80,Low/Critical,US,2024-11-03 00:10:37
188.166.180.187,c2_mythic,80,Low/Critical,US,2024-11-02 15:34:53
167.71.160.223,c2_havoc,443,Low/Critical,SG,2024-11-01 20:39:20
88.99.213.30,c2_metasploit,3790,Dangerous/Critical,DE,2024-10-22 14:34:57
185.42.170.220,c2_mythic,443,Moderate/Critical,CA,2024-11-02 12:42:24
62.109.22.132,c2_metasploit,3790,Dangerous/Critical,DE,2024-10-22 09:51:56
195.7.4.41,c2_havoc,443,Safe/Critical,FR,2024-11-01 11:03:45
35.230.85.16,c2_havoc,80,Low/Safe,KR,2024-11-01 00:34:43
66.42.87.177,c2_meshagent,80,Safe/Critical,US,2024-11-03 03:50:47
104.131.182.219,c2_mythic,443,Critical/Critical,GB,2024-11-02 13:49:57
71.19.144.73,c2_meshagent,80,Safe/Critical,US,2024-11-03 04:19:17
87.229.94.231,c2_metasploit,3790,Critical/Critical,FR,2024-10-22 13:52:06
45.32.140.174,c2_mythic,80,Critical/Critical,SG,2024-11-02 09:15:27
65.1.73.232,c2_mythic,80,Critical/Critical,US,2024-11-02 23:33:41
185.140.12.198,c2_havoc,443,Moderate/Critical,US,2024-11-02 08:01:53
64.146.223.221,c2_meshagent,80,Safe/Critical,US,2024-11-03 01:35:34
107.161.22.118,c2_mythic,80,Critical/Critical,US,2024-11-02 16:53:17
63.210.148.42,c2_metasploit,3790,Critical/Critical,RU,2024-10-22 12:05:43
142.93.244.149,c2_mythic,443,Low/Critical,US,2024-11-02 10:50:12
73.120.238.84,c2_meshagent,80,Moderate/Critical,CA,2024-11-03 04:23:29
63.250.44.135,c2_mythic,80,Critical/Critical,US,2024-11-02 23:14:25
154.205.130.120,c2_havoc,443,Low/Critical,BG,2024-11-01 05:20:52
88.214.25.251,c2_metasploit,3790,Safe/Critical,NL,2024-10-22 14:34:55
38.242.135.61,c2_havoc,443,Safe/Critical,DE,2024-11-02 12:10:54
65.109.161.82,c2_meshagent,8989,Safe/Critical,GB,2024-11-03 03:35:37
