IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
54.254.91.191,c2_metasploit,3790,Critical/Critical,sg,2026-06-17 08:21:58
62.210.170.230,c2_meshagent,443,Critical/Critical,fr,2026-07-09 17:56:09
221.214.111.106,c2_metasploit,3790,Critical/Critical,cn,2026-06-16 16:53:44
34.144.245.98,c2_mythic,443,Critical/Critical,us,2026-07-10 05:02:08
158.247.227.62,c2_meshagent,8443,Critical/Critical,kr,2026-07-09 19:48:07
8.137.8.33,c2_meshagent,80,Critical/Critical,cn,2026-06-17 17:58:59
52.76.71.28,c2_meshagent,443,Critical/Critical,sg,2026-07-03 16:20:13
20.2.90.98,C2,8888,Critical/Critical,hk,2026-07-09 15:28:26
77.92.95.143,c2_metasploit,3790,Critical/Critical,gb,2026-06-17 15:22:32
142.44.247.41,c2_meshagent,443,Critical/Critical,ca,2026-07-10 04:28:27
52.3.8.179,c2_metasploit,3790,Critical/Critical,us,2026-06-17 06:39:24
52.38.121.2,c2_meshagent,443,Critical/Critical,us,2026-07-03 19:11:13
74.175.81.231,c2_metasploit,3790,Critical/Critical,us,2026-06-17 12:25:42
218.29.158.91,c2_metasploit,3790,Critical/Critical,cn,2026-06-16 16:27:04
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2026-06-17 17:47:49
159.89.228.34,C2,80,Critical/Critical,us,2026-07-09 23:18:07
23.22.88.31,c2_metasploit,3790,Critical/Critical,us,2026-06-16 15:01:25
66.228.53.254,c2_meshagent,8443,Critical/Critical,us,2026-06-25 01:28:49
20.220.29.224,c2_havoc,8000,Critical/Critical,ca,2026-06-17 04:12:54
38.55.193.188,c2_metasploit,3790,Critical/Critical,us,2026-06-17 03:06:51
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2026-06-17 16:36:45
45.79.198.18,c2_metasploit,3790,Critical/Critical,us,2026-06-17 01:12:40
5.161.41.253,c2_meshagent,9443,Critical/Critical,us,2026-07-09 16:32:26
77.92.95.127,c2_metasploit,3790,Critical/Critical,gb,2026-06-17 13:44:26
20.79.154.216,c2_meshagent,443,Critical/Critical,de,2026-07-10 01:05:26
65.0.236.193,c2_metasploit,3790,Critical/Critical,in,2026-06-17 15:24:12
44.238.10.203,c2_meshagent,8086,Critical/Critical,us,2026-07-09 15:42:26
35.194.97.139,c2_metasploit,3790,Critical/Critical,jp,2026-06-16 20:30:22
52.74.8.50,C2,80,Critical/Critical,sg,2026-07-09 16:29:08
144.24.95.90,c2_meshagent,443,Critical/Critical,kr,2026-07-04 07:12:48
20.196.147.118,c2_meshagent,443,Critical/Critical,kr,2026-07-10 04:28:26
5.161.41.247,C2,80,Critical/Critical,us,2026-07-10 04:44:05
88.218.17.218,c2_metasploit,3790,Critical/Critical,nl,2026-06-17 16:36:48
62.171.177.140,c2_metasploit,3790,Critical/Critical,fr,2026-06-17 12:07:01
51.255.46.245,c2_metasploit,3790,Critical/Critical,fr,2026-06-17 08:21:59
51.195.109.99,c2_meshagent,8443,Critical/Critical,fr,2026-07-07 17:21:43
8.148.239.0,c2_meshagent,80,Critical/Critical,cn,2026-06-17 18:04:45
45.56.91.55,c2_meshagent,8080,Critical/Critical,us,2026-07-10 04:11:26
66.228.49.103,c2_meshagent,443,Critical/Critical,us,2026-07-04 15:36:23
45.138.50.124,c2_metasploit,3790,Critical/Critical,de,2026-06-17 01:20:46
217.114.222.10,c2_metasploit,3790,Critical/Critical,de,2026-06-16 17:54:20
192.117.9.22,c2_havoc,1443,Critical/Critical,il,2026-06-16 07:45:22
185.3.94.55,c2_meshagent,443,Critical/Critical,gb,2026-07-09 05:44:12
88.99.214.170,c2_metasploit,3790,Critical/Critical,de,2026-06-17 16:36:47
34.252.162.187,c2_meshagent,8444,Critical/Critical,ie,2026-06-29 00:47:53
89.58.40.80,c2_metasploit,3790,Critical/Critical,de,2026-06-17 17:47:49
5.161.203.172,C2,8888,Critical/Critical,us,2026-07-10 04:13:07
20.199.16.117,c2_meshagent,443,Critical/Critical,fr,2026-07-10 03:57:07
132.145.70.6,c2_mythic,443,Critical/Critical,gb,2026-07-08 18:35:00
79.143.87.222,c2_metasploit,3790,Critical/Critical,ir,2026-06-17 17:48:15
