IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
115.21.247.47,c2_meshagent,443,Critical/Critical,kr,2026-04-27 14:02:28
38.147.244.61,c2_mythic,80,Critical/Critical,ca,2026-04-22 08:54:07
46.225.129.99,c2_mythic,80,Critical/Critical,de,2026-04-15 00:24:33
118.36.221.34,c2_meshagent,443,Critical/Critical,kr,2026-04-27 14:20:14
15.204.95.228,c2_havoc,443,Critical/Critical,us,2026-04-25 12:14:09
35.238.61.25,c2_mythic,80,Critical/Critical,us,2026-04-26 19:43:23
18.217.199.160,c2_meshagent,443,Critical/Critical,us,2026-04-27 12:41:43
34.121.25.190,c2_meshagent,443,Critical/Critical,us,2026-04-27 13:18:17
40.83.75.96,c2_havoc,8443,Critical/Critical,hk,2026-04-25 05:36:30
147.93.9.173,c2_havoc,443,Critical/Critical,br,2026-04-18 23:43:14
46.235.224.220,c2_mythic,80,Critical/Critical,gb,2026-04-20 18:59:32
49.13.116.197,c2_mythic,80,Critical/Critical,de,2026-04-25 11:23:05
18.116.50.120,c2_meshagent,443,Critical/Critical,us,2026-04-27 14:18:37
142.93.88.220,c2_havoc,443,Critical/Critical,us,2026-04-27 08:43:03
34.170.35.121,C2,3000,Critical/Critical,us,2026-04-27 13:45:36
45.32.140.174,c2_mythic,80,Critical/Critical,us,2026-04-26 22:33:45
209.141.60.242,c2_meshagent,443,Critical/Critical,us,2026-04-27 12:13:14
45.55.123.49,c2_havoc,443,Critical/Critical,us,2026-04-12 09:44:43
3.141.20.153,c2_havoc,8443,Critical/Critical,us,2026-04-14 03:24:39
34.77.195.237,c2_meshagent,443,Critical/Critical,be,2026-04-27 13:33:26
112.170.167.46,C2,3000,Critical/Critical,kr,2026-04-27 13:17:03
3.233.222.128,c2_havoc,80,Critical/Critical,us,2026-04-16 11:09:17
112.168.91.197,C2,3000,Critical/Critical,kr,2026-04-27 13:23:51
45.126.209.101,c2_mythic,80,Critical/Critical,us,2026-04-26 20:56:34
146.120.163.171,c2_meshagent,443,Critical/Critical,ua,2026-04-27 12:08:11
18.194.64.170,c2_meshagent,443,Critical/Critical,de,2026-04-27 13:16:49
31.27.211.46,c2_meshagent,443,Critical/Critical,it,2026-04-27 12:03:36
209.89.8.66,c2_meshagent,443,Critical/Critical,ca,2026-04-27 12:09:08
46.235.225.189,c2_mythic,80,Critical/Critical,gb,2026-04-25 11:43:27
193.203.15.153,c2_havoc,443,Critical/Critical,fr,2026-04-12 08:29:13
3.84.192.200,c2_havoc,443,Critical/Critical,us,2026-04-27 14:49:52
34.229.39.193,c2_havoc,80,Critical/Critical,us,2026-04-26 12:48:35
47.129.202.153,c2_mythic,80,Critical/Critical,sg,2026-04-25 08:39:54
31.14.96.236,c2_meshagent,443,Critical/Critical,nl,2026-04-27 12:18:24
34.154.200.25,c2_meshagent,443,Critical/Critical,it,2026-04-27 14:07:44
46.235.225.138,c2_mythic,80,Critical/Critical,gb,2026-04-23 19:12:02
112.166.140.232,c2_meshagent,443,Critical/Critical,kr,2026-04-27 13:08:58
130.94.57.109,c2_havoc,8443,Moderate/Low,sa,2026-04-23 23:36:21
44.216.29.5,c2_mythic,80,Critical/Critical,us,2026-04-19 09:11:04
34.218.247.220,c2_mythic,80,Critical/Critical,us,2026-04-17 13:55:27
212.47.70.192,c2_meshagent,443,Critical/Critical,fr,2026-04-27 15:03:18
143.198.215.97,c2_havoc,443,Critical/Critical,sg,2026-04-26 15:46:24
209.141.32.22,c2_meshagent,443,Moderate/Moderate,us,2026-04-27 12:05:45
212.103.26.10,c2_havoc,443,Safe/Low,fr,2026-04-25 12:20:35
23.88.110.42,c2_posh,8443,Critical/Critical,de,2026-04-12 22:08:23
18.116.12.31,c2_meshagent,443,Critical/Critical,us,2026-04-27 12:43:24
176.133.239.174,c2_havoc,443,Critical/Critical,fr,2026-04-23 09:06:26
18.138.110.128,c2_meshagent,443,Critical/Critical,sg,2026-04-27 12:19:39
128.127.97.78,c2_meshagent,443,Safe/Safe,kz,2026-04-27 13:25:33
18.231.230.129,C2,3000,Critical/Critical,br,2026-04-27 12:50:36
