IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
167.172.53.165,c2_covenant,7443,Low/Critical,US,2024-08-15 00:56:04
167.99.78.69,c2_posh,8443,Critical/Critical,US,2024-08-18 23:07:01
192.81.135.7,c2_mythic,80,Low/Critical,DE,2024-08-21 10:09:20
107.172.57.113,c2_havoc,443,Moderate/Critical,HK,2024-08-20 22:39:50
35.154.144.32,c2_meshagent,80,Low/Critical,JP,2024-08-22 01:19:24
52.188.13.228,c2_metasploit,3790,Critical/Critical,US,2024-08-18 23:03:49
34.154.30.18,c2_meshagent,443,Critical/Critical,US,2024-08-21 23:11:42
152.42.140.119,c2_metasploit,3790,Low/Critical,NL,2024-08-19 02:45:38
60.191.208.227,c2_metasploit,3790,Critical/Critical,IE,2024-08-18 23:03:49
165.227.177.7,c2_havoc,443,Low/Critical,US,2024-08-19 20:57:17
159.65.223.78,c2_mythic,443,Critical/Critical,US,2024-08-21 22:45:40
34.196.198.95,c2_meshagent,80,Low/Critical,IE,2024-08-21 23:38:41
87.229.94.231,c2_metasploit,3790,Critical/Critical,GB,2024-08-19 01:37:04
91.198.77.194,c2_metasploit,3790,Safe/Critical,FR,2024-08-19 03:17:50
159.223.112.153,c2_meshagent,80,Low/Critical,IT,2024-08-21 23:18:10
45.32.128.142,c2_havoc,443,Moderate/Critical,PK,2024-08-20 15:05:56
54.214.66.202,c2_mythic,80,Low/Critical,US,2024-08-21 03:08:14
45.33.116.110,c2_covenant,7443,Low/Critical,US,2024-07-30 08:19:01
35.212.176.238,c2_meshagent,80,Critical/Critical,CA,2024-08-22 01:22:43
210.2.169.247,c2_havoc,8078,Safe/Critical,US,2024-08-18 16:39:09
37.27.26.253,c2_meshagent,80,Low/Critical,RU,2024-08-22 02:09:20
81.0.219.234,c2_metasploit,3790,Critical/Critical,DE,2024-08-19 02:08:38
35.200.45.140,c2_meshagent,80,Low/Critical,US,2024-08-22 01:05:37
62.109.22.132,c2_metasploit,3790,Critical/Critical,RU,2024-08-19 00:01:28
176.126.242.25,c2_mythic,80,Safe/Critical,US,2024-08-21 04:34:24
54.37.139.180,c2_mythic,80,Critical/Critical,US,2024-08-21 03:24:25
158.247.198.34,c2_havoc,443,Critical/Critical,NL,2024-08-21 22:46:00
88.99.213.30,c2_metasploit,3790,Dangerous/Critical,DE,2024-08-19 02:30:46
5.230.253.211,c2_covenant,7443,Critical/Critical,DE,2024-07-30 10:49:25
54.68.242.73,c2_mythic,80,Low/Critical,US,2024-08-21 01:55:57
194.233.92.148,c2_havoc,443,Low/Critical,KR,2024-08-21 19:24:40
173.230.157.113,c2_mythic,80,Critical/Critical,US,2024-08-21 04:32:55
185.236.78.56,c2_havoc,443,Safe/Critical,SG,2024-08-21 00:35:14
77.92.95.144,c2_metasploit,3790,Critical/Critical,IR,2024-08-19 01:08:07
35.78.180.139,c2_meshagent,80,Low/Critical,US,2024-08-22 01:18:15
13.208.186.222,c2_mythic,443,Low/Critical,US,2024-08-21 20:55:26
138.197.37.104,c2_havoc,81,Low/Critical,NL,2024-08-20 02:28:56
85.214.111.149,c2_metasploit,3790,Safe/Safe,HU,2024-08-19 02:17:42
37.230.205.2,c2_meshagent,80,Safe/Critical,FI,2024-08-22 02:04:07
159.203.180.92,c2_mythic,443,Low/Critical,JP,2024-08-21 21:53:06
185.38.142.151,c2_havoc,80,Moderate/Critical,PK,2024-08-18 04:07:22
89.169.55.34,c2_metasploit,3790,Dangerous/Critical,DE,2024-08-19 02:30:46
94.23.43.228,c2_metasploit,3790,Low/Critical,FR,2024-08-19 02:45:40
37.59.142.18,c2_meshagent,80,Safe/Critical,FI,2024-08-22 02:03:34
34.122.248.213,c2_meshagent,443,Low/Critical,HK,2024-08-22 00:38:54
89.58.9.56,c2_metasploit,3790,Safe/Critical,DE,2024-08-19 02:20:44
188.40.59.236,c2_mythic,80,Safe/Critical,AU,2024-08-21 07:48:37
136.144.160.175,c2_havoc,80,Safe/Critical,US,2024-08-20 14:58:47
161.35.239.147,c2_havoc,443,Low/Critical,US,2024-08-19 12:32:02
180.150.55.144,c2_mythic,80,Safe/Critical,CA,2024-08-21 11:46:05
