IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
5.161.65.195,c2_meshagent,80,Critical/Critical,us,2025-08-01 00:17:47
5.249.145.51,c2_metasploit,3790,Critical/Critical,it,2025-07-08 11:57:48
95.163.223.228,c2_meshagent,80,Critical/Critical,ru,2025-08-01 00:12:40
44.236.241.191,c2_mythic,443,Critical/Critical,us,2025-07-31 21:35:50
89.39.107.36,c2_metasploit,3780,Critical/Critical,nl,2025-07-20 10:23:12
47.251.23.76,c2_mythic,443,Critical/Critical,us,2025-08-01 00:03:52
54.242.171.49,c2_havoc,443,Critical/Critical,us,2025-07-31 19:51:30
45.155.126.187,c2_metasploit,3790,Critical/Critical,bg,2025-07-08 08:48:51
5.180.40.37,C2,80,Critical/Critical,nl,2025-08-01 00:26:23
116.203.22.124,c2_mythic,443,Critical/Critical,de,2025-07-31 21:45:43
5.161.41.247,c2_meshagent,80,Critical/Critical,us,2025-08-01 00:12:50
66.115.138.116,c2_mythic,443,Critical/Critical,us,2025-07-31 17:55:00
23.92.21.155,c2_meshagent,80,Critical/Critical,us,2025-08-01 00:00:59
47.245.101.46,c2_mythic,443,Critical/Critical,sg,2025-08-01 00:04:41
134.199.166.195,c2_mythic,443,Critical/Critical,au,2025-07-31 18:22:17
206.189.32.112,c2_havoc,443,Critical/Critical,sg,2025-07-31 21:30:42
45.32.140.174,c2_mythic,443,Critical/Critical,us,2025-07-31 21:35:44
101.126.149.119,c2_havoc,443,Critical/Critical,cn,2025-07-31 23:24:30
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2025-07-08 08:44:53
51.81.171.234,c2_havoc,80,Critical/Critical,us,2025-07-31 18:47:11
85.215.221.231,c2_covenant,7443,Critical/Critical,de,2025-07-22 05:10:03
205.234.156.139,c2_metasploit,3790,Critical/Critical,us,2025-07-09 03:49:24
47.101.200.255,c2_meshagent,443,Critical/Critical,cn,2025-08-01 01:03:52
94.136.191.129,c2_mythic,443,Critical/Critical,in,2025-07-31 23:48:49
46.101.95.235,c2_metasploit,3790,Critical/Critical,gb,2025-07-08 09:40:42
92.205.181.2,c2_meshagent,80,Critical/Critical,fr,2025-08-01 00:23:03
54.86.133.201,c2_mythic,443,Critical/Critical,us,2025-07-31 18:14:37
91.197.98.8,c2_meshagent,80,Critical/Critical,ru,2025-08-01 00:16:11
47.201.109.58,c2_meshagent,443,Critical/Critical,us,2025-08-01 00:42:17
91.211.42.50,c2_meshagent,443,Critical/Critical,de,2025-08-01 00:11:53
34.73.197.22,c2_meshagent,443,Critical/Critical,us,2025-08-01 01:56:57
195.66.213.157,c2_posh,443,Critical/Critical,ua,2025-07-20 10:37:12
43.254.132.241,c2_havoc,443,Safe/Safe,th,2025-07-31 19:01:44
54.68.242.73,c2_mythic,80,Critical/Critical,us,2025-07-31 20:07:44
5.146.90.68,c2_meshagent,443,Critical/Critical,de,2025-08-01 00:04:42
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2025-07-08 09:27:21
92.205.185.180,c2_meshagent,443,Critical/Critical,fr,2025-08-01 00:21:25
45.125.67.147,c2_metasploit,3790,Critical/Critical,hk,2025-07-08 09:21:43
196.251.70.55,c2_havoc,443,Critical/Critical,nl,2025-07-30 04:36:11
4.180.20.2,c2_havoc,443,Critical/Critical,nl,2025-07-30 22:33:57
5.161.144.140,c2_havoc,443,Critical/Critical,us,2025-07-31 23:30:28
158.58.207.165,c2_darkcomet,1604,Critical/Critical,bg,2025-07-10 09:01:08
66.63.187.17,c2_havoc,443,Critical/Critical,us,2025-07-31 14:31:24
47.90.152.115,c2_meshagent,443,Critical/Critical,us,2025-08-01 00:16:12
54.175.31.82,c2_mythic,443,Critical/Critical,us,2025-07-31 20:59:06
89.83.170.24,c2_mythic,443,Critical/Critical,fr,2025-07-31 22:53:15
91.204.45.93,c2_meshagent,443,Critical/Critical,de,2025-08-01 00:14:29
18.189.254.81,c2_meshagent,443,Critical/Critical,us,2025-08-01 01:45:27
88.214.25.251,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:27
18.217.76.246,c2_meshagent,443,Critical/Critical,us,2025-08-01 01:05:56
