IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
51.255.46.245,c2_metasploit,3790,Critical/Critical,fr,2026-06-17 12:07:01
35.194.97.139,c2_metasploit,3790,Critical/Critical,jp,2026-06-16 20:30:22
5.161.46.99,c2_meshagent,443,Critical/Critical,us,2026-07-10 03:57:07
5.161.41.247,C2,8888,Critical/Critical,us,2026-07-10 04:13:07
5.249.145.51,c2_metasploit,3790,Critical/Critical,it,2026-06-17 08:21:59
52.77.132.216,c2_meshagent,8443,Critical/Critical,sg,2026-06-25 01:28:49
209.10.188.204,c2_metasploit,3790,Critical/Critical,us,2026-06-16 17:54:20
5.44.240.151,c2_metasploit,3790,Critical/Critical,fi,2026-06-17 06:39:23
20.199.16.117,c2_meshagent,443,Critical/Critical,fr,2026-07-10 04:26:14
62.171.177.142,c2_metasploit,3790,Critical/Critical,fr,2026-06-17 08:21:58
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2026-06-17 16:36:48
15.164.102.1,c2_meshagent,443,Critical/Critical,kr,2026-07-09 05:44:12
34.120.60.41,c2_meshagent,443,Critical/Critical,us,2026-07-09 17:56:09
52.76.71.28,c2_meshagent,443,Critical/Critical,sg,2026-07-04 07:12:48
141.94.20.38,C2,80,Critical/Critical,fr,2026-07-09 23:18:07
44.238.10.203,C2,8888,Critical/Critical,us,2026-07-09 15:28:26
8.148.239.0,c2_meshagent,80,Critical/Critical,cn,2026-06-17 18:01:14
52.3.8.179,c2_metasploit,3790,Critical/Critical,us,2026-06-17 12:07:01
34.144.245.98,c2_mythic,443,Critical/Critical,us,2026-07-10 05:02:08
45.134.26.123,c2_metasploit,3790,Critical/Critical,by,2026-06-17 03:06:52
50.6.7.9,C2,443,Critical/Critical,us,2026-07-08 19:27:06
38.55.193.188,c2_metasploit,3790,Critical/Critical,us,2026-06-17 01:12:37
77.92.95.127,c2_metasploit,3790,Critical/Critical,gb,2026-06-17 15:31:15
34.253.133.65,C2,80,Critical/Critical,ie,2026-07-09 16:29:08
3.124.242.111,c2_metasploit,3790,Critical/Critical,de,2026-06-16 20:30:25
8.137.8.33,c2_meshagent,80,Critical/Critical,cn,2026-06-17 18:04:45
62.210.170.230,c2_meshagent,80,Critical/Critical,fr,2026-07-09 20:16:08
5.161.203.172,c2_meshagent,443,Critical/Critical,us,2026-07-10 04:28:27
209.195.169.238,c2_metasploit,3790,Critical/Critical,us,2026-06-16 17:30:49
74.175.81.231,c2_metasploit,3790,Critical/Critical,us,2026-06-17 15:07:15
62.171.177.141,c2_metasploit,3790,Critical/Critical,fr,2026-06-17 05:46:47
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2026-06-17 01:20:46
79.72.72.196,c2_meshagent,80,Critical/Critical,gb,2026-07-09 23:55:29
45.56.91.55,c2_meshagent,443,Critical/Critical,us,2026-07-10 04:28:26
159.89.228.34,c2_meshagent,443,Critical/Critical,us,2026-07-10 01:05:26
52.74.8.50,c2_meshagent,9443,Critical/Critical,sg,2026-07-09 16:32:26
192.117.9.22,c2_havoc,8443,Critical/Critical,il,2026-06-17 03:57:38
212.227.28.64,c2_metasploit,3790,Critical/Critical,fr,2026-06-16 15:01:25
83.168.110.172,c2_metasploit,3790,Critical/Critical,pl,2026-06-17 17:47:49
66.228.53.254,c2_meshagent,80,Critical/Critical,us,2026-06-17 17:45:00
218.29.158.91,c2_metasploit,3790,Critical/Critical,cn,2026-06-16 16:38:36
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2026-06-17 16:36:45
142.44.247.41,C2,80,Critical/Critical,ca,2026-07-10 04:44:05
20.79.154.216,c2_meshagent,443,Critical/Critical,de,2026-07-09 21:28:26
78.38.80.242,c2_metasploit,3790,Critical/Critical,ir,2026-06-17 12:25:42
217.114.222.12,c2_metasploit,3790,Critical/Critical,de,2026-06-16 15:44:54
47.99.124.12,c2_metasploit,3790,Critical/Critical,cn,2026-06-17 08:02:37
88.218.17.218,c2_metasploit,3790,Critical/Critical,nl,2026-06-17 16:36:47
66.94.126.203,c2_metasploit,3790,Critical/Critical,us,2026-06-17 13:44:26
20.220.29.224,c2_havoc,8000,Critical/Critical,ca,2026-06-17 04:12:54
