IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
146.190.51.130,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:48:43
18.228.31.163,c2_havoc,80,Critical/Critical,br,2025-06-21 10:31:22
149.5.246.120,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:15:02
108.21.240.68,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:09:32
179.43.172.173,c2_havoc,443,Critical/Critical,ch,2025-06-20 01:36:09
149.139.3.187,c2_meshagent,443,Critical/Critical,it,2025-06-22 20:34:45
138.199.161.55,c2_meshagent,443,Critical/Critical,de,2025-06-22 20:35:38
138.197.173.148,c2_meshagent,443,Critical/Critical,ca,2025-06-22 20:37:58
137.220.55.245,c2_meshagent,443,Critical/Critical,ca,2025-06-22 20:09:13
157.254.167.67,c2_havoc,80,Critical/Critical,us,2025-06-18 00:30:51
34.171.56.100,c2_havoc,443,Critical/Critical,us,2025-06-21 15:11:07
149.28.11.20,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:14:52
138.84.8.31,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:33:58
114.143.222.62,c2_meshagent,443,Critical/Critical,in,2025-06-22 20:36:55
146.190.2.238,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:39:44
114.186.23.159,c2_meshagent,80,Critical/Critical,jp,2025-06-22 20:14:00
149.28.133.250,c2_meshagent,80,Critical/Critical,sg,2025-06-22 20:39:49
139.196.124.207,c2_metasploit,448,Critical/Critical,cn,2025-06-13 01:47:42
78.128.112.209,c2_havoc,443,Critical/Critical,bg,2025-06-22 15:37:47
93.115.20.114,c2_metasploit,443,Critical/Critical,nl,2025-06-22 03:35:27
4.236.186.94,c2_havoc,443,Critical/Critical,us,2025-06-20 02:33:01
146.190.54.180,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:37:58
128.203.205.111,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:01:54
146.190.20.169,c2_mythic,80,Critical/Critical,nl,2025-06-22 20:38:02
144.217.189.182,c2_meshagent,443,Critical/Critical,ca,2025-06-22 20:28:12
23.254.215.118,c2_havoc,443,Critical/Critical,us,2025-06-22 13:25:36
101.126.149.119,c2_havoc,443,Critical/Critical,cn,2025-06-21 21:43:38
138.2.172.132,c2_meshagent,80,Critical/Critical,de,2025-06-22 20:39:31
37.72.168.146,c2_havoc,443,Critical/Critical,us,2025-06-22 13:48:41
3.136.231.230,c2_havoc,443,Critical/Critical,us,2025-06-20 20:56:50
144.217.92.22,c2_meshagent,443,Critical/Critical,ca,2025-06-22 20:01:10
149.28.101.173,c2_meshagent,80,Critical/Critical,us,2025-06-22 20:37:02
137.184.179.194,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:25:58
137.184.209.159,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:12:17
213.218.212.100,c2_havoc,443,Critical/Critical,it,2025-06-22 09:01:50
108.170.24.106,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:01:49
85.215.221.231,c2_covenant,7443,Critical/Critical,de,2025-05-26 16:26:40
138.68.105.97,c2_meshagent,12386,,Unknown,2025-06-22 20:36:25
149.248.63.80,c2_mythic,80,Critical/Critical,ca,2025-06-22 20:13:48
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2025-06-20 01:31:49
34.27.147.214,c2_havoc,80,Critical/Critical,us,2025-06-20 06:39:21
77.90.153.154,c2_havoc,443,Critical/Critical,de,2025-06-22 11:25:43
147.45.252.41,c2_havoc,443,Critical/Critical,ru,2025-06-19 18:01:09
138.197.122.210,c2_meshagent,443,Critical/Critical,us,2025-06-22 20:40:04
185.25.50.107,c2_havoc,9003,Critical/Critical,lt,2025-06-19 21:53:07
185.119.17.37,c2_posh,443,Critical/Critical,de,2025-06-18 07:00:38
212.46.38.224,c2_havoc,443,Critical/Critical,es,2025-06-22 11:49:38
45.55.123.49,c2_havoc,443,Critical/Critical,us,2025-06-22 06:43:51
217.182.141.142,c2_havoc,443,,Unknown,2025-06-22 09:10:06
185.193.127.252,c2_havoc,443,Critical/Critical,fi,2025-06-20 09:44:01
