IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
104.194.140.117,c2_meshagent,443,Critical/Critical,gb,2025-11-12 23:21:10
3.129.196.147,c2_mythic,443,Critical/Critical,us,2025-11-12 18:31:23
144.217.75.7,c2_mythic,80,Critical/Critical,ca,2025-11-12 20:18:14
37.60.242.208,c2_havoc,8080,Critical/Critical,fr,2025-11-05 02:33:03
46.235.224.220,c2_mythic,443,Critical/Safe,gb,2025-11-12 19:19:47
104.248.24.200,c2_meshagent,80,Critical/Critical,de,2025-11-12 23:36:42
166.88.225.91,c2_havoc,443,Critical/Critical,bz,2025-10-30 07:10:05
35.180.207.220,c2_havoc,443,Critical/Critical,fr,2025-11-12 00:41:31
34.121.25.190,c2_meshagent,80,Critical/Critical,us,2025-11-12 23:13:45
47.250.118.135,c2_havoc,443,Critical/Critical,my,2025-11-12 22:04:16
104.248.5.223,c2_meshagent,80,Critical/Critical,us,2025-11-12 23:20:17
159.203.163.99,c2_mythic,80,Critical/Critical,us,2025-11-12 17:06:52
88.99.214.170,c2_metasploit,3790,Critical/Critical,de,2025-11-09 02:10:21
89.149.211.111,c2_metasploit,3790,Critical/Critical,nl,2025-11-09 02:10:20
44.239.168.254,c2_mythic,443,Critical/Critical,us,2025-11-12 17:48:45
45.134.26.123,c2_metasploit,3790,Critical/Critical,ru,2025-11-08 08:43:13
195.88.23.135,c2_meshagent,443,Critical/Critical,ru,2025-11-12 22:23:38
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2025-11-08 13:51:25
34.154.200.25,c2_meshagent,443,Critical/Critical,it,2025-11-12 22:55:00
35.220.199.172,c2_havoc,81,Critical/Critical,hk,2025-10-31 08:25:38
83.222.136.71,c2_meshagent,80,Critical/Critical,ch,2025-11-12 22:19:37
3.10.57.150,c2_mythic,443,Critical/Critical,gb,2025-11-12 20:21:39
185.196.11.90,c2_havoc,443,Critical/Critical,ch,2025-11-08 10:34:26
45.79.198.18,c2_metasploit,3790,Critical/Critical,us,2025-11-08 09:53:05
3.111.197.32,c2_mythic,80,Critical/Critical,in,2025-11-12 18:43:59
3.115.6.114,c2_meshagent,443,Critical/Critical,jp,2025-11-12 22:25:10
34.154.124.177,c2_meshagent,80,Critical/Critical,it,2025-11-12 23:24:01
149.102.30.158,c2_mythic,80,Critical/Low,gb,2025-11-12 20:48:10
46.101.95.235,c2_metasploit,3790,Critical/Critical,gb,2025-11-08 10:45:38
38.60.253.163,c2_havoc,5566,Critical/Critical,vn,2025-11-12 00:13:14
20.188.119.195,c2_havoc,80,Critical/Critical,sg,2025-11-12 14:39:31
34.41.175.101,c2_meshagent,443,Critical/Critical,us,2025-11-13 02:23:55
95.179.171.93,c2_havoc,10443,Critical/Critical,de,2025-10-29 02:46:19
179.145.48.152,c2_havoc,8081,Critical/Critical,br,2025-11-09 03:19:55
103.235.75.42,c2_havoc,443,Critical/Critical,id,2025-11-05 00:58:38
154.37.155.252,c2_havoc,443,Critical/Critical,hk,2025-11-12 14:09:32
46.235.231.164,c2_mythic,443,Critical/Critical,gb,2025-11-12 20:09:37
92.222.241.75,c2_metasploit,3790,Critical/Critical,fr,2025-11-09 02:00:52
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2025-11-09 02:01:00
150.136.25.249,c2_mythic,80,Critical/Critical,us,2025-11-13 00:05:50
89.58.40.80,c2_metasploit,3790,Critical/Critical,de,2025-11-09 03:36:14
195.26.230.20,c2_meshagent,443,Critical/Critical,fi,2025-11-12 22:32:18
88.119.167.205,c2_metasploit,3790,Critical/Critical,lt,2025-11-09 02:10:20
107.173.141.172,c2_meshagent,443,Critical/Critical,us,2025-11-12 22:58:20
159.203.180.92,c2_mythic,80,Critical/Critical,us,2025-11-12 16:41:02
51.81.171.234,c2_havoc,443,Critical/Critical,us,2025-11-09 16:18:41
172.104.155.65,c2_mythic,443,Critical/Critical,de,2025-11-12 21:28:29
52.188.13.228,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:30:18
101.126.149.119,c2_havoc,443,Critical/Critical,cn,2025-11-12 04:06:07
45.32.140.174,c2_mythic,80,Critical/Critical,us,2025-11-12 19:19:25
