IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.33.116.110,c2_covenant,7443,Low/Critical,FR,2024-11-19 21:56:39
176.111.174.138,c2_posh,443,Safe/Critical,RU,2024-11-21 03:25:36
8.222.148.241,c2_mythic,80,Critical/Critical,US,2024-11-22 10:30:37
81.161.238.253,c2_havoc,443,Safe/Critical,FR,2024-11-22 11:18:45
162.19.135.137,C2,80,Moderate/Critical,CN,2024-11-23 01:58:05
91.121.144.27,c2_metasploit,3790,Low/Critical,LV,2024-11-17 02:24:21
108.169.164.150,c2_meshagent,443,Safe/Critical,US,2024-11-23 00:28:39
136.144.166.132,c2_havoc,443,Safe/Critical,PK,2024-11-22 03:17:56
88.99.214.170,c2_metasploit,3790,Dangerous/Critical,NL,2024-11-17 02:06:48
88.218.17.218,c2_metasploit,3790,Safe/Critical,DE,2024-11-17 02:06:47
24.209.200.147,c2_mythic,443,Safe/Critical,DE,2024-11-22 21:14:57
5.249.145.51,c2_metasploit,3790,Critical/Critical,KR,2024-11-16 20:54:30
162.250.168.109,c2_meshagent,443,Moderate/Critical,RU,2024-11-23 01:32:33
52.221.72.120,c2_havoc,443,Critical/Critical,AU,2024-11-22 06:25:54
64.7.198.196,c2_havoc,443,Moderate/Critical,US,2024-11-22 00:53:57
67.207.69.36,c2_metasploit,3790,Critical/Critical,US,2024-11-17 00:04:38
108.165.115.162,c2_meshagent,443,Critical/Critical,US,2024-11-23 00:45:14
20.188.119.195,c2_havoc,443,Low/Critical,SC,2024-11-21 18:55:42
178.32.106.144,c2_havoc,443,Safe/Critical,BG,2024-11-22 11:56:42
162.55.185.68,c2_meshagent,443,Safe/Critical,FR,2024-11-23 01:59:52
49.13.225.29,c2_metasploit,3790,Safe/Critical,FI,2024-11-16 21:29:32
193.117.208.106,c2_havoc,443,Safe/Critical,JP,2024-11-22 14:43:42
185.196.11.26,c2_havoc,443,Safe/Critical,BG,2024-11-22 17:18:10
13.36.144.221,c2_covenant,7443,Low/Critical,US,2024-11-20 16:24:25
47.116.115.7,c2_metasploit,3790,Dangerous/Critical,CN,2024-11-16 20:22:12
143.198.40.134,c2_mythic,443,Low/Critical,CA,2024-11-22 10:58:26
170.64.239.90,c2_havoc,443,Low/Critical,NL,2024-11-22 06:33:35
164.92.79.49,c2_havoc,443,Low/Critical,FR,2024-11-22 20:41:44
89.58.9.56,c2_metasploit,3790,Safe/Critical,DE,2024-11-17 02:06:48
31.14.96.236,c2_meshagent,443,Safe/Critical,DE,2024-11-23 01:27:30
134.122.99.238,c2_mythic,80,Low/Critical,GB,2024-11-22 14:19:46
31.16.28.65,c2_meshagent,443,Safe/Critical,NL,2024-11-23 01:45:59
162.251.147.107,c2_meshagent,443,Critical/Critical,CA,2024-11-23 01:26:39
122.51.240.117,c2_havoc,443,Moderate/Critical,FR,2024-11-22 20:42:52
185.255.179.150,c2_havoc,443,Moderate/Critical,BG,2024-11-22 15:03:18
129.146.170.182,c2_mythic,80,Low/Critical,CA,2024-11-22 12:03:25
165.232.146.140,c2_meshagent,443,Low/Critical,IN,2024-11-23 03:12:16
125.228.140.52,c2_meshagent,443,Safe/Critical,US,2024-11-23 02:49:22
164.92.97.45,c2_meshagent,443,Low/Critical,DE,2024-11-23 02:31:32
98.66.210.39,c2_havoc,443,Critical/Critical,US,2024-11-23 00:29:06
92.118.170.35,c2_metasploit,443,Dangerous/Critical,TW,2024-11-21 00:25:59
20.51.213.216,c2_havoc,443,Low/Critical,HK,2024-11-21 20:40:05
108.170.24.106,c2_meshagent,443,Moderate/Critical,GB,2024-11-23 01:19:28
123.60.59.48,c2_meshagent,80,Critical/Critical,HK,2024-11-23 02:21:35
63.210.148.42,c2_metasploit,3790,Critical/Critical,CN,2024-11-16 23:36:56
15.223.1.140,c2_havoc,443,Low/Critical,CN,2024-11-22 12:49:19
57.129.16.213,c2_havoc,80,Low/Critical,CN,2024-11-23 01:21:12
52.3.8.179,c2_metasploit,3790,Critical/Critical,IT,2024-11-16 21:27:31
184.168.21.97,c2_mythic,80,Critical/Critical,SE,2024-11-22 13:30:35
152.42.140.119,c2_metasploit,3790,Low/Critical,FR,2024-11-17 02:22:53
