IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
23.92.21.155,c2_meshagent,80,Critical/Critical,us,2025-12-08 03:42:52
47.83.134.97,c2_havoc,443,Critical/Critical,hk,2025-11-28 18:45:31
103.152.255.69,c2_havoc,443,Critical/Critical,pk,2025-12-04 20:09:40
194.69.162.205,c2_havoc,80,Critical/Critical,tr,2025-12-07 23:57:11
104.248.172.20,c2_mythic,80,Critical/Critical,gb,2025-12-07 19:16:48
184.162.133.157,c2_meshagent,443,Critical/Critical,ca,2025-12-08 00:58:06
13.216.130.82,c2_havoc,443,Critical/Critical,us,2025-11-24 14:53:01
154.12.230.166,c2_mythic,443,Critical/Critical,us,2025-12-07 23:01:24
23.254.215.118,c2_havoc,443,Critical/Critical,us,2025-12-07 17:41:15
206.189.154.77,c2_havoc,443,Critical/Critical,sg,2025-11-27 17:05:09
18.221.38.55,c2_meshagent,80,Critical/Critical,us,2025-12-08 04:28:08
102.37.156.171,c2_havoc,80,Critical/Critical,za,2025-12-05 19:02:07
89.83.170.24,c2_mythic,443,Critical/Critical,fr,2025-12-07 22:15:44
3.141.192.174,c2_posh,443,Critical/Critical,us,2025-11-23 07:46:39
18.157.212.186,c2_meshagent,80,Critical/Critical,de,2025-12-08 04:03:43
107.172.180.58,c2_havoc,443,Critical/Critical,us,2025-12-07 23:57:26
89.117.57.121,c2_mythic,443,Critical/Critical,fr,2025-12-07 22:56:09
159.203.163.99,c2_mythic,80,Critical/Critical,us,2025-12-08 02:08:06
18.116.50.120,c2_meshagent,80,Critical/Critical,us,2025-12-08 03:17:22
31.56.69.35,c2_mythic,443,Critical/Critical,ae,2025-12-07 23:59:28
34.219.200.70,c2_havoc,80,Critical/Critical,us,2025-12-07 15:58:32
3.150.6.129,c2_mythic,443,Critical/Critical,us,2025-12-07 21:17:15
132.145.156.102,c2_mythic,443,Critical/Critical,us,2025-12-07 21:41:52
94.141.118.159,c2_havoc,80,Critical/Critical,ru,2025-11-27 17:03:45
14.241.224.66,c2_meshagent,443,Critical/Critical,vn,2025-12-08 01:02:06
18.116.12.31,c2_meshagent,80,Critical/Critical,us,2025-12-08 03:03:02
18.194.57.25,c2_mythic,443,Critical/Critical,de,2025-12-08 00:52:38
134.199.166.195,c2_mythic,443,Critical/Critical,au,2025-12-07 23:10:11
18.225.17.240,c2_meshagent,80,Critical/Critical,us,2025-12-08 02:41:05
129.80.2.53,c2_mythic,80,Critical/Critical,us,2025-12-07 18:45:17
18.217.199.160,c2_meshagent,80,Critical/Critical,us,2025-12-08 07:49:45
147.135.36.223,c2_mythic,80,Critical/Critical,us,2025-12-07 19:32:08
172.167.163.14,c2_havoc,50000,Critical/Critical,gb,2025-11-26 07:05:42
132.145.210.148,c2_mythic,443,Critical/Critical,us,2025-12-07 19:49:08
174.138.41.37,c2_mythic,80,Critical/Critical,us,2025-12-08 00:24:19
101.37.236.43,c2_havoc,80,Critical/Critical,cn,2025-11-30 14:43:01
159.203.180.92,c2_mythic,443,Critical/Critical,us,2025-12-08 02:27:25
18.194.64.170,c2_meshagent,443,Critical/Critical,de,2025-12-08 01:15:45
18.212.211.217,c2_meshagent,443,Critical/Critical,us,2025-12-08 02:28:36
34.74.201.74,c2_meshagent,443,Critical/Critical,us,2025-12-08 01:49:50
54.176.66.101,c2_covenant,6443,Critical/Critical,us,2025-11-15 20:14:19
18.141.172.199,c2_meshagent,443,Critical/Critical,sg,2025-12-08 03:17:46
3.111.197.32,c2_mythic,443,Critical/Critical,in,2025-12-07 23:40:36
45.55.123.49,c2_havoc,443,Critical/Critical,us,2025-12-02 12:29:12
150.136.124.241,c2_mythic,80,Critical/Critical,us,2025-12-07 19:33:07
179.100.58.191,c2_havoc,8081,Critical/Critical,br,2025-11-27 03:36:02
40.66.42.246,c2_havoc,443,Critical/Critical,fr,2025-11-29 15:45:48
3.141.30.223,c2_posh,443,Critical/Critical,us,2025-11-23 05:45:05
18.191.137.27,c2_mythic,80,Critical/Critical,us,2025-12-07 23:59:06
3.145.42.234,c2_posh,443,Critical/Critical,us,2025-11-23 10:11:47
