IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.32.140.174,c2_mythic,80,Critical/Critical,us,2026-05-15 05:13:25
155.138.246.5,c2_havoc,443,Critical/Critical,us,2026-05-11 12:10:55
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2026-05-11 12:24:51
185.194.142.98,c2_meshagent,9515,Critical/Critical,de,2026-05-16 21:11:11
143.198.215.97,c2_havoc,443,Critical/Critical,sg,2026-05-06 18:39:10
38.129.139.12,c2_metasploit,3790,Critical/Critical,us,2026-05-10 19:27:32
52.188.13.228,c2_metasploit,3790,Critical/Critical,us,2026-05-11 10:43:01
37.1.226.227,c2_mythic,80,Critical/Critical,nl,2026-04-18 20:10:43
67.207.69.36,c2_metasploit,3790,Critical/Critical,gb,2026-05-11 09:16:19
20.188.119.195,c2_havoc,80,Critical/Critical,sg,2026-05-15 20:56:40
178.128.242.216,c2_meshagent,4430,Critical/Critical,nl,2026-05-16 12:57:57
146.59.1.7,c2_mythic,80,Critical/Critical,fr,2026-05-15 08:11:48
37.187.20.127,c2_metasploit,3790,Critical/Critical,fr,2026-05-10 22:03:11
206.189.40.107,c2_havoc,80,Critical/Critical,sg,2026-05-12 09:25:12
8.140.50.115,c2_metasploit,3790,Critical/Critical,cn,2026-05-11 14:53:26
77.68.4.235,c2_meshagent,9443,Critical/Critical,gb,2026-05-16 03:39:20
88.119.170.212,c2_metasploit,7687,Critical/Critical,nl,2026-05-12 19:02:40
46.101.95.235,c2_metasploit,3790,Critical/Critical,gb,2026-05-11 05:30:26
15.204.14.143,c2_havoc,443,Critical/Critical,us,2026-05-11 19:38:39
35.160.247.233,c2_mythic,80,Critical/Critical,us,2026-04-19 20:32:36
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2026-05-11 15:54:07
185.160.20.210,c2_meshagent,9510,Critical/Critical,cz,2026-05-16 19:46:07
147.93.9.173,c2_havoc,443,Critical/Critical,br,2026-04-22 09:42:05
107.172.151.85,c2_havoc,80,Critical/Critical,us,2026-05-12 10:28:40
176.133.239.174,c2_havoc,8443,Critical/Critical,fr,2026-04-25 05:36:30
51.255.46.245,c2_metasploit,3790,Critical/Critical,fr,2026-05-11 01:03:16
91.192.3.25,c2_meshagent,4430,Critical/Critical,pl,2026-05-16 16:05:53
47.129.202.153,c2_mythic,80,Critical/Critical,sg,2026-05-14 04:37:14
70.20.25.122,c2_meshagent,4430,Critical/Critical,us,2026-05-16 05:13:37
35.238.61.25,c2_mythic,80,Critical/Critical,us,2026-05-08 04:22:21
51.68.151.94,c2_mythic,80,Critical/Critical,fr,2026-05-11 22:05:03
38.147.244.61,c2_mythic,80,Critical/Critical,ca,2026-05-16 01:56:11
77.92.95.144,c2_metasploit,3790,Critical/Critical,gb,2026-05-11 12:38:50
82.165.231.122,c2_meshagent,4430,Critical/Critical,de,2026-05-16 08:35:04
45.227.254.6,c2_metasploit,3790,Critical/Critical,pa,2026-05-11 01:49:16
107.175.148.68,c2_havoc,8080,Critical/Critical,us,2026-05-15 06:26:56
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2026-05-11 07:14:43
172.245.54.187,c2_havoc,443,Critical/Critical,us,2026-05-02 18:45:55
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2026-05-11 01:47:14
90.63.226.129,c2_meshagent,3002,Critical/Critical,fr,2026-05-16 06:48:45
49.13.116.197,c2_mythic,80,Critical/Critical,de,2026-05-14 02:33:11
66.85.173.48,c2_metasploit,3790,Critical/Critical,us,2026-05-11 10:42:59
40.66.42.246,c2_havoc,443,Critical/Critical,fr,2026-05-12 20:20:48
43.159.50.194,c2_metasploit,3790,Critical/Critical,sg,2026-05-11 00:07:31
3.233.222.128,c2_havoc,443,Critical/Critical,us,2026-04-24 05:46:11
186.212.30.231,c2_havoc,443,Critical/Critical,br,2026-04-28 07:21:09
212.103.26.10,c2_havoc,443,Critical/Critical,fr,2026-05-12 18:43:53
210.2.169.213,c2_havoc,8443,Critical/Critical,pk,2026-05-15 13:04:36
79.143.87.222,c2_metasploit,3790,Critical/Critical,ir,2026-05-11 12:55:09
5.249.145.51,c2_metasploit,3790,Critical/Critical,it,2026-05-11 01:59:45
