IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
82.156.224.184,c2_havoc,8443,Critical/Critical,cn,2026-07-10 17:58:19
15.164.102.1,C2,443,Critical/Critical,kr,2026-08-04 06:15:11
95.211.126.73,c2_meshagent,1025,Critical/Critical,nl,2026-07-25 15:34:22
159.89.228.34,c2_meshagent,8086,Critical/Critical,us,2026-08-03 22:51:48
132.145.70.6,c2_mythic,443,Critical/Critical,gb,2026-08-04 15:45:19
84.193.167.236,C2,443,Critical/Critical,be,2026-08-04 07:13:16
18.217.199.160,c2_meshagent,80,Critical/Critical,us,2026-07-30 10:41:40
97.107.137.189,c2_meshagent,443,Critical/Critical,us,2026-08-04 22:03:02
185.3.94.55,c2_meshagent,8443,Critical/Critical,gb,2026-08-03 21:52:22
18.116.12.31,c2_meshagent,80,Critical/Critical,us,2026-07-30 17:08:34
3.36.30.41,c2_meshagent,443,Critical/Critical,kr,2026-08-04 18:47:08
91.207.236.3,c2_meshagent,1025,Critical/Critical,ae,2026-07-25 13:44:34
41.33.33.14,c2_meshagent,443,Critical/Critical,eg,2026-08-04 18:18:38
5.161.46.99,c2_meshagent,10000,Critical/Critical,us,2026-08-03 14:22:32
34.120.60.41,c2_meshagent,8086,Critical/Critical,us,2026-08-04 06:28:16
217.182.78.43,c2_mythic,443,Safe/Low,fr,2026-08-04 17:28:53
18.158.245.25,C2,80,Critical/Critical,de,2026-07-30 10:30:09
84.80.186.165,c2_meshagent,80,Critical/Critical,nl,2026-07-30 09:09:49
44.229.181.10,c2_meshagent,443,Critical/Critical,us,2026-08-04 20:01:10
45.67.130.123,c2_meshagent,443,Critical/Critical,ee,2026-08-03 17:45:09
18.191.38.118,c2_meshagent,10000,Critical/Critical,us,2026-08-01 09:04:54
34.117.216.69,c2_mythic,443,Critical/Critical,us,2026-07-26 08:42:08
34.253.133.65,c2_meshagent,443,Critical/Critical,ie,2026-08-03 19:34:16
82.66.178.88,c2_meshagent,1025,Critical/Critical,fr,2026-07-25 15:12:39
18.159.102.4,c2_meshagent,80,Critical/Critical,de,2026-07-30 17:02:29
141.147.92.16,C2,443,Critical/Critical,gb,2026-08-04 18:10:17
158.247.227.62,c2_meshagent,443,Critical/Critical,kr,2026-08-03 17:45:09
18.140.67.129,c2_meshagent,1025,Critical/Critical,sg,2026-07-25 15:24:00
51.195.220.56,c2_meshagent,443,Critical/Critical,fr,2026-08-04 19:23:49
52.74.77.156,c2_meshagent,443,Critical/Critical,sg,2026-08-03 23:57:08
79.72.72.196,c2_meshagent,443,Critical/Critical,gb,2026-08-03 23:57:08
18.117.242.202,c2_meshagent,80,Critical/Critical,us,2026-07-30 17:00:36
54.71.110.113,c2_meshagent,443,Critical/Critical,us,2026-08-03 21:50:17
34.253.128.50,c2_meshagent,443,Low/Safe,ie,2026-08-03 19:35:49
141.94.20.38,c2_meshagent,10000,Critical/Critical,fr,2026-08-04 04:07:20
23.88.110.42,c2_posh,8443,Critical/Critical,de,2026-07-10 21:09:02
18.116.50.120,c2_meshagent,80,Critical/Critical,us,2026-07-30 17:02:29
142.44.247.41,c2_meshagent,443,Critical/Critical,ca,2026-08-04 03:15:10
87.79.93.140,c2_meshagent,1025,Critical/Critical,de,2026-07-25 14:25:39
197.89.181.42,c2_meshagent,443,Critical/Critical,za,2026-08-03 18:03:29
84.181.252.205,c2_meshagent,1025,Critical/Critical,de,2026-07-25 13:13:22
20.199.16.117,c2_meshagent,443,Critical/Critical,fr,2026-08-04 10:08:49
5.161.41.247,c2_meshagent,10066,Critical/Critical,us,2026-07-31 16:31:26
18.142.15.107,c2_meshagent,1025,Critical/Critical,sg,2026-07-25 14:46:45
35.163.17.118,c2_mythic,443,Critical/Critical,us,2026-08-03 19:04:31
18.224.66.198,c2_meshagent,80,Critical/Critical,us,2026-07-30 17:08:28
50.6.7.9,c2_meshagent,443,Critical/Critical,us,2026-08-04 20:42:09
211.251.237.47,c2_meshagent,443,Critical/Critical,kr,2026-08-04 08:21:49
62.210.170.230,c2_meshagent,8080,Critical/Critical,fr,2026-08-04 10:12:53
85.218.186.252,c2_meshagent,1025,Critical/Critical,dk,2026-07-25 13:44:38
