IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.33.116.110,c2_covenant,7443,Low/Critical,US,2024-09-01 21:56:31
3.210.75.155,c2_mythic,80,Low/Critical,US,2024-09-14 08:00:40
185.38.142.151,c2_havoc,443,Moderate/Critical,US,2024-09-08 09:21:29
34.77.195.237,c2_meshagent,80,Low/Critical,US,2024-09-15 00:05:03
5.180.155.107,c2_metasploit,3790,Safe/Critical,FR,2024-09-13 17:55:58
146.190.54.180,c2_meshagent,443,Low/Critical,US,2024-09-14 23:44:13
20.188.119.195,c2_havoc,80,Low/Critical,SG,2024-09-13 15:09:43
88.214.25.251,c2_metasploit,3790,Safe/Critical,RU,2024-09-13 19:53:29
165.227.168.67,c2_havoc,80,Critical/Critical,US,2024-09-14 20:47:21
18.191.38.118,c2_meshagent,80,Low/Critical,US,2024-09-14 23:49:04
146.190.190.45,c2_meshagent,443,Low/Critical,US,2024-09-14 23:37:15
18.217.76.246,c2_meshagent,80,Low/Critical,BR,2024-09-14 23:54:16
72.12.198.234,c2_meshagent,80,Moderate/Critical,US,2024-09-14 23:09:43
194.26.232.247,c2_havoc,443,Safe/Critical,NL,2024-09-11 07:37:21
3.79.115.249,c2_havoc,443,Low/Critical,PK,2024-09-05 21:44:38
65.1.73.232,c2_mythic,80,Critical/Critical,IN,2024-09-14 16:15:01
107.191.57.153,c2_havoc,443,Safe/Critical,AU,2024-09-09 07:09:01
54.37.139.180,c2_mythic,80,Critical/Critical,FR,2024-09-14 19:23:58
91.223.82.25,c2_metasploit,3790,Critical/Critical,FI,2024-09-13 21:17:22
85.214.111.149,c2_metasploit,3790,Safe/Safe,FR,2024-09-13 19:28:26
46.235.225.189,c2_mythic,80,Safe/Safe,US,2024-09-14 05:10:28
74.208.226.138,c2_meshagent,80,Moderate/Critical,US,2024-09-15 00:00:00
15.222.213.116,c2_meshagent,443,Critical/Critical,CA,2024-09-15 01:06:06
92.222.241.75,c2_metasploit,3790,Critical/Critical,RU,2024-09-13 20:37:16
18.213.14.181,c2_mythic,443,Low/Critical,US,2024-09-14 23:47:41
18.189.254.81,c2_meshagent,80,Low/Critical,US,2024-09-15 00:16:20
18.117.151.168,c2_meshagent,80,Critical/Critical,US,2024-09-15 00:24:12
77.221.152.198,c2_metasploit,3790,Safe/Critical,IR,2024-09-13 19:25:10
15.204.209.21,c2_meshagent,80,Critical/Critical,US,2024-09-15 00:49:49
91.198.77.194,c2_metasploit,3790,Safe/Critical,NL,2024-09-13 20:30:13
73.131.211.247,c2_meshagent,443,Safe/Critical,CL,2024-09-14 23:33:14
51.83.43.173,c2_metasploit,3790,Critical/Critical,FR,2024-09-13 17:57:01
18.224.84.65,c2_meshagent,80,Low/Critical,US,2024-09-15 00:00:58
77.92.95.143,c2_metasploit,3790,Critical/Critical,US,2024-09-13 18:43:56
138.197.37.104,c2_havoc,443,Low/Critical,US,2024-09-14 19:36:21
45.32.140.174,c2_mythic,443,Critical/Critical,DE,2024-09-14 08:31:13
54.175.31.82,c2_mythic,80,Low/Critical,US,2024-09-14 20:15:39
18.231.230.129,c2_meshagent,80,Low/Critical,US,2024-09-14 23:47:30
18.218.11.108,c2_meshagent,80,Critical/Critical,US,2024-09-14 23:36:06
95.216.201.166,c2_metasploit,3790,Safe/Critical,FR,2024-09-13 20:37:15
144.139.181.69,c2_meshagent,443,Safe/Critical,NL,2024-09-14 23:10:49
47.129.202.153,c2_mythic,80,Critical/Critical,US,2024-09-14 11:44:28
146.83.8.130,c2_meshagent,443,Moderate/Critical,US,2024-09-14 23:38:26
34.235.142.173,c2_meshagent,443,Low/Critical,US,2024-09-15 01:43:50
174.138.41.37,c2_mythic,80,Critical/Critical,US,2024-09-14 21:30:13
103.152.254.139,c2_havoc,443,Safe/Critical,AU,2024-09-06 17:27:17
98.142.95.254,c2_metasploit,3790,Safe/Critical,US,2024-09-13 21:24:13
40.116.101.15,c2_havoc,443,Low/Critical,US,2024-09-09 04:05:14
46.235.224.220,c2_mythic,80,Safe/Safe,US,2024-09-14 11:57:27
65.109.133.88,c2_metasploit,3790,Safe/Critical,RU,2024-09-13 18:35:12
