IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
186.27.252.170,c2_meshagent,80,Critical/Critical,co,2026-09-11 21:06:02
185.52.92.171,c2_meshagent,80,Critical/Critical,ie,2026-09-11 20:50:02
138.68.105.97,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:54:13
20.2.140.201,c2_havoc,8443,Critical/Critical,hk,2026-08-28 04:12:30
38.102.127.237,c2_meshagent,80,Critical/Critical,ca,2026-09-11 20:23:00
217.217.97.164,c2_havoc,8080,Critical/Critical,fr,2026-09-09 05:51:10
185.89.176.71,c2_meshagent,80,Critical/Critical,pl,2026-09-11 20:39:28
164.132.104.177,c2_havoc,8443,Critical/Critical,fr,2026-08-28 18:51:12
138.2.172.132,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:39:22
137.184.87.85,C2,80,Critical/Moderate,us,2026-09-11 20:35:14
185.223.93.194,c2_meshagent,80,Critical/Critical,nl,2026-09-11 20:24:40
169.58.251.108,c2_meshagent,80,Critical/Critical,fr,2026-09-11 20:42:50
51.81.171.234,c2_havoc,80,Critical/Critical,us,2026-09-11 18:12:01
139.186.177.207,c2_meshagent,80,Critical/Moderate,cn,2026-09-11 21:02:28
185.130.45.240,c2_havoc,8443,Critical/Critical,se,2026-09-10 10:10:04
39.108.174.60,c2_meshagent,80,Critical/Critical,cn,2026-09-11 20:50:27
185.250.180.97,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:37:15
137.184.179.194,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:31:19
138.249.133.115,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:45:24
23.88.110.42,c2_posh,8443,Critical/Critical,de,2026-09-10 17:27:44
170.205.18.114,c2_meshagent,80,Critical/Critical,ca,2026-09-11 20:54:03
137.184.88.215,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:33:10
185.16.61.210,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:24:01
168.138.70.2,c2_meshagent,80,Critical/Critical,ca,2026-09-11 20:31:25
138.197.179.130,C2,443,Critical/Critical,de,2026-09-11 20:43:25
39.96.207.53,c2_meshagent,80,Critical/Critical,cn,2026-09-11 20:33:57
138.199.165.58,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:49:00
168.138.25.143,c2_meshagent,80,Critical/Critical,au,2026-09-11 20:21:56
168.119.49.246,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:37:16
35.179.229.71,c2_havoc,80,Critical/Critical,gb,2026-09-11 11:49:48
137.131.199.132,c2_meshagent,80,Critical/Critical,br,2026-09-11 20:30:39
138.197.173.148,c2_meshagent,80,Critical/Critical,ca,2026-09-11 20:58:35
38.54.104.49,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:31:16
137.184.233.44,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:33:59
185.183.98.119,c2_meshagent,80,Critical/Critical,nl,2026-09-11 20:22:48
44.238.10.203,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:43:24
173.249.41.141,c2_havoc,80,Critical/Critical,fr,2026-09-02 22:18:26
3.39.131.123,c2_meshagent,80,Critical/Critical,kr,2026-09-11 20:54:44
139.162.197.90,c2_meshagent,80,Critical/Critical,gb,2026-09-11 20:52:55
38.54.95.111,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:27:10
168.138.149.125,c2_meshagent,80,Critical/Critical,br,2026-09-11 20:21:53
168.100.8.11,c2_meshagent,80,Critical/Critical,nl,2026-09-11 20:22:08
138.197.158.190,c2_meshagent,80,Critical/Critical,ca,2026-09-11 20:40:50
138.197.108.178,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:42:27
168.119.186.69,c2_meshagent,80,Critical/Critical,de,2026-09-11 20:38:29
38.54.95.37,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:27:02
38.190.196.106,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:34:43
88.179.35.110,c2_darkcomet,49168,Critical/Critical,fr,2026-08-27 13:31:29
106.15.65.247,c2_havoc,8443,Critical/Critical,cn,2026-08-27 19:35:18
138.84.8.31,c2_meshagent,80,Critical/Critical,us,2026-09-11 20:45:32
