IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
34.117.216.69,c2_mythic,443,Critical/Critical,us,2026-08-08 22:38:51
51.124.242.174,c2_meshagent,80,Critical/Critical,nl,2026-08-09 16:58:43
31.56.240.197,c2_meshagent,80,Critical/Critical,kz,2026-08-09 17:20:37
199.195.205.57,c2_meshagent,80,Critical/Critical,ca,2026-08-09 16:50:50
51.195.60.102,c2_meshagent,80,Critical/Critical,de,2026-08-09 16:56:26
51.68.137.215,c2_meshagent,80,Critical/Critical,pl,2026-08-09 17:01:24
50.226.172.139,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:16:44
122.244.41.32,c2_meshagent,8008,Critical/Critical,cn,2026-08-09 16:20:30
50.233.156.43,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:32:50
32.217.74.107,c2_meshagent,80,Critical/Critical,us,2026-08-09 17:11:08
146.59.1.7,c2_mythic,443,Critical/Critical,fr,2026-07-26 08:42:08
123.51.28.121,c2_meshagent,80,Critical/Critical,au,2026-08-09 16:30:12
51.83.93.163,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:54:51
125.228.140.52,c2_meshagent,80,Critical/Critical,tw,2026-08-09 17:06:10
198.154.191.134,c2_meshagent,80,Critical/Critical,ca,2026-08-09 16:15:32
124.6.183.197,c2_meshagent,80,Critical/Critical,ph,2026-08-09 17:00:02
51.195.220.56,c2_meshagent,443,Critical/Critical,fr,2026-08-09 16:11:04
51.15.155.156,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:30:11
51.79.111.87,c2_meshagent,80,Critical/Critical,ca,2026-08-09 17:09:22
198.58.122.41,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:13:07
31.14.96.236,c2_meshagent,80,Critical/Critical,nl,2026-08-09 17:24:01
50.114.115.58,c2_meshagent,80,Critical/Critical,de,2026-08-09 16:15:09
123.16.54.224,c2_meshagent,80,Critical/Critical,vn,2026-08-09 16:48:23
51.91.156.69,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:36:53
51.92.27.60,c2_meshagent,80,Critical/Critical,es,2026-08-09 16:59:32
132.145.70.6,c2_mythic,3000,Critical/Critical,gb,2026-08-08 22:52:17
50.116.47.6,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:15:42
46.62.235.250,c2_mythic,443,Critical/Critical,fi,2026-08-09 09:38:51
51.255.46.245,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:21:23
51.255.167.105,C2,80,Critical/Critical,fr,2026-08-09 17:00:17
198.46.211.154,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:20:10
50.211.62.25,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:12:54
125.209.64.53,c2_meshagent,80,Critical/Critical,pk,2026-08-09 17:31:38
31.27.211.46,c2_meshagent,80,Critical/Critical,it,2026-08-09 17:19:38
199.192.19.98,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:48:27
51.79.99.115,c2_meshagent,80,Critical/Critical,ca,2026-08-09 17:00:07
51.155.181.220,c2_meshagent,80,Critical/Critical,gb,2026-08-09 16:57:59
31.129.22.160,c2_meshagent,80,Critical/Critical,pt,2026-08-09 17:18:08
3.231.211.159,c2_havoc,8443,Critical/Critical,us,2026-08-04 12:12:00
51.89.52.95,c2_meshagent,80,Critical/Critical,de,2026-08-09 16:25:51
45.61.176.146,c2_havoc,80,Critical/Critical,us,2026-08-04 12:16:20
198.199.119.163,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:10:56
31.166.9.78,c2_meshagent,80,Critical/Critical,sa,2026-08-09 17:06:05
51.91.120.192,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:33:03
199.79.193.76,c2_meshagent,80,Critical/Critical,us,2026-08-09 16:38:53
51.75.205.211,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:57:10
51.178.27.146,c2_meshagent,80,Critical/Critical,fr,2026-08-09 16:28:02
107.172.77.178,c2_metasploit,5950,Critical/Critical,us,2026-08-09 05:25:52
198.244.197.118,c2_meshagent,80,Critical/Critical,gb,2026-08-09 16:20:53
51.222.122.188,c2_meshagent,80,Critical/Critical,ca,2026-08-09 16:39:18
