IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
46.235.225.189,c2_mythic,80,Critical/Safe,gb,2026-03-08 12:14:39
44.237.51.75,c2_mythic,80,Critical/Critical,us,2026-02-08 18:37:39
109.172.90.162,c2_metasploit,3790,Critical/Critical,ru,2026-03-08 13:10:22
107.189.27.83,c2_havoc,8443,Critical/Critical,nl,2026-03-08 16:52:56
94.237.86.193,c2_havoc,80,Critical/Critical,fi,2026-03-03 05:24:15
89.168.42.140,c2_havoc,443,Critical/Critical,fr,2026-03-01 00:13:26
23.30.96.152,c2_meshagent,443,Critical/Critical,us,2026-03-08 21:26:59
4.145.85.68,c2_havoc,443,Critical/Critical,sg,2026-02-16 18:28:17
109.228.59.27,c2_metasploit,3790,Critical/Critical,gb,2026-03-08 13:10:25
3.73.139.241,c2_meshagent,443,Critical/Critical,de,2026-03-08 22:13:19
185.241.4.238,c2_meshagent,443,Critical/Critical,il,2026-03-08 21:23:43
103.53.170.120,c2_metasploit,3790,Critical/Critical,vn,2026-03-08 10:56:30
46.226.141.36,c2_mythic,80,Critical/Moderate,ee,2026-03-06 15:38:58
194.135.20.24,c2_havoc,8080,Critical/Critical,nl,2026-02-23 10:25:13
185.118.49.162,c2_meshagent,443,Critical/Critical,az,2026-03-08 21:41:59
95.179.191.226,c2_havoc,443,Critical/Critical,nl,2026-02-24 06:21:18
20.199.67.52,c2_covenant,7443,Critical/Critical,fr,2026-02-28 16:20:43
185.183.98.119,c2_meshagent,443,Critical/Critical,nl,2026-03-08 21:55:29
185.199.222.210,c2_mythic,80,Critical/Critical,gb,2026-03-07 18:32:52
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2026-03-08 13:47:09
38.147.244.61,c2_mythic,80,Critical/Critical,ca,2026-03-06 16:07:21
109.205.180.199,c2_havoc,443,Critical/Critical,fr,2026-02-15 01:29:35
3.85.107.177,c2_havoc,443,Critical/Critical,us,2026-02-26 05:56:26
85.215.221.231,c2_covenant,7443,Critical/Critical,de,2026-02-28 04:04:20
109.248.6.246,c2_metasploit,3790,Critical/Critical,ru,2026-03-08 14:41:14
185.17.175.148,c2_meshagent,443,Critical/Critical,gb,2026-03-08 22:09:55
46.62.161.76,c2_mythic,80,Critical/Critical,fi,2026-03-06 19:54:31
48.217.50.253,c2_mythic,7443,Critical/Critical,us,2026-03-08 08:38:27
185.70.46.156,c2_meshagent,443,Critical/Critical,be,2026-03-08 21:21:34
15.204.95.228,c2_havoc,443,Critical/Critical,us,2026-03-08 12:59:12
185.82.200.158,c2_meshagent,443,Critical/Critical,nl,2026-03-08 22:09:50
103.47.113.242,c2_metasploit,3790,Critical/Critical,hk,2026-03-08 10:59:43
103.253.147.9,c2_metasploit,3790,Critical/Critical,sg,2026-03-08 10:59:49
1.92.115.217,c2_havoc,443,Critical/Critical,cn,2026-02-28 04:57:31
185.106.250.107,c2_meshagent,443,Critical/Critical,at,2026-03-08 21:21:28
51.68.151.94,c2_mythic,443,Critical/Critical,fr,2026-03-08 12:37:53
103.234.16.100,c2_metasploit,3790,Critical/Critical,bd,2026-03-08 11:26:43
47.91.124.11,c2_mythic,80,Critical/Critical,ae,2026-03-08 07:25:13
35.238.61.25,c2_mythic,80,Critical/Critical,us,2026-02-23 22:19:46
35.84.68.231,c2_mythic,80,Critical/Critical,us,2026-02-27 17:27:21
5.199.138.38,c2_mythic,3001,Critical/Critical,de,2026-03-07 03:47:48
206.189.213.116,c2_havoc,443,Critical/Critical,us,2026-02-15 21:18:27
185.214.5.128,c2_meshagent,443,Critical/Critical,nl,2026-03-08 21:28:52
3.129.196.147,c2_mythic,80,Critical/Critical,us,2026-03-08 12:02:20
15.204.14.143,c2_havoc,443,Critical/Critical,us,2026-03-08 19:59:25
51.83.161.87,c2_mythic,443,Critical/Critical,fr,2026-03-08 20:37:14
118.69.35.0,c2_meshagent,443,Critical/Critical,vn,2026-03-08 21:14:52
45.55.182.145,c2_mythic,80,Critical/Critical,us,2026-03-08 08:22:31
185.90.211.157,c2_meshagent,443,Critical/Critical,es,2026-03-08 21:26:56
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2026-03-08 10:57:42
