IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
206.189.138.99,c2_havoc,443,Low/Low,in,2025-11-14 11:52:14
34.128.175.224,c2_mythic,80,Critical/Critical,us,2025-11-14 21:01:28
104.198.172.133,c2_mythic,443,Critical/Critical,us,2025-11-14 18:45:20
13.61.8.206,c2_meshagent,5590,Critical/Critical,se,2025-11-14 22:23:14
35.198.51.89,c2_meshagent,80,Critical/Critical,br,2025-11-14 23:09:41
92.204.173.24,c2_metasploit,3790,Critical/Critical,fr,2025-11-09 02:10:20
54.177.65.243,c2_meshagent,80,Critical/Critical,us,2025-11-15 00:05:06
173.249.45.65,c2_havoc,443,Critical/Critical,fr,2025-11-13 18:41:24
83.222.136.71,c2_meshagent,80,Critical/Critical,ch,2025-11-14 22:24:56
149.102.148.193,c2_mythic,80,Critical/Critical,gb,2025-11-14 20:56:43
89.117.2.138,c2_havoc,443,Critical/Critical,fr,2025-11-08 10:34:26
13.220.255.89,c2_meshagent,443,Critical/Critical,us,2025-11-14 22:29:11
18.143.93.130,c2_mythic,80,Critical/Critical,sg,2025-11-14 19:02:09
37.60.242.208,c2_havoc,443,Critical/Critical,fr,2025-11-05 00:58:38
188.164.131.223,c2_mythic,443,Critical/Safe,it,2025-11-14 19:27:35
105.101.89.231,c2_darkcomet,5001,Critical/Critical,dz,2025-10-25 08:45:20
38.29.200.82,c2_meshagent,443,Critical/Critical,us,2025-11-14 23:15:06
54.252.5.210,c2_meshagent,80,Critical/Critical,au,2025-11-14 22:39:33
47.83.134.97,c2_havoc,443,Critical/Critical,hk,2025-11-14 17:10:03
38.89.142.156,c2_meshagent,443,Critical/Critical,sg,2025-11-14 22:38:11
101.126.149.119,c2_havoc,5566,Critical/Critical,cn,2025-11-12 00:13:14
23.95.108.237,c2_meshagent,80,Critical/Critical,us,2025-11-14 23:52:35
13.55.121.98,c2_meshagent,80,Critical/Critical,au,2025-11-14 23:25:14
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:22:28
166.88.225.91,c2_havoc,443,Critical/Critical,bz,2025-10-29 08:50:57
45.32.140.174,c2_mythic,443,Critical/Critical,us,2025-11-14 18:42:52
47.84.45.71,c2_mythic,80,Critical/Critical,sg,2025-11-14 20:16:43
13.82.82.36,c2_meshagent,80,Critical/Critical,us,2025-11-14 23:28:00
77.92.95.127,c2_metasploit,3790,Critical/Critical,gb,2025-11-09 01:14:04
45.145.164.234,c2_havoc,80,Critical/Critical,fr,2025-11-03 17:43:00
178.62.48.123,c2_havoc,8080,Critical/Critical,gb,2025-11-04 18:15:20
104.131.99.53,c2_mythic,443,Critical/Critical,us,2025-11-14 18:40:28
51.81.171.234,c2_havoc,8081,Critical/Critical,us,2025-11-09 03:19:55
94.249.138.23,c2_mythic,80,Critical/Critical,de,2025-11-14 19:13:09
89.149.211.111,c2_metasploit,3790,Critical/Critical,nl,2025-11-09 02:00:58
35.179.81.109,c2_meshagent,443,Critical/Critical,gb,2025-11-14 22:49:47
88.218.17.218,c2_metasploit,3790,Critical/Critical,nl,2025-11-09 02:00:52
13.57.13.8,c2_meshagent,80,Critical/Critical,us,2025-11-14 23:18:23
132.145.210.148,c2_mythic,443,Critical/Critical,us,2025-11-14 20:33:37
130.61.47.176,c2_havoc,443,Critical/Critical,de,2025-11-14 19:19:18
179.145.48.152,c2_havoc,443,Critical/Critical,br,2025-11-09 16:18:41
13.229.117.58,c2_meshagent,443,Critical/Critical,sg,2025-11-14 23:13:35
195.123.240.47,c2_havoc,443,Critical/Critical,us,2025-11-08 03:16:54
35.165.52.124,c2_meshagent,80,Critical/Critical,us,2025-11-14 22:37:42
13.61.188.176,c2_meshagent,443,Critical/Critical,se,2025-11-14 23:01:51
47.94.225.128,c2_metasploit,3790,Critical/Critical,cn,2025-11-08 09:53:05
46.235.224.220,c2_mythic,80,Critical/Safe,gb,2025-11-14 17:06:04
54.237.199.223,c2_meshagent,80,Critical/Critical,us,2025-11-14 23:52:48
43.240.223.126,c2_metasploit,3790,Critical/Critical,cn,2025-11-08 08:41:10
45.8.148.165,c2_metasploit,3790,Critical/Critical,de,2025-11-08 08:43:00
