IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
145.14.157.18,c2_metasploit,3790,Critical/Critical,nl,2025-12-20 10:21:29
192.81.135.7,c2_mythic,80,Critical/Critical,us,2025-12-26 18:37:46
96.85.21.74,c2_meshagent,443,Critical/Critical,us,2025-12-26 21:16:32
162.243.22.15,c2_metasploit,3790,Critical/Critical,us,2025-12-20 13:04:52
154.12.230.166,c2_mythic,443,Critical/Critical,us,2025-12-26 21:01:26
13.202.83.251,c2_mythic,443,Critical/Critical,in,2025-12-26 20:48:29
162.214.66.186,c2_metasploit,3790,Critical/Critical,us,2025-12-20 13:04:52
87.229.84.76,c2_mythic,80,Critical/Critical,hu,2025-12-27 01:57:55
161.35.177.190,c2_metasploit,3790,Critical/Critical,us,2025-12-20 11:41:32
93.154.128.151,c2_mythic,80,Critical/Critical,pl,2025-12-26 18:43:14
185.70.130.174,c2_darkcomet,443,Critical/Critical,ru,2025-12-23 01:44:06
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2025-12-20 19:33:55
161.97.171.116,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 13:04:50
146.190.51.91,c2_metasploit,3790,Critical/Critical,us,2025-12-20 06:52:25
51.81.171.234,c2_havoc,443,Critical/Critical,us,2025-12-26 11:14:34
212.47.227.240,c2_meshagent,443,Critical/Critical,fr,2025-12-26 21:26:41
177.124.72.24,c2_havoc,80,Critical/Critical,br,2025-12-26 19:06:48
176.126.242.25,c2_mythic,80,Critical/Critical,gb,2025-12-26 16:53:53
159.223.29.112,c2_metasploit,3790,Critical/Critical,de,2025-12-20 12:40:21
89.58.40.80,c2_metasploit,3790,Critical/Critical,de,2025-12-20 19:33:55
23.254.215.118,c2_havoc,8080,Critical/Critical,us,2025-12-26 02:44:06
144.217.75.7,c2_mythic,80,Critical/Critical,ca,2025-12-26 17:42:12
154.26.156.10,c2_meshagent,443,Critical/Critical,au,2025-12-26 21:22:46
188.166.156.56,c2_havoc,8080,Critical/Critical,gb,2025-12-26 03:38:15
23.94.188.227,c2_meshagent,80,Critical/Critical,us,2025-12-27 00:48:14
154.5.66.53,c2_meshagent,80,Critical/Critical,ca,2025-12-26 22:31:34
194.182.64.104,c2_havoc,443,Critical/Critical,cz,2025-12-12 04:06:17
121.43.242.233,c2_meshagent,443,Critical/Critical,cn,2025-12-26 21:16:26
13.82.82.36,c2_meshagent,80,Critical/Critical,us,2025-12-27 00:47:51
23.17.124.73,c2_meshagent,80,Critical/Critical,ca,2025-12-26 22:05:11
134.209.187.151,c2_meshagent,443,Critical/Critical,gb,2025-12-26 21:30:57
136.115.26.211,c2_havoc,443,Critical/Critical,us,2025-12-11 13:54:28
129.213.47.161,c2_mythic,7443,Critical/Low,us,2025-12-26 15:47:47
23.95.108.237,c2_meshagent,80,Critical/Critical,us,2025-12-27 00:25:03
18.159.102.4,c2_meshagent,80,Critical/Critical,de,2025-12-26 21:57:21
23.94.232.178,c2_meshagent,80,Critical/Critical,us,2025-12-26 23:56:14
165.22.189.77,c2_havoc,443,Critical/Critical,us,2025-12-05 04:10:57
213.165.42.46,c2_havoc,443,Critical/Critical,de,2025-12-26 09:09:05
3.109.153.237,c2_havoc,443,Critical/Critical,in,2025-12-24 17:33:33
164.132.50.235,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 13:53:33
13.48.10.196,c2_meshagent,80,Critical/Critical,se,2025-12-26 23:32:56
13.212.182.76,c2_meshagent,80,Critical/Critical,sg,2025-12-27 01:36:40
18.191.137.27,c2_mythic,80,Critical/Critical,us,2025-12-26 20:35:39
13.49.83.190,c2_meshagent,80,Critical/Critical,se,2025-12-26 23:20:50
18.212.57.12,c2_meshagent,80,Critical/Critical,us,2025-12-26 23:15:58
45.150.128.160,c2_havoc,443,Critical/Critical,th,2025-11-29 01:27:21
154.90.58.124,c2_meshagent,443,Critical/Critical,sg,2025-12-26 21:26:10
150.136.124.241,c2_mythic,80,Critical/Critical,us,2025-12-26 20:32:43
82.180.146.166,c2_metasploit,3790,Critical/Critical,in,2025-12-20 15:08:56
138.197.32.49,c2_havoc,443,Critical/Critical,us,2025-12-10 07:36:48
