IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
104.248.172.20,c2_mythic,80,Critical/Critical,gb,2025-12-22 22:46:10
45.137.99.68,c2_havoc,443,Critical/Critical,ro,2025-11-27 13:44:55
3.111.197.32,c2_mythic,80,Critical/Critical,in,2025-12-22 15:18:31
178.248.73.29,c2_meshagent,80,Critical/Critical,id,2025-12-22 21:57:06
104.45.148.218,c2_meshagent,443,Critical/Critical,us,2025-12-22 22:50:46
157.90.168.196,c2_meshagent,80,Critical/Critical,de,2025-12-22 21:51:42
23.30.96.152,c2_meshagent,80,Critical/Critical,us,2025-12-23 01:25:25
18.117.242.202,c2_meshagent,443,Critical/Critical,us,2025-12-22 23:08:33
34.160.137.166,c2_mythic,443,Critical/Critical,us,2025-12-22 21:02:05
23.95.218.57,c2_meshagent,80,Critical/Critical,us,2025-12-22 23:43:36
193.222.62.63,c2_havoc,443,Critical/Critical,ru,2025-12-04 20:09:40
47.83.134.97,c2_havoc,8000,Critical/Critical,hk,2025-11-28 15:22:03
104.171.216.41,c2_meshagent,80,Critical/Critical,us,2025-12-22 22:04:03
88.179.35.110,c2_darkcomet,49168,Critical/Critical,fr,2025-12-06 00:18:43
82.76.248.166,c2_meshagent,80,Critical/Critical,ro,2025-12-22 21:42:16
44.244.204.235,c2_havoc,443,Critical/Critical,us,2025-12-14 21:30:06
40.66.42.246,c2_havoc,80,Critical/Critical,fr,2025-12-14 14:20:03
172.245.152.31,c2_havoc,443,Critical/Critical,us,2025-12-12 10:14:36
203.159.94.36,c2_havoc,9003,Critical/Critical,th,2025-12-20 15:33:47
194.233.103.18,c2_meshagent,443,Critical/Critical,us,2025-12-22 21:56:12
104.248.4.197,c2_meshagent,80,Critical/Critical,us,2025-12-22 22:00:13
102.37.156.171,c2_havoc,443,Critical/Critical,za,2025-12-04 16:12:33
23.20.191.130,c2_mythic,443,Critical/Critical,us,2025-12-22 22:13:19
23.94.232.178,c2_meshagent,80,Critical/Critical,us,2025-12-22 22:42:40
165.22.184.26,c2_metasploit,3790,Critical/Critical,us,2025-12-20 13:53:33
134.199.166.195,c2_mythic,80,Critical/Critical,au,2025-12-22 21:44:28
13.237.204.184,c2_meshagent,80,Critical/Critical,au,2025-12-23 01:20:27
13.211.144.98,c2_meshagent,80,Critical/Critical,au,2025-12-23 01:07:54
146.59.199.61,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 06:29:20
209.74.87.113,c2_mythic,80,Critical/Critical,us,2025-12-22 16:03:40
104.248.120.16,c2_meshagent,80,Critical/Critical,us,2025-12-22 23:27:49
178.254.34.240,c2_meshagent,80,Critical/Critical,de,2025-12-22 21:44:21
88.119.170.212,c2_metasploit,3790,Critical/Critical,nl,2025-12-20 19:03:59
101.37.236.43,c2_havoc,80,Critical/Critical,cn,2025-12-16 16:46:24
45.150.128.160,c2_havoc,443,Critical/Critical,th,2025-11-28 13:20:44
192.163.197.248,c2_mythic,443,Critical/Critical,us,2025-12-22 20:07:43
13.57.13.8,c2_meshagent,80,Critical/Critical,us,2025-12-23 01:38:58
161.97.171.116,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 12:40:21
154.49.3.5,c2_metasploit,3790,Critical/Critical,us,2025-12-20 05:40:40
162.214.66.186,c2_metasploit,3790,Critical/Critical,us,2025-12-20 11:41:32
154.37.155.252,c2_havoc,443,Critical/Critical,hk,2025-12-12 04:06:17
165.227.250.1,c2_mythic,443,Critical/Critical,us,2025-12-22 15:54:24
3.149.152.173,c2_mythic,80,Critical/Critical,us,2025-12-22 18:20:35
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2025-12-20 18:58:14
162.243.22.15,c2_metasploit,3790,Critical/Critical,us,2025-12-20 13:04:50
157.245.5.218,c2_meshagent,80,Critical/Critical,us,2025-12-22 21:42:55
176.126.240.209,c2_mythic,80,Critical/Critical,gb,2025-12-22 18:18:37
13.218.244.149,c2_meshagent,80,Critical/Critical,us,2025-12-23 00:41:54
34.100.173.153,c2_meshagent,443,Critical/Critical,in,2025-12-22 21:56:24
104.130.127.53,c2_mythic,80,Critical/Critical,us,2025-12-23 01:01:10
