IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
179.100.58.191,c2_havoc,443,Critical/Critical,br,2025-11-27 17:05:09
18.116.12.31,c2_meshagent,443,Critical/Critical,us,2025-12-07 04:11:18
3.12.108.249,c2_posh,443,Critical/Critical,us,2025-11-23 05:45:05
3.115.6.114,c2_meshagent,443,Critical/Critical,jp,2025-12-07 04:28:49
18.117.242.202,c2_meshagent,80,Critical/Critical,us,2025-12-07 02:52:28
134.199.166.195,c2_mythic,8080,Critical/Critical,au,2025-12-06 21:28:32
77.92.95.144,c2_metasploit,3790,Critical/Critical,gb,2025-11-09 01:14:04
158.69.54.27,c2_mythic,443,Critical/Critical,ca,2025-12-06 22:09:36
206.189.154.77,c2_havoc,8081,Critical/Critical,sg,2025-11-27 02:30:29
47.83.134.97,c2_havoc,80,Critical/Critical,hk,2025-11-30 14:43:01
45.145.164.112,c2_mythic,80,Critical/Critical,fr,2025-12-06 23:05:41
35.180.181.197,c2_havoc,443,Critical/Critical,fr,2025-11-25 07:45:28
92.204.173.24,c2_metasploit,3790,Critical/Critical,fr,2025-11-09 02:10:20
185.243.216.43,c2_havoc,10443,Critical/Critical,no,2025-11-26 10:38:07
83.243.64.180,c2_metasploit,3790,Critical/Critical,ru,2025-11-08 22:42:58
18.212.57.12,c2_meshagent,443,Critical/Critical,us,2025-12-07 05:16:11
3.11.144.113,c2_meshagent,80,Critical/Critical,gb,2025-12-07 02:38:43
104.130.127.53,c2_mythic,80,Critical/Critical,us,2025-12-07 03:13:42
3.214.11.74,c2_meshagent,80,Critical/Critical,us,2025-12-07 03:55:25
3.129.196.147,c2_mythic,443,Critical/Critical,us,2025-12-07 05:07:43
3.10.57.150,c2_mythic,80,Critical/Critical,gb,2025-12-07 01:46:58
86.54.42.94,c2_havoc,80,Critical/Critical,sc,2025-12-06 15:04:15
18.116.50.120,c2_meshagent,443,Critical/Critical,us,2025-12-07 04:23:38
147.135.36.223,c2_mythic,80,Critical/Critical,us,2025-12-06 23:40:03
62.106.66.166,c2_metasploit,3790,Critical/Critical,nl,2025-11-08 19:21:30
18.194.57.25,c2_mythic,443,Critical/Critical,de,2025-12-07 05:05:03
188.209.129.159,c2_mythic,443,Critical/Critical,de,2025-12-07 00:22:48
159.65.14.178,c2_havoc,443,Critical/Critical,sg,2025-11-28 09:05:19
45.150.128.160,c2_havoc,443,Critical/Critical,th,2025-11-29 15:45:48
130.61.47.176,c2_havoc,443,Critical/Critical,de,2025-12-06 13:15:30
34.219.200.70,c2_havoc,443,Critical/Critical,us,2025-12-06 14:07:24
18.141.172.199,c2_meshagent,443,Critical/Critical,sg,2025-12-07 05:24:23
3.141.192.174,c2_posh,443,Critical/Critical,us,2025-11-22 09:47:06
172.167.163.14,c2_havoc,50000,Critical/Critical,gb,2025-11-26 07:05:42
18.142.15.107,c2_meshagent,80,Critical/Critical,sg,2025-12-07 04:27:17
87.249.53.167,c2_metasploit,3790,Critical/Critical,ru,2025-11-08 22:43:00
174.138.41.37,c2_mythic,80,Critical/Critical,us,2025-12-07 01:43:21
3.111.197.32,c2_mythic,80,Critical/Critical,in,2025-12-07 01:00:18
18.159.102.4,c2_meshagent,80,Critical/Critical,de,2025-12-07 03:21:12
165.22.189.77,c2_havoc,80,Critical/Critical,us,2025-12-06 19:02:21
66.85.173.48,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:22:28
89.58.40.80,c2_metasploit,3790,Critical/Critical,de,2025-11-09 03:36:15
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2025-12-07 00:36:04
107.172.180.58,c2_havoc,443,Critical/Critical,us,2025-12-04 20:09:40
173.236.143.33,c2_mythic,443,Critical/Critical,us,2025-12-06 22:39:05
3.65.13.57,c2_meshagent,80,Critical/Critical,de,2025-12-07 03:35:18
18.217.199.160,c2_meshagent,443,Critical/Critical,us,2025-12-07 04:20:10
13.234.119.93,c2_havoc,443,Critical/Critical,in,2025-11-28 13:20:44
20.188.119.195,c2_havoc,80,Critical/Critical,sg,2025-12-06 21:05:21
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:26:32
