IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
3.141.30.223,c2_posh,443,Critical/Critical,us,2025-11-23 11:15:09
3.12.108.249,c2_posh,443,Critical/Critical,us,2025-11-23 07:46:39
13.216.130.82,c2_havoc,443,Critical/Critical,us,2025-11-22 05:26:32
176.126.244.75,c2_mythic,80,Critical/Critical,gb,2025-12-04 07:21:34
107.21.96.121,c2_meshagent,443,Critical/Critical,us,2025-12-04 13:39:06
3.129.196.147,c2_mythic,443,Critical/Critical,us,2025-12-04 09:26:48
159.65.14.178,c2_havoc,8071,Critical/Critical,sg,2025-11-26 17:50:48
3.129.22.86,c2_posh,443,Critical/Critical,us,2025-11-23 08:09:39
31.220.84.183,c2_mythic,80,Critical/Critical,fr,2025-12-04 11:51:40
212.227.76.105,c2_mythic,80,Critical/Critical,de,2025-12-04 12:05:06
103.152.255.69,c2_havoc,80,Critical/Critical,pk,2025-11-30 14:43:01
107.22.46.165,c2_meshagent,80,Critical/Critical,us,2025-12-04 13:53:55
185.185.56.116,c2_meshagent,80,Critical/Critical,ru,2025-12-04 13:39:27
45.134.26.123,c2_metasploit,3790,Critical/Critical,ru,2025-11-08 10:45:33
45.137.99.68,c2_havoc,443,Critical/Critical,ro,2025-11-29 08:38:38
34.252.229.122,c2_meshagent,443,Critical/Critical,ie,2025-12-04 13:55:10
13.235.97.70,c2_meshagent,443,Critical/Critical,in,2025-12-04 14:32:05
45.61.138.9,c2_metasploit,3790,Critical/Critical,gb,2025-11-08 04:46:37
154.68.174.232,c2_meshagent,443,Critical/Critical,za,2025-12-04 14:30:00
94.141.118.159,c2_havoc,80,Critical/Critical,ru,2025-11-28 07:25:48
79.143.87.222,c2_metasploit,3790,Critical/Critical,ir,2025-11-08 22:42:58
45.8.148.165,c2_metasploit,3790,Critical/Critical,de,2025-11-08 08:41:07
3.122.177.253,c2_meshagent,443,Critical/Critical,de,2025-12-04 14:26:41
107.173.141.172,c2_meshagent,443,Critical/Critical,us,2025-12-04 13:41:43
174.138.41.37,c2_mythic,443,Critical/Critical,us,2025-12-04 07:22:34
176.126.244.57,c2_mythic,80,Critical/Critical,gb,2025-12-04 06:37:54
45.63.99.50,c2_metasploit,3790,Critical/Critical,gb,2025-11-08 06:46:35
107.152.41.128,c2_meshagent,80,Critical/Critical,us,2025-12-04 13:57:33
34.154.200.25,c2_meshagent,443,Critical/Critical,it,2025-12-04 13:54:49
50.116.26.208,c2_mythic,80,Critical/Critical,us,2025-12-04 07:55:10
13.60.223.123,c2_meshagent,443,Critical/Critical,se,2025-12-04 14:43:34
107.22.20.44,c2_meshagent,443,Critical/Critical,us,2025-12-04 14:02:48
52.171.34.68,c2_metasploit,3790,Critical/Critical,us,2025-11-08 19:22:28
5.199.138.38,c2_mythic,80,Critical/Critical,de,2025-12-04 08:20:24
185.202.196.73,c2_meshagent,80,Critical/Critical,de,2025-12-04 13:50:43
66.85.173.48,c2_metasploit,3790,Critical/Critical,us,2025-11-08 13:51:25
185.124.9.196,c2_mythic,443,Critical/Critical,ua,2025-12-04 14:28:42
62.84.102.124,c2_metasploit,3790,Critical/Critical,nl,2025-11-08 19:30:18
23.254.215.118,c2_havoc,443,Critical/Critical,us,2025-12-04 10:44:09
185.248.176.4,c2_meshagent,443,Critical/Critical,cz,2025-12-04 14:02:55
154.21.201.16,c2_havoc,50000,Critical/Critical,hk,2025-11-26 07:05:42
150.136.180.112,c2_mythic,80,Critical/Low,us,2025-12-04 12:02:22
185.196.9.213,c2_havoc,80,Critical/Critical,gb,2025-12-04 09:59:50
185.17.175.148,c2_meshagent,443,Critical/Critical,gb,2025-12-04 14:23:20
185.40.152.104,c2_meshagent,80,Critical/Critical,ru,2025-12-04 13:54:35
51.81.171.234,c2_havoc,8081,Critical/Critical,us,2025-11-27 03:36:02
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2025-11-08 13:51:24
188.166.156.56,c2_havoc,80,Critical/Critical,gb,2025-12-03 08:40:45
13.234.119.93,c2_havoc,443,Critical/Critical,in,2025-11-29 04:36:12
107.155.55.79,c2_meshagent,443,Critical/Critical,sg,2025-12-04 13:47:01
