IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
34.219.200.70,c2_havoc,443,Critical/Critical,us,2025-07-20 19:19:38
78.128.112.209,c2_havoc,443,Critical/Critical,bg,2025-07-21 17:41:44
134.122.55.34,c2_mythic,443,Critical/Critical,nl,2025-07-21 18:38:28
43.162.116.108,c2_havoc,443,Critical/Critical,us,2025-07-21 11:28:07
3.124.74.88,c2_meshagent,80,Critical/Critical,de,2025-07-21 20:38:51
203.161.38.57,c2_metasploit,3790,Critical/Critical,us,2025-07-09 03:36:28
158.58.207.165,c2_darkcomet,8888,Critical/Critical,bg,2025-07-09 05:48:54
146.56.229.135,C2,80,Critical/Critical,cn,2025-07-21 20:25:53
77.88.193.133,c2_metasploit,3790,Critical/Critical,ua,2025-07-08 20:51:13
3.90.201.175,c2_havoc,443,Critical/Critical,us,2025-07-21 10:20:03
49.13.225.29,c2_metasploit,3790,Critical/Critical,de,2025-07-08 20:10:18
20.14.84.113,c2_meshagent,443,Critical/Critical,us,2025-07-21 20:03:26
88.99.214.170,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:27
5.180.155.29,c2_metasploit,3790,Critical/Critical,tr,2025-07-08 17:48:22
54.74.21.122,c2_havoc,443,Low/Safe,ie,2025-07-21 08:52:50
172.104.155.65,c2_mythic,443,Critical/Critical,de,2025-07-21 19:01:48
162.19.94.108,c2_mythic,443,Critical/Critical,fr,2025-07-21 18:12:12
85.239.239.12,c2_meshagent,443,Critical/Critical,us,2025-07-21 20:02:27
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:26
50.116.26.208,c2_mythic,80,Critical/Critical,us,2025-07-21 15:35:18
34.160.36.188,c2_mythic,80,Critical/Critical,us,2025-07-21 19:23:42
3.7.71.65,c2_meshagent,443,Critical/Critical,in,2025-07-21 22:02:35
88.214.25.251,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:28
52.173.79.98,c2_meshagent,443,Critical/Critical,us,2025-07-21 21:36:23
91.107.227.11,c2_metasploit,3780,Critical/Critical,de,2025-07-20 10:23:12
212.46.38.224,c2_havoc,443,Critical/Critical,es,2025-07-21 17:51:31
143.198.40.134,c2_mythic,443,Critical/Critical,ca,2025-07-21 19:26:13
167.86.110.155,c2_havoc,443,Critical/Critical,,2025-07-21 11:36:38
79.143.87.222,c2_metasploit,3790,Critical/Critical,gb,2025-07-09 01:48:11
134.22.162.165,c2_mythic,443,Critical/Critical,us,2025-07-21 17:33:37
79.110.50.37,c2_meshagent,80,Critical/Critical,tr,2025-07-21 20:07:07
3.88.117.69,c2_meshagent,443,Critical/Critical,us,2025-07-21 21:17:44
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2025-07-08 08:48:50
3.85.192.21,c2_havoc,443,Critical/Critical,us,2025-07-21 08:04:29
212.87.213.113,c2_mythic,443,Critical/Critical,de,2025-07-21 16:19:38
96.126.124.160,c2_mythic,443,Critical/Critical,us,2025-07-21 18:23:10
179.145.47.137,c2_havoc,443,Critical/Critical,br,2025-07-19 14:28:10
45.227.254.4,c2_metasploit,3790,Critical/Critical,pa,2025-07-08 09:21:43
27.102.132.202,c2_havoc,443,Critical/Critical,kr,2025-07-21 04:10:08
134.199.194.208,c2_mythic,80,Critical/Critical,us,2025-07-21 19:49:38
34.160.137.166,c2_mythic,443,Critical/Critical,us,2025-07-21 18:16:20
165.227.250.1,c2_mythic,443,Critical/Critical,us,2025-07-21 17:02:42
206.189.13.43,c2_havoc,443,Critical/Critical,nl,2025-07-21 11:38:44
164.92.79.49,c2_havoc,443,Critical/Critical,us,2025-07-21 09:49:50
34.154.200.25,c2_meshagent,443,Critical/Critical,it,2025-07-21 20:38:21
34.136.31.140,c2_meshagent,443,Critical/Critical,us,2025-07-21 20:18:21
34.235.142.173,c2_metasploit,443,Critical/Critical,us,2025-07-21 20:44:15
174.45.174.211,c2_mythic,80,Critical/Critical,us,2025-07-21 18:35:37
5.196.65.91,c2_mythic,80,Critical/Critical,fr,2025-07-21 15:13:08
39.109.208.235,c2_mythic,80,Critical/Critical,sg,2025-07-21 18:10:24
