IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
164.90.172.68,c2_mythic,443,Critical/Critical,de,2025-07-14 20:22:30
167.86.110.155,c2_havoc,443,Critical/Critical,,2025-07-14 16:27:47
91.99.37.115,c2_mythic,443,Critical/Critical,de,2025-07-15 07:08:25
150.136.101.139,c2_mythic,443,Critical/Critical,us,2025-07-14 20:41:27
91.203.135.209,c2_meshagent,443,Critical/Critical,in,2025-07-15 07:23:49
24.50.58.187,c2_meshagent,443,Critical/Critical,ca,2025-07-15 07:30:05
82.112.240.188,c2_meshagent,443,Critical/Critical,fr,2025-07-15 07:26:58
82.29.131.225,c2_meshagent,443,Critical/Critical,us,2025-07-15 07:33:43
20.218.152.181,c2_meshagent,443,Critical/Critical,de,2025-07-15 07:33:21
52.167.137.175,c2_havoc,443,Critical/Critical,us,2025-07-14 08:23:10
88.119.170.212,c2_metasploit,3790,Critical/Critical,nl,2025-07-09 03:49:24
38.180.45.3,c2_meshagent,443,Critical/Critical,ee,2025-07-15 07:31:22
45.155.126.187,c2_metasploit,3790,Critical/Critical,bg,2025-07-08 09:20:44
82.69.48.174,c2_meshagent,443,Critical/Critical,gb,2025-07-15 07:27:57
104.130.127.53,c2_mythic,443,Critical/Critical,us,2025-07-14 22:33:57
35.73.179.148,c2_havoc,443,Critical/Critical,jp,2025-07-14 14:05:33
20.97.2.122,c2_meshagent,443,Critical/Critical,us,2025-07-15 07:26:57
20.118.252.15,c2_meshagent,443,Critical/Critical,us,2025-07-15 07:34:35
45.61.138.9,c2_metasploit,3790,Critical/Critical,gb,2025-07-08 08:48:51
128.199.152.169,c2_havoc,443,Critical/Critical,sg,2025-07-14 21:45:56
20.46.248.81,c2_meshagent,443,Critical/Critical,us,2025-07-15 07:35:47
5.231.25.168,c2_mythic,80,Critical/Critical,nl,2025-07-14 21:37:40
20.151.64.254,c2_meshagent,443,Critical/Critical,ca,2025-07-15 07:33:26
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:28
24.190.6.154,c2_meshagent,443,Critical/Critical,us,2025-07-15 07:30:38
51.38.236.45,c2_meshagent,443,Critical/Critical,fr,2025-07-15 07:36:06
24.127.150.226,c2_meshagent,443,Critical/Critical,us,2025-07-15 07:24:47
45.61.165.228,c2_metasploit,3790,Critical/Critical,us,2025-07-08 08:43:16
78.38.80.242,c2_metasploit,3790,Critical/Critical,ir,2025-07-08 22:30:23
47.83.134.97,c2_havoc,443,Critical/Critical,hk,2025-07-14 17:54:13
64.23.247.254,c2_mythic,443,Low/Safe,us,2025-07-14 20:48:02
24.230.189.31,c2_meshagent,443,Safe/Safe,us,2025-07-15 07:33:36
66.179.189.111,c2_metasploit,3790,Critical/Critical,us,2025-07-08 19:59:13
35.238.61.25,c2_mythic,80,Critical/Critical,us,2025-07-14 18:10:35
51.89.109.124,c2_meshagent,443,Critical/Critical,gb,2025-07-15 07:28:15
34.81.132.39,c2_metasploit,3790,Critical/Critical,tw,2025-07-09 03:49:24
94.198.53.143,c2_posh,443,Critical/Critical,ru,2025-07-01 11:04:37
82.223.117.224,c2_meshagent,443,Critical/Critical,es,2025-07-15 07:24:00
139.162.235.160,c2_havoc,443,Critical/Critical,gb,2025-07-13 20:24:10
164.92.79.49,c2_havoc,443,Critical/Critical,us,2025-07-14 14:26:36
213.209.150.225,c2_havoc,443,Critical/Critical,de,2025-07-14 16:57:11
45.227.254.120,c2_metasploit,3790,Critical/Critical,pa,2025-07-08 08:43:11
62.234.73.27,c2_mythic,443,Critical/Critical,cn,2025-07-14 20:01:14
18.143.93.130,c2_mythic,443,Critical/Critical,sg,2025-07-14 19:04:02
88.214.25.246,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:28
206.189.32.112,c2_havoc,443,Critical/Critical,sg,2025-07-14 11:37:44
79.143.87.222,c2_metasploit,3790,Critical/Critical,gb,2025-07-08 22:21:50
45.134.26.136,c2_posh,443,Critical/Critical,ae,2025-06-25 22:19:18
18.189.87.104,c2_mythic,80,Critical/Critical,us,2025-07-14 18:15:24
18.228.31.163,c2_havoc,443,Critical/Critical,br,2025-07-14 06:31:50
