IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
66.115.138.116,c2_mythic,443,Critical/Critical,us,2025-07-09 20:09:45
129.80.2.53,c2_mythic,443,Critical/Critical,us,2025-07-09 19:55:05
3.115.6.114,c2_meshagent,80,Critical/Critical,jp,2025-07-09 22:18:41
18.189.254.81,c2_meshagent,80,Critical/Critical,us,2025-07-10 01:15:30
18.217.199.160,c2_meshagent,80,Critical/Critical,us,2025-07-10 00:39:14
178.62.48.123,c2_havoc,443,Critical/Critical,gb,2025-07-09 09:28:13
3.112.160.110,c2_mythic,443,Critical/Critical,jp,2025-07-09 19:11:32
173.249.45.65,c2_havoc,443,Critical/Critical,fr,2025-07-08 23:42:41
23.254.215.118,c2_havoc,443,Critical/Critical,us,2025-07-09 13:10:01
150.136.124.241,c2_mythic,80,Critical/Critical,us,2025-07-09 22:28:47
82.180.146.166,c2_metasploit,3790,Critical/Critical,in,2025-07-09 03:36:26
47.83.134.97,c2_havoc,443,Critical/Critical,hk,2025-07-09 20:48:18
194.69.162.205,c2_havoc,443,Critical/Critical,tr,2025-07-09 09:16:13
37.72.168.146,c2_havoc,443,Critical/Critical,us,2025-07-09 20:39:32
88.214.25.251,c2_metasploit,3790,Critical/Critical,de,2025-07-09 01:48:11
78.38.80.242,c2_metasploit,3790,Critical/Critical,ir,2025-07-08 22:21:47
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2025-07-08 20:51:15
97.107.137.187,c2_mythic,443,Critical/Critical,us,2025-07-09 21:24:03
138.197.32.49,c2_havoc,443,Critical/Critical,us,2025-07-09 16:29:45
47.254.247.118,c2_havoc,443,Critical/Critical,my,2025-07-09 21:39:58
18.189.87.104,c2_mythic,80,Critical/Critical,us,2025-07-09 21:28:15
45.79.207.53,c2_metasploit,3790,Critical/Critical,us,2025-07-08 09:27:13
38.32.140.76,c2_meshagent,80,Critical/Critical,us,2025-07-09 22:28:53
38.89.142.156,c2_meshagent,443,Critical/Critical,sg,2025-07-09 22:15:07
52.188.13.228,c2_metasploit,3790,Critical/Critical,us,2025-07-08 20:55:28
18.191.251.129,c2_meshagent,80,Critical/Critical,us,2025-07-10 00:52:25
45.79.94.190,c2_mythic,80,Critical/Critical,us,2025-07-09 18:12:45
63.210.148.42,c2_metasploit,3790,Critical/Critical,us,2025-07-08 20:10:18
174.138.41.37,c2_mythic,80,Critical/Critical,us,2025-07-10 00:05:57
52.70.175.172,c2_meshagent,80,Critical/Critical,us,2025-07-10 00:54:13
3.79.148.6,c2_mythic,443,Critical/Critical,de,2025-07-09 18:21:07
172.167.163.14,c2_havoc,443,Critical/Critical,gb,2025-07-09 04:47:22
209.197.79.204,c2_meshagent,443,Critical/Critical,us,2025-07-09 22:28:43
45.227.254.4,c2_metasploit,3790,Critical/Critical,pa,2025-07-08 08:44:39
152.89.176.187,c2_meshagent,443,Critical/Critical,de,2025-07-09 22:22:53
18.171.150.43,c2_meshagent,80,Critical/Critical,gb,2025-07-10 00:50:45
13.235.97.70,c2_meshagent,80,Critical/Critical,in,2025-07-09 22:30:05
47.251.23.76,c2_mythic,443,Critical/Critical,us,2025-07-09 19:47:23
173.212.194.234,c2_mythic,443,Critical/Critical,fr,2025-07-09 20:27:44
152.89.176.108,c2_meshagent,443,Critical/Critical,de,2025-07-09 22:25:37
47.245.101.46,c2_mythic,80,Critical/Critical,sg,2025-07-09 20:28:31
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:49:24
195.66.213.157,c2_posh,443,Critical/Critical,ua,2025-07-01 11:04:37
168.231.106.215,c2_havoc,443,Critical/Critical,de,2025-07-09 02:25:10
88.218.17.218,c2_metasploit,3790,Critical/Critical,nl,2025-07-09 04:26:38
152.42.144.204,c2_meshagent,80,Critical/Critical,ca,2025-07-09 22:26:40
77.246.99.16,c2_metasploit,3790,Critical/Critical,nl,2025-07-08 22:30:23
47.236.177.123,c2_havoc,80,Critical/Critical,sg,2025-07-09 11:41:39
18.142.15.107,c2_meshagent,80,Critical/Critical,sg,2025-07-10 01:11:37
83.238.212.60,c2_havoc,443,Critical/Critical,pl,2025-07-08 04:06:12
