IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.55.38.145,c2_covenant,443,Low/Critical,BE,2024-11-01 21:58:07
78.129.165.233,c2_posh,443,Critical/Critical,GB,2024-10-28 03:00:48
5.196.65.91,c2_mythic,443,Critical/Critical,FR,2024-11-06 10:10:03
20.188.119.195,c2_havoc,443,Low/Critical,US,2024-11-06 04:43:56
185.103.143.178,C2,80,Safe/Critical,US,2024-11-07 03:20:15
83.97.73.202,c2_metasploit,3790,Safe/Critical,BG,2024-11-04 13:25:28
187.250.110.60,c2_meshagent,443,Moderate/Critical,MX,2024-11-07 02:12:40
140.143.119.10,c2_havoc,443,Critical/Critical,FI,2024-11-06 23:08:12
173.230.157.113,c2_mythic,80,Critical/Critical,US,2024-11-07 00:28:57
185.253.20.140,c2_meshagent,80,Moderate/Critical,DE,2024-11-07 03:27:26
77.92.95.127,c2_metasploit,3790,Critical/Critical,NL,2024-11-04 12:07:04
5.249.145.51,c2_metasploit,3790,Critical/Critical,IT,2024-11-04 09:52:37
185.202.196.73,c2_meshagent,80,Safe/Critical,ES,2024-11-07 03:25:08
132.145.210.148,c2_mythic,443,Low/Critical,US,2024-11-06 20:57:59
60.191.208.227,c2_metasploit,3790,Critical/Critical,CN,2024-11-04 11:41:03
143.198.40.134,c2_mythic,80,Low/Critical,FR,2024-11-06 15:29:51
65.108.218.44,c2_mythic,80,Moderate/Critical,US,2024-11-06 11:18:51
37.120.162.212,c2_mythic,80,Critical/Critical,US,2024-11-06 12:34:51
186.233.154.59,c2_meshagent,80,Safe/Critical,KZ,2024-11-07 03:51:02
185.90.211.157,c2_meshagent,80,Safe/Critical,FR,2024-11-07 03:20:35
185.193.126.192,c2_havoc,80,Critical/Critical,DE,2024-11-06 13:35:13
173.225.103.212,c2_mythic,80,Moderate/Critical,FR,2024-11-07 00:09:29
92.222.241.75,c2_metasploit,443,Critical/Critical,DE,2024-11-06 16:50:45
185.51.10.188,c2_meshagent,80,Safe/Critical,FR,2024-11-07 03:20:47
185.202.199.134,c2_meshagent,80,Safe/Critical,IR,2024-11-07 03:47:18
20.2.251.56,c2_havoc,80,Low/Critical,CN,2024-11-06 01:24:49
103.152.255.69,c2_havoc,443,Critical/Critical,PK,2024-11-06 08:03:15
4.236.181.11,c2_mythic,80,Low/Critical,US,2024-11-06 13:40:35
87.249.53.167,c2_metasploit,3790,Critical/Critical,DE,2024-11-04 13:35:52
185.187.235.133,c2_meshagent,80,Safe/Critical,US,2024-11-07 03:51:54
146.103.50.165,c2_mythic,7443,Dangerous/Critical,GB,2024-11-06 13:20:21
185.106.250.107,c2_meshagent,80,Safe/Critical,NL,2024-11-07 02:43:28
64.52.109.154,c2_meshagent,80,Safe/Critical,SG,2024-11-07 02:10:46
88.80.187.129,c2_mythic,443,Critical/Critical,SG,2024-11-06 22:30:17
185.226.177.6,c2_meshagent,80,Safe/Critical,CZ,2024-11-07 03:35:02
178.215.224.174,c2_havoc,443,Safe/Critical,BG,2024-11-05 04:55:49
51.83.43.173,c2_metasploit,3790,Critical/Critical,PL,2024-11-04 10:10:06
92.51.2.17,c2_metasploit,3790,Critical/Critical,FR,2024-11-04 13:43:24
185.229.224.244,c2_covenant,7443,Safe/Critical,US,2024-11-04 09:51:19
18.117.242.202,c2_meshagent,80,Low/Critical,DE,2024-11-07 03:19:41
5.181.3.6,c2_havoc,443,Safe/Critical,US,2024-11-06 06:08:38
177.67.71.17,c2_havoc,443,Safe/Critical,BR,2024-11-05 15:53:47
87.120.116.168,c2_metasploit,3790,Critical/Critical,GB,2024-11-04 12:54:11
46.101.85.96,c2_havoc,443,Low/Critical,GB,2024-11-05 14:23:57
68.183.19.125,c2_mythic,80,Critical/Critical,FI,2024-11-06 13:06:34
158.101.100.247,c2_meshagent,80,Low/Critical,NL,2024-11-07 02:49:24
54.237.45.209,c2_mythic,80,Low/Critical,US,2024-11-07 00:09:16
88.99.213.30,c2_metasploit,3790,Dangerous/Critical,DE,2024-11-04 13:26:29
13.232.143.22,c2_havoc,443,Critical/Critical,DE,2024-11-06 00:08:13
91.237.124.162,c2_havoc,80,Safe/Critical,US,2024-11-05 13:31:44
