IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
147.45.252.41,c2_havoc,443,Critical/Critical,ru,2025-07-18 14:08:28
173.225.103.212,c2_mythic,80,Critical/Critical,us,2025-07-20 16:58:54
154.91.180.231,c2_havoc,443,Critical/Critical,sc,2025-07-18 19:38:08
93.88.140.91,c2_meshagent,443,Critical/Critical,ru,2025-07-20 20:14:09
47.94.225.128,c2_metasploit,3790,Critical/Critical,cn,2025-07-08 16:13:55
77.88.193.133,c2_metasploit,3790,Critical/Critical,ua,2025-07-08 20:51:13
45.55.123.49,c2_havoc,443,Critical/Critical,us,2025-07-20 11:53:37
35.73.179.148,c2_havoc,443,Critical/Critical,jp,2025-07-19 13:03:43
185.193.127.252,c2_havoc,443,Critical/Critical,fi,2025-07-20 18:06:27
154.37.155.252,c2_havoc,443,Critical/Critical,hk,2025-07-20 06:13:47
50.116.46.16,c2_meshagent,443,Critical/Critical,us,2025-07-20 20:08:21
39.109.208.235,c2_mythic,80,Critical/Critical,sg,2025-07-20 18:44:56
23.95.218.57,c2_meshagent,80,Critical/Critical,us,2025-07-21 00:04:18
88.99.213.30,c2_metasploit,3790,Critical/Critical,de,2025-07-08 23:15:40
216.104.169.223,c2_mythic,443,Critical/Critical,us,2025-07-20 16:21:07
85.239.54.208,c2_metasploit,3790,Critical/Critical,us,2025-07-09 01:48:11
167.172.63.184,c2_havoc,443,Critical/Critical,gb,2025-07-20 00:54:54
23.88.64.236,c2_meshagent,80,Critical/Critical,de,2025-07-20 21:55:00
46.240.140.66,c2_metasploit,3790,Critical/Critical,rs,2025-07-08 09:27:21
5.249.145.51,c2_metasploit,3790,Critical/Critical,it,2025-07-08 16:23:52
45.79.198.18,c2_metasploit,3790,Critical/Critical,us,2025-07-08 09:27:13
184.168.21.97,c2_mythic,443,Critical/Critical,us,2025-07-20 16:24:45
88.214.25.251,c2_metasploit,3790,Critical/Critical,de,2025-07-09 00:05:01
45.61.165.228,c2_metasploit,3790,Critical/Critical,us,2025-07-08 09:40:42
92.118.26.9,c2_meshagent,443,Critical/Critical,hu,2025-07-20 20:03:26
18.228.31.163,c2_havoc,443,Critical/Critical,br,2025-07-20 09:57:31
3.85.192.21,c2_havoc,443,Critical/Critical,us,2025-07-20 07:56:12
132.145.210.148,c2_mythic,443,Critical/Critical,us,2025-07-20 18:56:28
64.255.203.222,c2_metasploit,3790,Critical/Critical,us,2025-07-08 11:57:48
5.75.201.252,c2_metasploit,3790,Critical/Critical,de,2025-07-08 12:19:59
45.74.38.47,c2_havoc,443,Critical/Critical,gb,2025-07-19 14:28:10
50.233.156.43,C2,80,Critical/Critical,us,2025-07-20 20:08:11
49.12.224.107,c2_metasploit,3790,Critical/Critical,de,2025-07-08 19:59:13
63.210.148.42,c2_metasploit,3790,Critical/Critical,us,2025-07-08 16:05:23
80.88.107.38,C2,52525,Critical/Critical,se,2025-07-20 20:25:06
23.94.188.227,c2_meshagent,443,Critical/Critical,us,2025-07-21 03:11:17
92.205.185.180,c2_meshagent,80,Critical/Critical,fr,2025-07-20 20:04:01
23.92.20.65,c2_havoc,443,Critical/Critical,us,2025-07-21 01:19:51
97.107.137.187,c2_mythic,443,Critical/Critical,us,2025-07-20 15:43:59
89.58.9.56,c2_metasploit,3790,Critical/Critical,de,2025-07-09 03:36:28
82.180.146.166,c2_metasploit,3790,Critical/Critical,in,2025-07-09 03:36:27
107.172.230.178,c2_havoc,443,Critical/Critical,us,2025-07-20 18:03:04
43.254.132.241,c2_havoc,443,Safe/Safe,th,2025-07-17 01:45:47
23.97.157.112,c2_meshagent,443,Critical/Critical,nl,2025-07-21 01:24:26
83.222.136.71,c2_meshagent,443,Critical/Critical,ch,2025-07-20 20:20:33
93.170.9.19,c2_meshagent,443,Critical/Critical,ru,2025-07-20 20:16:57
45.227.254.4,c2_metasploit,3790,Critical/Critical,pa,2025-07-08 09:40:42
92.51.46.244,c2_meshagent,443,Critical/Critical,ru,2025-07-20 20:02:57
167.86.110.155,c2_havoc,443,Critical/Critical,,2025-07-20 02:59:40
150.136.40.253,C2,80,Critical/Critical,us,2025-07-20 20:12:01
