IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
46.62.161.76,c2_mythic,80,Critical/Critical,fi,2026-02-15 11:58:15
47.91.124.11,c2_mythic,80,Critical/Critical,ae,2026-02-15 12:36:55
197.204.246.83,c2_havoc,80,Critical/Critical,dz,2026-02-11 05:48:37
3.110.128.144,c2_mythic,80,Critical/Critical,in,2026-01-21 07:44:57
92.205.181.2,c2_meshagent,443,Critical/Critical,fr,2026-02-15 23:26:51
91.215.85.39,c2_posh,443,Critical/Critical,ru,2026-01-21 22:41:04
3.7.71.65,c2_meshagent,443,Critical/Critical,in,2026-02-15 23:17:22
3.135.179.131,c2_meshagent,80,Critical/Critical,us,2026-02-16 01:54:39
3.106.225.186,c2_meshagent,80,Critical/Critical,au,2026-02-15 23:42:59
178.17.62.98,c2_havoc,8080,Critical/Critical,ch,2026-02-03 05:18:10
5.135.42.246,c2_mythic,80,Critical/Critical,gb,2026-02-12 10:25:58
194.164.172.89,c2_havoc,80,Critical/Critical,es,2026-01-23 19:53:44
92.205.29.90,c2_meshagent,443,Critical/Critical,fr,2026-02-15 23:24:18
207.211.177.125,c2_mythic,30000,Critical/Critical,us,2026-01-20 14:03:07
46.224.73.201,c2_mythic,80,Critical/Critical,de,2026-01-24 00:08:07
109.205.61.30,c2_metasploit,7687,Critical/Critical,us,2026-01-24 20:07:28
3.23.62.138,c2_meshagent,80,Critical/Critical,us,2026-02-16 02:12:23
107.172.3.15,c2_havoc,443,Critical/Critical,us,2026-02-15 20:22:54
51.81.171.234,c2_havoc,4344,Critical/Critical,us,2026-02-15 20:51:54
13.57.13.8,c2_meshagent,80,Critical/Critical,us,2026-02-16 00:20:31
34.73.197.22,c2_meshagent,443,Critical/Critical,us,2026-02-15 23:14:09
47.129.202.153,c2_mythic,80,Critical/Critical,sg,2026-02-15 11:58:30
98.81.160.180,c2_posh,443,Critical/Critical,us,2026-02-11 15:07:59
13.60.223.123,c2_meshagent,80,Critical/Critical,se,2026-02-16 00:33:32
34.95.224.185,c2_mythic,80,Critical/Critical,br,2026-02-15 16:14:35
98.93.238.205,c2_havoc,443,Critical/Critical,us,2026-02-14 22:06:28
13.43.94.7,c2_havoc,443,Critical/Critical,gb,2026-02-15 21:18:27
3.17.150.26,c2_meshagent,443,Critical/Critical,us,2026-02-15 23:47:45
20.2.140.201,c2_havoc,443,Critical/Critical,hk,2026-01-21 07:51:12
69.5.189.9,c2_havoc,8080,Critical/Critical,sc,2026-02-03 04:39:32
46.235.225.189,c2_mythic,80,Critical/Safe,gb,2026-02-14 05:38:18
188.166.167.159,c2_havoc,8080,Critical/Critical,de,2026-02-03 12:33:01
86.130.176.1,c2_havoc,443,Critical/Critical,gb,2026-02-12 18:42:21
3.108.245.149,c2_meshagent,80,Critical/Critical,in,2026-02-16 01:58:55
3.141.20.153,c2_havoc,80,Critical/Critical,us,2026-02-15 21:05:09
13.38.178.248,c2_meshagent,80,Critical/Critical,fr,2026-02-16 00:37:57
20.106.187.78,c2_posh,443,Critical/Critical,us,2026-01-30 05:54:01
143.198.215.97,c2_havoc,443,Critical/Critical,sg,2026-02-15 10:03:22
45.56.68.27,c2_havoc,50001,Critical/Critical,us,2026-02-06 04:32:00
195.24.237.166,c2_havoc,443,Critical/Critical,ir,2026-01-22 03:50:02
103.152.255.69,c2_havoc,80,Critical/Critical,pk,2026-02-13 13:47:52
50.87.65.199,c2_mythic,80,Critical/Critical,us,2026-02-14 06:43:36
49.13.116.197,c2_mythic,80,Critical/Critical,de,2026-02-14 17:03:22
34.70.99.195,c2_meshagent,80,Critical/Critical,us,2026-02-15 23:44:58
98.46.134.220,c2_mythic,80,Critical/Critical,us,2026-01-29 21:53:25
143.110.217.226,c2_havoc,80,Critical/Critical,ca,2026-02-10 19:14:20
46.235.225.138,c2_mythic,80,Critical/Critical,gb,2026-02-15 16:51:50
44.250.71.140,c2_havoc,80,Critical/Critical,us,2026-01-29 09:21:19
13.218.244.149,c2_meshagent,80,Critical/Critical,us,2026-02-16 00:17:53
40.66.42.246,c2_havoc,8080,Critical/Critical,fr,2026-02-13 14:41:57
