IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
104.198.172.133,c2_mythic,80,Critical/Critical,us,2025-04-05 19:37:11
3.85.158.205,c2_mythic,443,Critical/Critical,us,2025-04-05 23:41:03
18.230.240.74,c2_meshagent,80,Critical/Critical,br,2025-04-05 23:37:23
174.138.41.37,c2_mythic,80,Critical/Critical,us,2025-04-05 20:38:28
107.172.63.12,c2_meshagent,443,Critical/Critical,us,2025-04-06 00:27:43
81.169.203.77,c2_mythic,443,Critical/Critical,de,2025-04-05 19:21:57
176.65.143.133,c2_havoc,443,Critical/Critical,us,2025-04-05 09:34:51
104.194.140.117,c2_meshagent,443,Critical/Critical,gb,2025-04-05 23:23:18
35.156.28.42,c2_meshagent,443,Critical/Critical,de,2025-04-06 01:21:21
18.179.83.231,c2_meshagent,443,Critical/Critical,jp,2025-04-06 01:47:03
170.64.216.254,c2_havoc,443,Critical/Critical,au,2025-04-04 21:06:17
159.13.56.149,c2_havoc,443,Critical/Critical,au,2025-04-05 06:25:44
54.175.31.82,c2_mythic,80,Critical/Critical,us,2025-04-05 21:06:25
107.172.29.102,c2_meshagent,443,Critical/Critical,us,2025-04-06 00:29:17
159.65.93.66,c2_mythic,443,Critical/Critical,gb,2025-04-05 19:38:37
185.53.251.184,c2_meshagent,80,Critical/Critical,ru,2025-04-05 23:24:01
137.184.96.202,c2_havoc,443,Critical/Critical,us,2025-04-05 17:57:50
3.122.76.20,c2_meshagent,80,Critical/Critical,de,2025-04-06 00:22:36
54.72.200.55,c2_meshagent,443,Critical/Critical,ie,2025-04-05 23:59:20
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2025-04-05 16:22:07
54.164.113.46,c2_mythic,443,Critical/Critical,us,2025-04-05 21:28:56
104.131.182.219,c2_mythic,443,Critical/Critical,us,2025-04-05 23:49:46
79.72.70.85,c2_havoc,443,Critical/Critical,gb,2025-04-05 17:15:52
139.84.158.174,c2_havoc,80,Critical/Critical,in,2025-04-05 02:24:02
35.159.22.79,c2_meshagent,443,Critical/Critical,de,2025-04-05 23:33:50
101.126.149.119,c2_havoc,443,Critical/Critical,cn,2025-04-05 18:41:31
3.129.196.147,c2_mythic,443,Critical/Critical,us,2025-04-05 23:03:13
54.177.65.243,c2_meshagent,80,Critical/Critical,us,2025-04-05 23:47:46
159.203.180.92,c2_mythic,80,Critical/Critical,us,2025-04-05 20:01:26
107.21.96.121,c2_meshagent,443,Critical/Critical,us,2025-04-06 00:38:53
185.43.5.227,c2_havoc,80,Critical/Critical,ru,2025-04-05 19:59:41
51.81.171.234,c2_havoc,80,Critical/Critical,us,2025-04-05 15:29:38
3.145.11.46,c2_meshagent,443,Critical/Critical,us,2025-04-05 23:49:57
54.92.179.181,c2_havoc,443,Critical/Critical,us,2025-04-05 20:08:59
166.88.225.91,c2_havoc,443,Critical/Critical,bz,2025-04-05 15:19:40
107.22.20.44,c2_meshagent,443,Critical/Critical,us,2025-04-06 00:31:53
178.63.172.20,c2_metasploit,8443,Critical/Critical,de,2025-03-28 18:45:35
140.82.20.165,c2_darkcomet,443,Critical/Critical,us,2025-03-31 18:57:37
139.196.124.207,c2_metasploit,8080,Critical/Critical,cn,2025-03-16 18:22:14
161.35.40.152,c2_mythic,80,Critical/Critical,gb,2025-04-05 20:40:33
164.92.79.49,c2_havoc,443,Critical/Critical,us,2025-04-05 22:37:17
151.243.81.80,c2_havoc,443,Critical/Critical,nl,2025-04-05 12:28:58
54.253.174.17,c2_meshagent,443,Critical/Critical,au,2025-04-05 23:28:53
173.225.103.212,c2_mythic,80,Critical/Critical,us,2025-04-05 20:10:38
103.16.181.123,c2_mythic,443,Critical/Critical,nz,2025-04-05 20:50:03
23.227.203.148,c2_havoc,443,Critical/Critical,us,2025-04-05 08:45:51
176.126.240.209,c2_mythic,80,Critical/Critical,gb,2025-04-05 21:08:27
107.174.70.203,c2_meshagent,443,Critical/Critical,us,2025-04-06 00:38:51
172.105.91.248,c2_havoc,443,Critical/Critical,de,2025-04-04 22:36:44
37.8.238.50,c2_darkcomet,8443,Critical/Critical,pl,2025-03-28 18:47:44
