IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
116.203.145.200,c2_meshagent,80,Critical/Critical,de,2025-04-10 00:35:17
116.203.190.11,c2_meshagent,80,Critical/Critical,de,2025-04-10 00:41:03
142.93.46.244,c2_mythic,5001,Critical/Critical,gb,2025-04-09 19:24:42
212.46.38.224,c2_havoc,443,Critical/Critical,es,2025-04-09 17:26:38
66.115.138.116,c2_mythic,80,Critical/Critical,us,2025-04-09 23:26:13
94.156.189.245,c2_havoc,443,Critical/Critical,cy,2025-04-07 17:30:06
34.155.136.73,c2_meshagent,80,Critical/Critical,fr,2025-04-10 02:50:18
101.126.149.119,c2_havoc,443,Critical/Critical,cn,2025-04-09 04:37:21
161.35.40.152,c2_mythic,443,Critical/Critical,gb,2025-04-09 19:46:22
18.116.12.31,c2_meshagent,80,Critical/Critical,us,2025-04-10 02:36:56
185.196.9.29,c2_darkcomet,4444,Critical/Critical,gb,2025-03-24 16:23:49
18.116.238.108,c2_meshagent,80,Critical/Critical,us,2025-04-10 02:20:45
18.224.66.198,c2_meshagent,443,Critical/Critical,us,2025-04-10 01:53:15
104.248.172.20,c2_mythic,443,Critical/Critical,gb,2025-04-09 19:51:45
103.234.16.100,c2_metasploit,8443,Critical/Critical,bd,2025-03-28 18:45:35
158.180.232.131,c2_havoc,443,Critical/Critical,it,2025-04-09 15:35:30
18.217.199.160,c2_meshagent,80,Critical/Critical,us,2025-04-10 01:53:19
64.225.19.53,c2_havoc,443,Critical/Critical,us,2025-04-09 22:10:42
51.16.76.65,c2_meshagent,443,Critical/Critical,il,2025-04-10 00:38:13
129.80.2.53,c2_mythic,80,Critical/Critical,us,2025-04-09 21:10:28
152.42.219.50,c2_havoc,443,Critical/Critical,sg,2025-04-09 06:42:01
114.130.28.73,c2_metasploit,3790,Critical/Critical,bd,2025-04-09 23:28:04
18.208.251.30,c2_meshagent,80,Critical/Critical,us,2025-04-10 02:55:50
18.117.151.168,c2_meshagent,80,Critical/Critical,us,2025-04-10 02:04:02
35.233.38.208,c2_covenant,443,Critical/Critical,be,2025-03-29 12:31:22
164.92.79.49,c2_havoc,80,Critical/Critical,us,2025-04-09 21:50:15
8.219.136.28,c2_mythic,80,Critical/Critical,sg,2025-04-09 20:00:12
82.156.127.143,c2_havoc,443,Critical/Critical,cn,2025-04-09 22:39:29
150.136.180.112,c2_mythic,443,Critical/Critical,us,2025-04-09 22:59:37
165.73.102.186,c2_havoc,443,Critical/Critical,za,2025-04-09 22:52:03
178.33.41.145,c2_mythic,443,Critical/Critical,fr,2025-04-09 21:25:51
139.196.124.207,c2_metasploit,6667,Critical/Critical,cn,2025-03-31 12:51:46
109.123.242.116,c2_metasploit,3790,Critical/Critical,de,2025-04-09 22:01:22
176.65.137.250,c2_havoc,443,Critical/Critical,cy,2025-04-09 20:15:20
159.203.143.205,c2_havoc,80,Critical/Critical,us,2025-04-09 20:30:27
109.106.244.151,c2_metasploit,3790,Critical/Critical,nl,2025-04-09 19:18:15
18.118.127.246,c2_meshagent,80,Critical/Critical,us,2025-04-10 02:14:46
139.60.20.34,c2_meshagent,80,Critical/Critical,ca,2025-04-10 01:01:25
179.43.172.173,c2_havoc,443,Critical/Critical,ch,2025-04-09 22:46:26
151.243.81.80,c2_havoc,443,Critical/Critical,nl,2025-04-09 21:55:54
18.158.245.25,c2_meshagent,80,Critical/Critical,de,2025-04-10 01:56:34
49.232.86.118,c2_havoc,443,Critical/Critical,cn,2025-04-09 18:26:13
138.197.170.175,c2_meshagent,80,Critical/Critical,ca,2025-04-10 00:31:50
23.227.203.148,c2_havoc,443,Critical/Critical,us,2025-04-09 10:10:40
51.178.27.146,c2_meshagent,443,Critical/Critical,fr,2025-04-10 00:33:04
18.212.57.12,c2_meshagent,443,Critical/Critical,us,2025-04-10 01:29:53
18.229.140.241,c2_meshagent,443,Critical/Critical,br,2025-04-10 00:42:31
103.254.230.210,c2_metasploit,3790,Critical/Critical,in,2025-04-09 18:47:32
196.189.21.66,c2_havoc,443,Critical/Critical,et,2025-04-09 06:26:37
85.215.173.244,c2_havoc,443,Critical/Critical,de,2025-04-09 19:07:10
