IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
137.184.97.20,c2_metasploit,3790,Critical/Critical,us,2025-12-20 04:17:45
139.180.144.53,c2_havoc,80,Critical/Critical,sg,2026-01-02 03:12:43
146.185.166.202,c2_metasploit,3790,Critical/Critical,nl,2025-12-20 06:52:23
194.117.224.85,c2_mythic,80,Critical/Critical,de,2026-01-02 17:21:59
185.70.130.174,c2_darkcomet,443,Critical/Critical,ru,2025-12-23 01:44:06
104.243.46.168,c2_mythic,80,Critical/Critical,us,2026-01-02 23:00:16
147.135.1.213,c2_mythic,80,Critical/Critical,us,2026-01-02 22:32:12
176.126.242.25,c2_mythic,80,Critical/Critical,gb,2026-01-02 21:15:27
91.204.74.131,c2_havoc,80,Critical/Critical,fi,2025-12-14 14:20:03
104.131.99.53,c2_mythic,80,Critical/Critical,us,2026-01-03 00:25:07
213.233.42.58,c2_meshagent,443,Critical/Critical,it,2026-01-03 00:38:13
162.19.230.135,c2_meshagent,80,Critical/Critical,fr,2026-01-03 00:36:20
174.138.41.37,c2_mythic,8443,Critical/Critical,us,2026-01-02 20:01:29
13.200.214.164,c2_havoc,4344,Critical/Critical,in,2025-12-27 14:42:23
13.246.116.62,c2_meshagent,80,Critical/Critical,za,2026-01-03 01:39:00
104.248.4.197,c2_meshagent,443,Critical/Critical,us,2026-01-03 00:59:07
34.219.200.70,c2_havoc,8080,Critical/Critical,us,2025-12-26 02:44:06
104.194.140.117,c2_meshagent,443,Critical/Critical,gb,2026-01-03 01:04:13
88.179.35.110,c2_darkcomet,49168,Critical/Critical,fr,2025-12-06 00:18:43
107.172.180.58,c2_havoc,443,Critical/Critical,us,2025-12-12 04:06:17
13.60.62.69,c2_meshagent,443,Critical/Critical,se,2026-01-03 00:51:07
154.49.3.5,c2_metasploit,3790,Critical/Critical,ua,2025-12-20 06:52:25
150.230.125.57,c2_meshagent,80,Critical/Critical,gb,2026-01-03 00:34:07
92.222.241.75,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 19:33:55
104.248.24.200,c2_meshagent,443,Critical/Critical,de,2026-01-03 00:45:33
144.91.86.133,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 04:26:50
35.203.9.171,c2_meshagent,80,Critical/Critical,ca,2026-01-03 01:27:47
86.54.42.94,c2_havoc,443,Critical/Critical,sc,2026-01-02 20:30:37
35.238.61.25,c2_mythic,80,Critical/Critical,us,2026-01-02 17:11:30
188.166.167.159,c2_havoc,80,Critical/Critical,de,2026-01-02 22:08:20
35.183.77.114,c2_meshagent,80,Critical/Critical,ca,2026-01-03 00:36:15
13.82.82.36,c2_meshagent,443,Critical/Critical,us,2026-01-03 01:03:27
34.160.36.188,c2_mythic,80,Critical/Critical,us,2026-01-02 19:52:35
35.156.28.42,c2_meshagent,443,Critical/Critical,de,2026-01-03 00:45:11
146.190.51.91,c2_metasploit,3790,Critical/Critical,us,2025-12-20 05:40:40
35.204.224.220,c2_meshagent,80,Critical/Critical,nl,2026-01-03 00:55:19
35.168.18.94,c2_havoc,8443,Critical/Critical,us,2025-12-23 13:00:44
3.10.57.150,c2_mythic,443,Critical/Critical,gb,2026-01-02 20:44:42
159.223.29.112,c2_metasploit,3790,Critical/Critical,de,2025-12-20 11:41:32
146.59.199.61,c2_metasploit,3790,Critical/Critical,fr,2025-12-20 06:44:10
194.182.64.104,c2_havoc,443,Critical/Critical,cz,2025-12-10 07:36:48
212.227.76.105,c2_mythic,80,Critical/Critical,de,2026-01-02 18:28:59
13.60.223.123,c2_meshagent,80,Critical/Critical,se,2026-01-03 01:08:17
20.188.119.195,c2_havoc,443,Critical/Critical,sg,2026-01-02 14:09:02
164.92.174.129,c2_mythic,80,Critical/Critical,de,2026-01-02 16:01:20
35.233.164.158,c2_meshagent,443,Critical/Critical,us,2026-01-03 00:53:52
188.166.156.56,c2_havoc,443,Critical/Critical,gb,2026-01-02 13:00:38
104.219.236.183,c2_meshagent,80,Critical/Critical,us,2026-01-03 00:35:47
18.143.93.130,c2_mythic,443,Critical/Critical,sg,2026-01-02 21:30:15
165.22.189.77,c2_havoc,443,Critical/Critical,us,2025-12-11 13:54:28
